title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Faserland,,"['Fiction', 'German Literature', 'Contemporary', 'Germany', 'School', 'Novels', 'Classics', '20th Century', 'Literary Fiction', 'Young Adult']","Einmal durch die Republik, von Nord nach Süd: Christian Krachts namenloser Ich-Erzähler berichtet von seiner Deutschlandreise. Der kleine Bildungsroman Faserland veränderte in Deutschland die Wahrnehmung einer ganzen Generation, von der es vorher hieß, sie habe gar keine Wahrnehmung.",,,10/30/95,June 1st 2002,[],Paperback,,9783423129824,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172789330l/217381.jpg,3.61,[],97.0,1.0,,,,84.0,2817.0,160,Dtv,"['660', '1020', '675', '313', '149']",,['Germany'],,['Christian Kracht']
First Comes Love,,Fiction,"Determined to live down her family's long-time naughty reputation to finally achieve respectability, Kitty Wilder decides to hold handsome FBI agent Dylan Matthews to the accidental marriage that he had never realized was real. Original.",,,,2002.0,,,0380818957,9780380818952,,http://books.google.com/books/content?id=FdNfmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,,,,,,,,,384.0,,,1042.0,,,['Christie Ridgway']
From Michigan Maine to Harvard: A Tale from the Gardens,,[],"A computer genius named TJaye Cossie is called away from her family vacation to reset her company's computers after a security breach occurred. She takes her son Donaldjaye along, and they encounters many obstacles en route. She is in peril when she is kidnapped by North Korean spies, who need her help in unleashing their secret weapons on Israel. With the help of investigator Phillip Talley, TJaye races against time to stop the deaths of millions, while asking if she will ever see her family again. The adventure story that will keep you reading and in suspense.",,,,October 13th 2009,[],Paperback,,9781449554309,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348168134l/7485989.jpg,5.0,[],100.0,1.0,,,,100.0,1.0,212,Createspace,[],,[],,"['Christina ""DC Brownlow"" Reyes']"
Fall From Grace,,"['Paranormal', 'Romance', 'Angels', 'New Adult', 'Paranormal Romance', 'Fantasy', 'Supernatural', 'Young Adult', 'Contemporary', 'Music']","I'm finally home after struggling through my brother's illness and death. But, home is definitely a bit different. My best friend (the only person alive now that knows my secret) has a new boyfriend; and he has a friend. Shane Maxton: bad boy, tattooed rock god, eye candy extraordinaire. He is also New York City's most arrogant, self-serving, son of a, well, a definite one-night stand kind of a guy.But, it doesn't matter to me because I've spent my existence looking for the love of my life, my angel. And, there is nothing that Shane Maxton can do to change that.A paranormal romance.",Mad World #1,2nd Edition,,July 22nd 2012,"['Lea', 'Grace Taylor', 'Connor', 'Shane Maxton']",Kindle Edition,,B008NYB63A,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349538226l/15768536.jpg,4.01,[],680.0,8.0,,,,91.0,22953.0,317,DarkRoadDesigns,"['8835', '8186', '3909', '1305', '718']",,"['New York City, New York (United States)']",,['Christine Zolendz']
For the Sake of Argument,Essays and Minority Reports,Literary Collections,"Essays discuss international politics, modern conservatism, politicians, and literature",,,,1994.0,,,0860916286,9780860916284,,http://books.google.com/books/content?id=pFmwvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,,,,,,,,,368.0,,,217.0,,,['Christopher Hitchens']
Fanning the Flame,"Bible, Cross & Mission : Meeting the Challenge in a Changing World",Religion,"The Bible, the cross, and the mission – by leading members of the evangelical Anglicans.",,,,2003.0,,,0310249872,9780310249870,,http://books.google.com/books/content?id=U-tpkgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,5.0,,,,,,,,,336.0,,,1.0,,,['Christopher J. H. Wright']
Flight: My Life in Mission Control,,"['Space', 'Nonfiction', 'Biography', 'History', 'Science', 'Memoir', 'American History', 'Autobiography', 'Biography Memoir', 'Aviation']","In his New York Times bestseller, Chris Kraft delivers an unforgettable account of his life in Mission Control. The first NASA flight director, Kraft emerged from boyhood in small-town America to become a visionary who played an integral role in what would become the National Aeronautics and Space Administration. It's all here, from the legendary Mercury missions that first sent Americans into space through the Gemini and Apollo missions that landed them on the moon. The great heroes of space are here, too-Alan Shepard, John Glenn, Neil Armstrong, Jim Lovell, and Buzz Aldrin-leading the space race that would change the course of U.S. history.  From NASA's infancy to its greatest triumphs . . . from the calculated gambles to the near disasters to the pure luck that accompanied each mission, Flight relives the spellbinding events that captured the imagination of the world. It is a stirring tribute to the U.S. space program and to the men who risked their lives to take America on a flight into the unknown-from the man who was there for it all.  ""A highly readable memoir."" (The New York Times Book Review)  ""A rewarding look at the brief, shining moment when space pathfinders held sway over space warriors."" (The Washington Post)",,,03/01/01,February 26th 2002,[],Paperback,,9780452283046,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437441874l/141498._SY475_.jpg,4.25,[],96.0,1.0,,,,96.0,1032.0,384,Plume,"['477', '380', '136', '30', '9']",,[],,['Christopher Kraft']
Fluke,"Or, I Know Why the Winged Whale Sings",Fiction,"Just why do humpback whales sing? That's the question that has marine behavioral biologist Nate Quinn and his crew poking, charting, recording, and photographing very big, wet, gray marine mammals. Until the extraordinary day when a whale lifts its tail into the air to display a cryptic message spelled out in foot-high letters: Bite me. Trouble is, Nate's beginning to wonder if he hasn't spent just a little too much time in the sun. 'Cause no one else on his team saw a thing -- not his longtime partner, Clay Demodocus; not their saucy young research assistant; not even the spliff-puffing white-boy Rastaman Kona (né Preston Applebaum). But later, when a roll of film returns from the lab missing the crucial tail shot -- and his research facility is trashed -- Nate realizes something very fishy indeed is going on. By turns witty, irreverent, fascinating, puzzling, and surprising, Fluke is Christopher Moore at his outrageous best.",,,,2004.0,,,006056668X,9780060566685,,http://books.google.com/books/content?id=pIHvlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.75,,,,,,,,,321.0,,,34773.0,,,['Christopher Moore']
"Fluke: Or, I Know Why the Winged Whale Sings",,"['Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction', 'Adult', 'Audiobook', 'Contemporary', 'Urban Fantasy', 'Adult Fiction']","Just why do humpback whales sing? That's the question that has marine behavioral biologist Nate Quinn and his crew poking, charting, recording, and photographing very big, wet, gray marine mammals. Until the extraordinary day when a whale lifts its tail into the air to display a cryptic message spelled out in foot-high letters: Bite me.Trouble is, Nate's beginning to wonder if he hasn't spent just a little too much time in the sun. 'Cause no one else on his team saw a thing -- not his longtime partner, Clay Demodocus; not their saucy young research assistant; not even the spliff-puffing white-boy Rastaman Kona (né Preston Applebaum). But later, when a roll of film returns from the lab missing the crucial tail shot -- and his research facility is trashed -- Nate realizes something very fishy indeed is going on.By turns witty, irreverent, fascinating, puzzling, and surprising, Fluke is Christopher Moore at his outrageous best.",,,06/03/03,June 15th 2004,[],Paperback,,9780060566685,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168444068l/33441._SY475_.jpg,3.75,[],437.0,6.0,,,,91.0,37834.0,321,Harper,"['9238', '14029', '11160', '2792', '615']",,[],,['Christopher Moore']
Fool,,"['Humor', 'Fiction', 'Fantasy', 'Comedy', 'Historical Fiction', 'Audiobook', 'Historical', 'Adult', 'Adult Fiction', 'Retellings']","""Hilarious, always inventive, this is a book for all, especially uptight English teachers, bardolaters, and ministerial students."" --Dallas Morning NewsFool--the bawdy and outrageous New York Times bestseller from the unstoppable Christopher Moore--is a hilarious new take on William Shakespeare's King Lear...as seen through the eyes of the foolish liege's clownish jester, Pocket. A rousing tale of ""gratuitous shagging, murder, spanking, maiming, treason, and heretofore unexplored heights of vulgarity and profanity,"" Fool joins Moore's own Lamb, Fluke, The Stupidest Angel, and You Suck! as modern masterworks of satiric wit and sublimely twisted genius, prompting Carl Hiassen to declare Christopher Moore ""a very sick man, in the very best sense of the word.""",Fool #1,,,February 10th 2009,"['Regan', 'Pocket', 'Drool', 'Cordelia', 'Goneril', 'Leir of Britain']",Hardcover,,9780060590314,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434220875l/3684856._SY475_.jpg,3.97,['Goodreads Choice Award Nominee for Fiction (2009)'],1357.0,17.0,,,,92.0,50695.0,311,HarperCollins William Morrow,"['18173', '18040', '10509', '2873', '1100']",,['United Kingdom'],,['Christopher Moore']
Falling,,"['Mystery', 'Fiction', 'Thriller', 'Horror', 'Adult', 'Young Adult', 'Suspense', 'Crime', 'Mystery Thriller', 'Fantasy']","In Falling, Christopher Pike explores the depth and breadth of human emotion through two brilliantly etched characters: Kelly Feinman, who pays a terrible price to understand the nature of true evil; and Matt Connor, a classic anti-hero who captures the reader's sympathy. Kelly Feinman:  Once a brilliant FBI profiler and field agent, Kelly went rogue on her last case, hunting the serial killer known as the Acid Man.  Now, still recovering from the madman's brutal assault, regarded by her fellow agents as a weak link, Kelly struggles to find her footing on a new case: the kidnapping of an infant, Jimmy Techer.  Making matters worse, Kelly's husband has taken their daughter and left.  Kelly fears she cannot even trust her own instincts. Matt Connor:  Deeply in love with his girlfriend, Matt is devastated when Amy leaves him for another man.  He plots a diabolical revenge that begins with his apparent death.  By the time Matt is through, Amy--Jimmy's mother--will know the intensity of Matt's pain, because it will have become her own.  And Matt…Matt will pass through the fires of hell and, in the eyes of baby Jimmy, will recover his soul. Matt Connor is a kidnapper.  Kelly Feinman is the agent on his trail.  They should be enemies.  Instead, they become friends, and together, they help each other become whole. ",,,10/30/07,March 6th 2007,[],Hardcover,,9780765317186,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312040230l/84078.jpg,3.92,[],97.0,1.0,,,,92.0,1526.0,368,Forge Books,"['500', '545', '361', '95', '25']",,[],,['Christopher Pike']
Final Friends Volume One,,"['Young Adult', 'Mystery', 'Thriller', 'Fantasy', 'Horror']","They just wanted to finish high school, but high school might finish them ...When Jessica Hart decides to throw a party in order to get to know some of the hot new guys at school, she could never have predicted that by the end of the night someone would be dead...Most people figured it was suicide ... they figured wrong.",Final Friends #1-2,,01/01/10,July 1st 2011,[],Paperback,,9781444901306,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328822678l/11419229.jpg,4.13,[],99.0,1.0,,,,95.0,179.0,468,Hodder Children's Books,"['83', '47', '40', '7', '2']",,[],,['Christopher Pike']
Fargo Rock City,A Heavy Metal Odyssey in Rural North Dakota,Music,"Empirically proving that—no matter where you are—kids wanna rock, this is Chuck Klosterman's hilrious memoir of growing up as a shameless metalhead in Wyndmere, North Dakotoa (population: 498). With a voice like Ace Frehley's guitar, Klosterman hacks his way through hair-band history, beginning with that fateful day in 1983 when his older brother brought home Mötley Crüe's Shout at the Devil. The fifth-grade Chuck wasn't quite ready to rock—his hair was too short and his farm was too quiet—but he still found a way to bang his nappy little head. Before the journey was over, he would slow-dance to Poison, sleep innocently beneath satanic pentagrams, lust for Lita Ford, and get ridiculously intellectual about Guns N' Roses. C'mon and feel his noize.",,,,2002.0,,,0743406567,9780743406567,,http://books.google.com/books/content?id=AhhOOYzmcPsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,,,,,,,,,288.0,,,12200.0,,,['Chuck Klosterman']
Fight Club: A Novel,,Fiction,"In a confusing world poised on the brink of mayhem, Tyler Durden, a projectionist, waiter, and anarchic genius, comes up with an idea to create clubs in which young men can escape their humdrum existence and prove themselves in barehanded fights. Reprint. 50,000 first printing.",,,,2005.0,,,0393327345,9780393327342,,http://books.google.com/books/content?id=SzfvHXu_5t8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.2,,,,,,,,,218.0,,,384407.0,,,['Chuck Palahniuk']
Fugitives and Refugees,"A Walk in Portland, Oregon",Travel,"An insider takes readers on a walking tour of Portland, Oregon, revealing the city's quirky, cheap, and wild side as he visits unusual museums, offbeat annual festivals and events, scenes of ghostly hauntings, strange local customs, and more. 25,000 first printing.",,,,2003.0,,,1400047838,9781400047833,,http://books.google.com/books/content?id=vvyLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.51,,,,,,,,,176.0,,,8326.0,,,['Chuck Palahniuk']
Fight Club,,"['Fiction', 'Contemporary', 'Classics', 'Thriller', 'Novels', 'Mystery', 'Adult', 'Literature', 'American', 'Adult Fiction']","Chuck Palahniuk showed himself to be his generation’s most visionary satirist in this, his first book. Fight Club’s estranged narrator leaves his lackluster job when he comes under the thrall of Tyler Durden, an enigmatic young man who holds secret after-hours boxing matches in the basement of bars. There, two men fight ""as long as they have to."" This is a gloriously original work that exposes the darkness at the core of our modern world.",,,10/28/96,05/01/18,"['The Narrator', 'Tyler Durden', 'Marla Singer']",Paperback,,9780393355949,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558216416l/36236124._SY475_.jpg,4.19,['Oregon Book Award for Fiction (1997)'],125348.0,1445.0,,,,95.0,498931.0,218,W. W. Norton Company,"['222307', '178182', '74019', '17352', '7071']",,['United States of America'],,['Chuck Palahniuk']
Fight Club 2,,"['Graphic Novels', 'Comics', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Thriller', 'Crime', 'Fantasy', 'Humor', 'Adult']","Some imaginary friends never go away . . .

Ten years after starting Project Mayhem, he lives a mundane life. A kid, a wife. Pills to keep his destiny at bay. But it won’t last long—the wife has seen to that. He’s back where he started, but this go-round he’s got more at stake than his own life. The time has arrived . . .",Fight Club 2 #1-10,Omnibus of the Fight Club 2 series,05/02/15,June 28th 2016,[],Hardcover,,9781616559458,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440449755l/25614994.jpg,3.06,['Will Eisner Comic Industry Awards Nominee for Best Cover Artist (for multiple covers) (for David Mack) (2017)'],351.0,4.0,,,,68.0,7155.0,256,Dark Horse Books,"['857', '1632', '2406', '1589', '671']",,[],,"['Chuck Palahniuk', 'Cameron Stewart', 'David W. MacK']"
Flamecaster,,"['Fantasy', 'Young Adult', 'Dragons', 'Young Adult Fantasy', 'Fiction', 'Magic', 'Romance', 'Adventure', 'Audiobook', 'High Fantasy']","A burning vengeance.Adrian sul’Han, known as Ash, is a trained healer with a powerful gift of magic—and a thirst for revenge. The son of the queen of the Fells, Ash is forced into hiding after a series of murders throws the queendom into chaos. Now Ash is closer than he’s ever been to killing the man responsible, the cruel king of Arden. As a healer, can Ash use his powers not to save a life but to take it?A blood-based curse.Abandoned at birth, Jenna Bandelow was told the mysterious magemark on the back of her neck would make her a target. But when the King’s Guard launches a relentless search for a girl with a mark like hers, Jenna assumes that it has more to do with her role as a saboteur than any birth-based curse. Though Jenna doesn’t know why she’s being hunted, she knows that she can’t get caught.Destiny’s fiery hand.Eventually, Ash’s and Jenna’s paths will collide in Arden. Thrown together by chance and joined by their hatred of the king, they will come to rescue each other in ways they cannot yet imagine.Set in the world of the acclaimed Seven Realms series a generation later, this is a thrilling story of dark magic, chilling threats, and two unforgettable characters walking a knife-sharp line between life and death.",Shattered Realms #1,,,April 5th 2016,[],Hardcover,,9780062380944,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440425181l/23253083.jpg,4.04,[],91.0,1.0,,,,95.0,12576.0,535,HarperCollins,"['4332', '5300', '2292', '460', '192']",,[],,['Cinda Williams Chima']
Falling for Her Fiance,,"['Romance', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Adult', 'Fiction', 'New Adult', 'Adult Fiction', 'Clean Romance', 'Young Adult']","Danielle and Wes have been best friends since college, so when Wes needs a date for his sister’s wedding and Dani needs a partner for her company’s retreat, they devise the perfect plan: a fake engagement to get through both events unscathed. Adrenaline-junkie Wes can prove to both his ex and his family that he’s well and truly moved on, and serious-minded Dani can prove to her boss that she’s worthy of the promotion he seems to only want to give to a family-oriented employee.But amid the fake swoons, fake kisses, and forced proximity, neither expects the very real feelings that develop. There’s nothing more dangerous than falling for your best friend…but what if the landing is worth the fall?",Accidentally in Love #1,,01/12/13,January 14th 2013,[],ebook,,9781622668151,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443205660l/17209607._SY475_.jpg,3.66,[],161.0,2.0,,,,90.0,5324.0,153,"Entangled Publishing, LLC (Bliss)","['1097', '1954', '1731', '425', '117']",,[],,['Cindi Madsen']
Flights of Angels,,"['Romance', 'Ireland']","Winner of the 2012 Global ebook Award for Best Historical FictionFrom the dark fairy tale forests of Russia... To the steamy intrigues of a Hong Kong opium den... From ancestral secrets long hidden in a Paris mansion... To the rolling, bloody hills of Ireland during the Troubles... Meticulously researched and brilliantly written, this, the third book in Cindy Brandner's magnificent Exit Unicorns series continues the story of Casey and Pamela Riordan, Pat Riordan and Jamie Kirkpatrick. Trapped by circumstance and the events of his past in the USSR, Jamie Kirpatrick struggles to survive in a hostile environment where not all is as it seems, and blood bonds are forged with enemies in order to survive. In Ireland, Pamela and Casey Riordan attempt to live a normal life amidst deceit, betrayal and an unofficial war that claims more than just blood. Bequeathed a legacy by Jamie Kirkpatrick, they struggle to keep an empire intact but cannot know the surprises that await them. Flights of Angels is not only historical fiction, but equal parts political thriller, love story and fairy tale. Richly embroidered with lush imagery, spanning continents and vastly different cultures, this is an epic tale of country and the turnings of the human heart.",Exit Unicorns #3,,03/01/12,November 25th 2013,[],Kindle Edition,,9780978357016,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385354078l/18941670.jpg,4.44,[],197.0,2.0,,,,97.0,549.0,744,Starry Night Press,"['341', '141', '48', '6', '13']",,[],,['Cindy Brandner']
Fury of the Phoenix,,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Adventure', 'Young Adult Fantasy', 'China', 'Magic', 'Mythology', 'Supernatural']","The Gods have abandoned Ai Ling.Her mysterious power haunts her day and night, and she leaves home—with just the moon as her guide—overwhelmed by her memories and visions and an unbearable sense of dread. For Ai Ling knows that Chen Yong is vulnerable to corrupt enchantments from the under-world. How can she do nothing when she has the skill and power to fight at his side? A dream has told her where he is, the name of the ship he is traveling on, his destination. So she steals off and stows away on board.The ocean voyage brings with it brutal danger, haunting revelations, and new friendships, but also the premonition of a very real and terrifying threat. Zhong Ye—the powerful sorcerer whom Ai Ling believed she had vanquished in the Palace of Fragrant Dreams—is trapped in Hell, neither alive nor dead. Can he reach from beyond the grave to reunite with Silver Phoenix and destroy Chen Yong? And destroy whatever chance Ai Ling has at happiness, at love?In this sequel to the acclaimed novel Silver Phoenix, four lives are woven together and four destinies become one, now and forever.",Kingdom of Xia (Phoenix) #2,,,March 29th 2011,[],Hardcover,,9780061730252,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347295586l/7969452.jpg,3.96,[],62.0,1.0,,,,92.0,967.0,362,Greenwillow Books,"['330', '357', '204', '60', '16']",,[],,['Cindy Pon']
Furyborn,,"['Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Romance', 'Fiction', 'Magic', 'High Fantasy', 'New Adult', 'Audiobook', 'Angels']","The stunningly original, must-read fantasy of 2018 follows two fiercely independent young women, centuries apart, who hold the power to save their world...or doom it.When assassins ambush her best friend, Rielle Dardenne risks everything to save him, exposing herself as one of a pair of prophesied queens: a queen of light, and a queen of blood. To prove she is the Sun Queen, Rielle must endure seven elemental magic trials. If she fails, she will be executed...unless the trials kill her first.One thousand years later, the legend of Queen Rielle is a fairy tale to Eliana Ferracora. A bounty hunter for the Undying Empire, Eliana believes herself untouchable--until her mother vanishes. To find her, Eliana joins a rebel captain and discovers that the evil at the empire's heart is more terrible than she ever imagined.As Rielle and Eliana fight in a cosmic war that spans millennia, their stories intersect, and the shocking connections between them ultimately determine the fate of their world--and of each other.",Empirium #1,,04/15/18,May 22nd 2018,"['Rielle Dardenne', 'Eliana Ferracora']",Hardcover,,9781492656623,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512678373l/34323570.jpg,3.83,[],190.0,2.0,,,,90.0,18808.0,501,Sourcebooks Fire,"['5371', '7407', '4088', '1384', '558']",,[],,['Claire Legrand']
Flame,,"['Romance', 'New Adult', 'Fighters', 'Mixed Martial Arts', 'Contemporary', 'Young Adult']","When trust is challenged and desire takes control, is love enough to conquer fear?When geeky book nerd Autumn Blakewood falls for the cocky, confident fighter Hunter Bane she knows she’s in for life. Their undeniable connection, fueled by the desire to protect, grows stronger every passing second. However, the need to feel cherished threatens her college graduation, family bonds, and future, tearing her apart, but she won’t give up on Hunter so easily …After he was abandoned by his family, Hunter Bane struggles to cope with daily life. Having a learning disability turns every task into a challenge. With his brother now free, Hunter feels the pressure to succeed and take care of the people he loves, forcing him to choose between college and a job. Hunter’s devotion to Autumn keeps him on the right path. His infatuation with her turns lust into passion, drawing out his alpha tendencies. But with affection comes admission, putting a strain on their relationship as secrets are exposed and unforeseen circumstances spiral out of control.Being complete opposites, their love is flaming hot, but it burns away all inhibitions, unveiling the fears that were locked deep inside. As past and present collide, difficult choices must be made. Can Autumn and Hunter’s love survive this ultimate test?",Fierce #2,,,May 5th 2014,[],Paperback,,9781499283679,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396942050l/21491054.jpg,4.22,[],93.0,1.0,,,,95.0,529.0,332,CreateSpace,"['253', '179', '68', '21', '8']",,[],,['Clarissa Wild']
Fateful,,"['Young Adult', 'Paranormal', 'Historical Fiction', 'Romance', 'Fantasy', 'Werewolves', 'Historical', 'Paranormal Romance', 'Supernatural', 'Fiction']","A tragic tale about falling in love on the world's most infamous ill-fated sea voyage as heroine, Tess, discovers darker secrets that lie beneath the doomed crossing. and a hidden brotherhood that threaten to tear her lover from her forever.",,UK Edition,08/29/11,March 29th 2012,"['Tess Davies', 'Alec Marlowe']",Paperback,,9780007428267,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327541927l/9874342.jpg,3.89,[],558.0,7.0,,,,91.0,10538.0,328,HarperCollins Publishers,"['3574', '3463', '2504', '738', '259']",,[],,['Claudia Gray']
From Paris to Eternity,,"['Romance', 'Indonesian Literature', 'Young Adult', 'Novels', 'Adventure', 'Fiction', 'Action', 'Family', 'Collections', 'Drama']","Lanjutan EIFFEL, TOLONG!Setelah menyelesaikan ""tugas"" dari Andrew McGallaghan, Fay Regina Wiranata kembali ke Indonesia, kembali menjadi siswa SMA biasa. Tak secuil pun kisah serunya di Paris ia bocorkan kepada sahabat-sahabat dan orangtuanya.Fay hampir yakin kehidupannya akan berjalan normal seperti biasa. Namun, ia mendapat kejutan lain yang mau tak mau menyeretnya kembali ke peristiwa di Paris: ia menjadi juara lomba mengarang berbahasa Prancis dengan hadiah kursus singkat selama satu minggu di Paris!Yakin dirinya tidak pernah mengikuti lomba yang dimaksud, tambahan lagi berita itu disampaikan oleh Institute de Paris yang merupakan kedok penculiknya tahun lalu, Fay tahu ia tidak punya pilihan lain kecuali berangkat ke Paris memenuhi panggilan Andrew.Hari-harinya ternyata berjalan lebih berat daripada yang ia sangka. Selain mendapatkan pengawasan dari rekan Andrew bernama Philippe Klaan yang sikapnya sangat tidak bersahabat, Fay juga harus menata kembali perasaannya kepada Kent, juga Reno.Selesai melaksanakan tugas, hidup memberikan kejutan lain yang amat mengguncang Fay: pesawat yang ditumpangi kedua orangtuanya mengalami kecelakaan dan orangtuanya dikabarkan meninggal dunia. Fay harus membuat keputusan terberat dalam hidupnya: tetap di Jakarta dengan ketidakpastian akan masa depan, atau pergi ke Paris demi sebuah kepastian masa depan namun sekaligus membuatnya terpuruk sepanjang masa.",Fay’s Adventure #2,,,February 2010,"['Fay Regina Wiranata', 'Kent McGallaghan', 'Andrew McGallaghan', 'Phillipe Klaan', 'Reno Cordero']",Paperback,,9789792253900,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450873536l/8138232._SX318_.jpg,4.16,[],176.0,2.0,,,,94.0,1356.0,360,PT Gramedia Pustaka Utama,"['635', '405', '240', '52', '24']",,['Paris (France)'],,['Clio Freya']
Founding Mothers: The Women Who Raised Our Nation,,"['History', 'Nonfiction', 'Biography', 'American History', 'Historical', 'American Revolution', 'Womens', 'Feminism', 'Biography Memoir', 'Audiobook']","From #1 New York Times bestselling author Cokie Roberts comes New York Times bestseller Founding Mothers, an intimate and illuminating look at the fervently patriotic and passionate women whose tireless pursuits on behalf of their families–and their country–proved just as crucial to the forging of a new nation as the rebellion that established it.While much has been written about the men who signed the Declaration of Independence, battled the British, and framed the Constitution, the wives, mothers, sisters and daughters they left behind have been little noticed by history. #1 New York Times bestselling author Cokie Roberts brings us women who fought the Revolution as valiantly as the men, often defending their very doorsteps. Drawing upon personal correspondence, private journals, and even favoured recipes, Roberts reveals the often surprising stories of these fascinating women, bringing to life the everyday trials and extraordinary triumphs of individuals like Abigail Adams, Mercy Otis Warren, Deborah Read Franklin, Eliza Pinckney, Catherine Littlefield Green, Esther DeBerdt Reed and Martha Washington–proving that without our exemplary women, the new country might have never survived.",,,04/13/04,February 15th 2005,"['Abigail Adams', 'Mercy Otis Warren', 'Martha Washington', 'Deborah Read Franklin', 'Eliza Pinckney', 'Catharine Littlefield Greene', 'Esther de Berdt']",Paperback,,9780060090265,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407710141l/85665.jpg,3.61,[],77.0,1.0,,,,88.0,7117.0,384,Harper Perennial,"['1392', '2654', '2193', '674', '204']",,[],,['Cokie Roberts']
Falling Leaves,,['Poetry'],"The collection of writings and poems in ""Falling Leaves"" were the product of an unrelenting torturous relationship. A majority of the works feature a dreary atmosphere. Pain, suffering, depression, and fleeting moments of happiness are laid bare across the pages. Love is one of the strongest elements in the universe and can easily tear one asunder. I hope you enjoy the content as I feel everyone can relate to it in some shape, form, or fashion.",,,,,[],,,9781790446674,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543701260l/43073123._SY475_.jpg,3.5,[],100.0,1.0,,,,75.0,4.0,,,[],,[],,['Colwest']
"From Willa, With Love",,"['Romance', 'Young Adult', 'Realistic Fiction', 'Middle Grade', 'Contemporary', 'Childrens', 'Chick Lit', 'Fiction', 'Teen', 'Contemporary Romance']","It's a surprising, sparkling summer for Willa!It's August on Cape Cod and Willa has a lot to look forward to. Soon, JFK will return home from baseball camp, and Willa has an idea for an exciting new project that will challenge her to dream big! But life throws Willa some unexpected twists and turns: Ruby has bad news, a beloved friend leaves, a dear friend returns, her brother Will has something he does't want to talk about, and of course, there's a wedding to plan! There's also a cute boy who likes Willa . . . a lot, and Willa thinks she might like him too. It's a summer full of romance and surprises!",Wedding Planner's Daughter #6,,,July 1st 2011,[],Hardcover,,9780545094054,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390410850l/9846385.jpg,4.1,[],99.0,1.0,,,,91.0,735.0,208,Scholastic Press,"['340', '209', '122', '44', '20']",,"['Cape Cod, Massachusetts (United States)']",,['Coleen Murtagh Paratore']
Fornicating Under The Order of The King,,[],"The reality of being human and self definitions of life, love, destiny and sex is all irresistible. This book contains one perspective.Category :	PoetryLanguage :	EnglishKeywords :	fuck, love, humanity, sex, relationships, carnalPurchase your copy here:http://store.blurb.com/ebooks/380721-...",,First,12/24/12,February 22nd 2013,[],ebook,,9999999999999,,,5.0,[],100.0,1.0,,,,100.0,1.0,20,Blurb Books,[],,[],,['Coletha Albert']
Fataal Verbond,,"['Thriller', 'Fiction', 'Espionage']","These audiobooks from Macmillan UK offer abridged readings of some of the world's most popular authors. Handsomely packaged, they feature readings by eminent actors of the stage and screen, including James Fox, Martin Shaw, Tim Pigott-Smith and David Rintoul.",Tweed & Co. #15,,January 1st 1997,2002,[],Paperback,,9780333711521,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450035386l/24130652.jpg,3.61,[],36.0,1.0,,,,86.0,359.0,336,Briljant Boeken,"['83', '116', '110', '37', '13']",,[],,"['Colin Forbes', 'Nienke van Der Meulen']"
