title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Get Jiro!,,"['Graphic Novels', 'Comics', 'Food', 'Fiction', 'Dystopia', 'Graphic Novels Comics', 'Science Fiction', 'Foodie', 'Cooking', 'Fantasy']","In a not-too-distant future L.A. where master chefs rule the town like crime lords and people literally kill for a seat at the best restaurants, a bloody culinary war is raging.On one side, the Internationalists, who blend foods from all over the world into exotic delights. On the other, the ""Vertical Farm,"" who prepare nothing but organic, vegetarian, macrobiotic dishes. Into this maelstrom steps Jiro, a renegade and ruthless sushi chef, known to decapitate patrons who dare request a California Roll, or who stir wasabi into their soy sauce. Both sides want Jiro to join their factions. Jiro, however has bigger ideas, and in the end, no chef may be left alive!Anthony Bourdain, top chef, acclaimed writer (Kitchen Confidential, Medium Raw) and star of the hit travel show, No Reservations, co-writes with Joel Rose (Kill Kill Faster Faster, The Blackest Bird) this stylized send-up of food culture and society, with detailed and dynamic art by Langdon Foss.",Get Jiro #1,,July 1st 2012,May 7th 2013,[],Paperback,,9781401228286,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356128456l/17137581.jpg,3.5,[],19.0,1.0,,,,87.0,2500.0,160,Vertigo,"['405', '835', '930', '272', '58']",,[],,"['Anthony Bourdain', 'Joel Rose', 'Langdon Foss']"
"Get Out of My Life, But First Could You Drive Me & Cheryl to the Mall",A Parent's Guide to the New Teenager,Family & Relationships,"A lighthearted but insightful guide to raising adolescent children shows parents how to deal with teenagers living in a faster-paced, less morally certain world than the one they knew. Original. 50,000 first printing.",,,,2002.0,,,0374528535,9780374528539,,http://books.google.com/books/content?id=oKdbCk_05wQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.94,,,,,,,,,240.0,,,1301.0,,,['Anthony E. Wolf']
Groosham Grange,,"['Fantasy', 'Horror', 'Young Adult', 'Childrens', 'Fiction', 'Mystery', 'Middle Grade', 'Magic', 'Supernatural', 'School']","Sent to Groosham Grange by his parents, David Eliot quickly discovers that his new school is a very odd place indeed. New pupils are made to sign their names in blood; the French teacher disappears every full moon; and the assistant headmaster keeps something very chilling in his room.",Groosham Grange #1,,,1988,[],Paperback,,9780744583441,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347993783l/378356.jpg,3.77,[],77.0,1.0,,,,91.0,3376.0,155,Walker Books Ltd,"['862', '1241', '958', '256', '59']",,"['Norfolk, England']",,['Anthony Horowitz']
Gideon's Trumpet,,History,The story of a convict's defense of his contention that a person on trial should not be denied the assistance of counsel,,,,1989.0,,,0679723129,9780679723127,,http://books.google.com/books/content?id=QH3zJKi2VOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.9,,,,,,,,,288.0,,,2193.0,,,['Anthony Lewis']
Giant Steps: Small Changes to Make a Big Difference,,"['Self Help', 'Personal Development', 'Psychology', 'Nonfiction', 'Business', 'Productivity', 'Audiobook', 'Leadership']","A companion to Tony Robbins’s landmark book Awaken the Giant Within, this special book explores finest tools, techniques, principles, and strategies. Robbins offers daily inspirations and small actions that will have you taking giant steps in your life.From the simple power of decision-making to the more specific tools that can redefine the quality of your relationships, finances, health, and emotions, Robbins shows you how to get maximum results with a minimum investment of time.",,Abridged,10/30/94,February 1st 2003,[],Audio CD,,9780743529013,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412544878l/181503.jpg,4.05,[],98.0,1.0,,,,92.0,1751.0,0,Simon Schuster Audio,"['737', '551', '323', '94', '46']",,[],,['Anthony Robbins']
Goddess: The Secret Lives of Marilyn Monroe,,"['Biography', 'Nonfiction', 'History', 'Biography Memoir', 'Autobiography', 'Film', 'Media Tie In', 'Womens', 'True Story', 'Memoir']","Marilyn Monroe. Her rollar-coaster life. Her deception - shrouded death. Her divided secret life. Her legion of lovers. Her intimacies with JFK and Bobby Kennedy. Her mafia connections. This is the one book that tells the whole naked, deeply moving truth about the all - too-beautiful talented, and tormented woman who played a role in public and in private that was too much for flesh and spirit to survive.",,,09/01/85,November 22nd 2007,[],Paperback,,9780575403017,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347831246l/421869.jpg,3.9,[],187.0,2.0,,,,92.0,2534.0,688,The Orion Publishing Group,"['824', '894', '610', '156', '50']",,[],,['Anthony Summers']
Gae Bolga,,"['Fantasy', 'Finnish Literature']","Jatkoa romaaneille Kristallien valtakunta ja Noitien hovi. Sonjan ja Zadarin leppoisa arki lopahtaa, kun kuningas Conn lähettää heidät piktien kuninkaan Cennalathin hoviin vakoilijoiksi. Eikä kyseessä ole vähäisempi kuin Gae Bolga, myyttinen mahtiase, jonka kerrotaan uinuvan meren pohjassa maagisten Scathan porttien takana ja jota kumpikin kuningas havittelee itselleen. Cennalathin hovissa käydään kuitenkin salaista valtataistelua, jonka keulahamoksi nousee miehen kuin miehen sormensa ympärille kiertävä naissoturi Marbha. Sonja ja Zadar vedetään mukaan juonitteluihin, jotka huipentuvat Kyynelien saarella, Scathan porttien edessä – ja samalla paljastuu Gae Bolgan vavisuttava mahti.",Sonja,,,2000,[],Hardcover,,9789512340781,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303078342l/5889035.jpg,3.32,[],84.0,1.0,,,,86.0,94.0,235,Karisto,"['13', '20', '48', '10', '3']",,[],,['Anu Holopainen']
"Girl, Stolen",,"['Young Adult', 'Mystery', 'Realistic Fiction', 'Thriller', 'Contemporary', 'Fiction', 'Suspense', 'Teen', 'Adventure', 'Disability']","Sixteen-year-old Cheyenne Wilder is sleeping in the back of the car while her stepmom fills a prescription for antibiotics. Before Cheyenne realizes what's happening, the car is being stolen.Griffin hadn't meant to kidnap Cheyenne and once he finds out that not only does she have pneumonia, but that she's blind, he really doesn't know what to do. When his dad finds out that Cheyenne's father is the president of a powerful corporation, everything changes--now there's a reason to keep her. How will Cheyenne survive this nightmare?","Girl, Stolen #1",,09/28/10,December 1st 2010,"['Cheyenne Wilder', 'Griffin (Girl, Stolen)']",Hardcover,,9780805090055,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316730155l/7906105.jpg,4.04,['Missouri Truman Readers Award (2013)'],429.0,5.0,,,,94.0,19590.0,213,Henry Holt and Co.,"['7649', '6571', '4158', '920', '292']",,['Oregon (United States)'],,['April Henry']
Growing Up,,"['Romance', 'Young Adult', 'Contemporary', 'Young Adult Contemporary']","""I want to grow up"" Did you say it when you were a kid? I know I did. Have you regretted growing up at some point in your life? Have you wished you could be a careless child once again? I know you have. Everyone has. The more you grow the bigger the challenges, the obstacles, the pain. Life gets serious. You get serious. You forget to smile at the morning sun shining down your face. You are too absorved by your problems to notice the beautiful world surrounding you. And when life gets hard, you wish more than anything to turn back in time and be that small child who did not know anything when he said ""I want to grow up""",My Wattpad Love #2,,,Published,[],ebook,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522157579l/22708867._SY475_.jpg,3.82,[],88.0,1.0,,,,86.0,1282.0,,Wattpad,"['475', '335', '296', '113', '63']",,[],,['Ariana Godoy']
Goodbye Happiness,,"['Romance', 'Young Adult', 'Indonesian Literature', 'Fiction', 'Novels', 'Romantic', 'Collections', 'Drama', 'Chick Lit']","Kau dan aku tidak ditakdirkan untuk berada dalam satu kisah yang indah. Percaya atau tidak, begitulah kenyataannya. Jangan menyangkalnya karena akan sia-sia. Sama seperti berjalan di atas pecahan kaca, setiap langkah kita sesungguhnya hanya akan menuai luka.Kau dan aku seperti tengah mencoba untuk membirukan senja yang selalu merah. Kita sama-sama berusaha, namun tidak bisa mengubah apa-apa. Senja tetap berwarna merah dan hatiku masih saja berkata tidak. Maka, berhenti dan renungkanlah ini semua sejenak. Tidak ada gunanya memaksa. Ini hanya akan membuatmu tersiksa dan aku menderita.Lantas, kenapa kita tidak menyerah saja? Bukankah sejak awal semuanya sudah jelas? Akhir bahagia itu bukan milik kita.",,,,October 2012,[],Paperback,,9789797805937,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349271275l/16064811.jpg,3.85,['Anugerah Pembaca Indonesia Nominee for Sampul Buku Fiksi Terfavorit - Shortlist (2013)'],79.0,1.0,,,,88.0,1577.0,320,Gagas Media,"['571', '451', '361', '140', '54']",,[],,['Arini Putri']
George Müller of Bristol,,"['Biography', 'Christian', 'Prayer', 'Christianity', 'History', 'Nonfiction', 'Christian Living', 'Religion']","Quality Classics  We specialize in creating hard to find, high quality, classic books optimized for the Kindle.  Sick of spelling errors, weird characters, or a lack of pictures in illustrated books? Well we know how you feel. We always have the highest quality books. All of our books are formatted and reviewed by an actual human for the Kindle, and always 99 cents.  To find more of our books search ""quality classics"" in Amazon.",,,01/01/10,April 13th 2010,[],Kindle Edition,,B003H4RA2W,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385215275l/18905059.jpg,4.3,[],88.0,1.0,,,,96.0,365.0,496,Quality Classics,"['190', '113', '46', '13', '3']",,[],,['Arthur Tappan Pierson']
Girl Made of Stars,,"['Contemporary', 'Young Adult', 'LGBT', 'Fiction', 'Feminism', 'Queer', 'Young Adult Contemporary', 'Realistic Fiction', 'Mental Health', 'Romance']","""I need Owen to explain this. Because yes, I do know that Owen would never do that, but I also know Hannah would never lie about something like that.""Mara and Owen are about as close as twins can get. So when Mara's friend Hannah accuses Owen of rape, Mara doesn't know what to think. Can the brother she loves really be guilty of such a violent crime? Torn between the family she loves and her own sense of right and wrong, Mara is feeling lost, and it doesn't help that things have been strained with her ex-girlfriend and best friend since childhood, Charlie.As Mara, Hannah, and Charlie navigate this new terrain, Mara must face a trauma from her own past and decide where Charlie fits in her future. With sensitivity and openness, this timely novel confronts the difficult questions surrounding consent, victim blaming, and sexual assault.",,,,May 15th 2018,[],ebook,,9781328476692,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501116083l/31351689.jpg,4.26,"[""Lambda Literary Award Nominee for LGBTQ Children's/Young Adult (2019)""]",544.0,6.0,,,,96.0,11208.0,304,HMH Books for Young Readers,"['5273', '4047', '1493', '285', '110']",,"['Nashville, Tennessee (United States)']",,['Ashley Herring Blake']
Geekerella,,"['Young Adult', 'Contemporary', 'Romance', 'Retellings', 'Fiction', 'Audiobook', 'Young Adult Contemporary', 'Fairy Tales', 'Realistic Fiction', 'Contemporary Romance']","Cinderella goes to the con in this fandom-fueled twist on the classic fairy tale.Part romance, part love letter to nerd culture, and all totally adorbs, Geekerella is a fairy tale for anyone who believes in the magic of fandom. Geek girl Elle Wittimer lives and breathes Starfield, the classic sci-fi series she grew up watching with her late father. So when she sees a cosplay contest for a new Starfield movie, she has to enter. The prize? An invitation to the ExcelsiCon Cosplay Ball, and a meet-and-greet with the actor slated to play Federation Prince Carmindor in the reboot. With savings from her gig at the Magic Pumpkin food truck (and her dad’s old costume), Elle’s determined to win…unless her stepsisters get there first. Teen actor Darien Freeman used to live for cons—before he was famous. Now they’re nothing but autographs and awkward meet-and-greets. Playing Carmindor is all he’s ever wanted, but the Starfield fandom has written him off as just another dumb heartthrob. As ExcelsiCon draws near, Darien feels more and more like a fake—until he meets a girl who shows him otherwise.",Once Upon a Con #1,,,April 4th 2017,"['Catherine', 'Chloe', 'Calliope Wittimer', ""Gail Morgan O'Sullivan"", 'Sage Graven', 'Darien Freeman', 'Danielle ""Elle"" Wittimer']",Hardcover,,9781594749476,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476734515l/30724132.jpg,3.97,['Goodreads Choice Award Nominee for Young Adult Fiction (2017)'],374.0,4.0,,,,94.0,43773.0,320,Quirk Books,"['13714', '18266', '9175', '1996', '622']",,"['Charleston, South Carolina (United States)', 'Atlanta, Georgia (United States)']",,['Ashley Poston']
Girls Rule,,['Nonfiction'],"This is a book for girls. For girls who are thinkers and believers. For girls who are readers and changers and dreamers. For girls who look for rainbows and friendship. For girls who are not afraid to be different. Join one such girl as she narrates this book, becomes your friend, and takes you on a journey through all the fun, craziness, and challenges of being a girl in the world. She's here with words of experience, support, advice, and a whole lot of laughs. And she's even left some space for you to write down your own thoughts, memories, wishes, and ideas.Along the path through these special pages, you'll find a shout of encouragement and a sharing of dreams for girls who know deep down that they have what it takes to achieve anything they want. You'll discover a celebration of the lives of girls--the smiley days, the dreamy days, the giggly days, the teary days, the victorious days, and even everything in between. Because every day, in a million different ways: girls rule.",,,,February 1st 2002,[],Paperback,,9780883966273,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439555329l/836475._SX318_.jpg,4.1,[],79.0,1.0,,,,89.0,283.0,64,Blue Mountain Arts,"['147', '59', '47', '18', '12']",,[],,['Ashley Rice']
Goldilocks And The Three Bears,,['Childrens'],Lady Bird Favorite Fairy Tales are beautifully illustrated retellings that capture all the magic of the original stories. Children will enjoy reading them again and again.,Ladybird: Favourite Tales,,,March 25th 1993,[],Hardcover,,9780721415581,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1183764784l/1454374._SY475_.jpg,3.76,[],95.0,1.0,,,,90.0,29.0,,Ladybird Books Ltd,"['10', '5', '11', '3', '0']",,[],,['Audrey Daly']
Gem of the Ocean,,"['Plays', 'Drama', 'Fiction', 'Theatre', 'African American', 'Historical Fiction', 'Classics', 'African American Literature', 'American', 'Historical']","“No one except perhaps Eugene O’Neill and Tennessee Williams has aimed so high and achieved so much in the American theater.”—John Lahr, The New Yorker“A swelling battle hymn of transporting beauty. Theatergoers who have followed August Wilson’s career will find in Gem a touchstone for everything else he has written.”—Ben Brantley, The New York Times“Wilson’s juiciest material. The play holds the stage and its characters hammer home, strongly, the notion of newfound freedom.”—Michael Phillips, Chicago TribuneGem of the Ocean is the play that begins it all. Set in 1904 Pittsburgh, it is chronologically the first work in August Wilson’s decade-by-decade cycle dramatizing the African American experience during the 20th century—an unprecedented series that includes the Pulitzer Prize–winning plays Fences and The Piano Lesson. Aunt Esther, the drama’s 287-year-old fiery matriarch, welcomes into her Hill District home Solly Two Kings, who was born into slavery and scouted for the Union Army, and Citizen Barlow, a young man from Alabama searching for a new life. Gem of the Ocean recently played across the country and on Broadway, with Phylicia Rashad as Aunt Esther.Earlier in 2005, on the completion of the final work of his ten play cycle-surely the most ambitious American dramatic project undertaken in our history-August Wilson disclosed his bout with cancer, an illness of unusual ferocity that would eventually claim his life on October 2. Fittingly the Broadway theatre where his last play will be produced in 2006 has been renamed the August Wilson Theater in his honor. His legacy will animate the theatre and stir the human heart for decades to come.",The Century Cycle #1,,11/05/03,May 1st 2006,[],Paperback,,9781559362801,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354209853l/764325.jpg,4.07,[],74.0,1.0,,,,96.0,1085.0,85,Theatre Communications Group,"['408', '405', '225', '37', '10']",,[],,['August Wilson']
Glory Be,,"['Historical Fiction', 'Young Adult', 'Childrens', 'Realistic Fiction', 'Juvenile', 'Middle Grade', 'Family', 'Fiction', 'Coming Of Age', 'Chapter Books']","A Mississippi town in 1964 gets riled when tempers flare at the segregated public pool.As much as Gloriana June Hemphill, or Glory as everyone knows her, wants to turn twelve, there are times when Glory wishes she could turn back the clock a year. Jesslyn, her sister and former confidante, no longer has the time of day for her now that she’ll be entering high school. Then there’s her best friend, Frankie. Things have always been so easy with Frankie, and now suddenly they aren’t. Maybe it’s the new girl from the North that’s got everyone out of sorts. Or maybe it’s the debate about whether or not the town should keep the segregated public pool open.Augusta Scattergood has drawn on real-life events to create a memorable novel about family, friendship, and choices that aren’t always easy. ",,,,January 1st 2012,[],Hardcover,,9780545331807,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328836347l/11982396.jpg,3.9,"[""Pennsylvania Young Readers' Choice Award Nominee for Grades 3-6 (2014)"", ""Dorothy Canfield Fisher Children's Book Award Nominee (2014)"", 'Bluestem Book Award Nominee (2016)', 'SCBWI Crystal Kite Member Choice Award for Southeast (2013)']",74.0,1.0,,,,91.0,5135.0,208,Scholastic Press,"['1693', '1798', '1200', '322', '122']",,['Mississippi (United States)'],,['Augusta Scattergood']
Genesis (The Journeys of John and Julia #1),,"['Fantasy', 'Young Adult', 'Unfinished']","Secretly guided by a magical collective of superbeings called The Twenty-Two, a seemingly mismatched pair of teens deal with the aftermath of divorce, loss, and their conflicted feelings for each other. Little do they know that they have also cracked open the door to another reality—and unwittingly awakened the sleeping beast of their nemesis-to-be, the beyond evil Niem Vidalgo Oten.",,,,September 9th 2011,[],ebook,,9780984001910,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317592209l/12589190.jpg,2.93,[],100.0,1.0,,,,56.0,43.0,264,Rigler Creative Solutions,"['9', '6', '9', '11', '8']",,[],,['Aurelia Haslboeck']
Glass Hearts,,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'Music', 'Fiction', 'Chick Lit', 'Amazon']","This is an alternate Cover Edition for ASIN: B00BRKQY8Y.A boy.A girl.A missed opportunity. No matter how much she studies, Ellie Glass can't prepare for every aspect of life. A fact she realizes after a chance encounter with a young musician leaves her scrambling to speak in coherent sentences. Scruffy, long-haired, and undeniably sexy, Ben is the exact opposite of her type. So why is it that Ellie can’t stop thinking about him?When fate intervenes and the two are thrown together for a second time, Ellie gets more than she bargained for. With the help of her friends and a newfound romance, she begins to redefine herself and slowly realizes that happiness isn't something you can plan for. This is the captivating story of an undeniable attraction, the choices that we make, and ultimately, the unexpected power of love.**Formerly published under the title On an Edge of Glass**",,,03/10/13,April 4th 2013,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489515783l/18336450._SY475_.jpg,3.78,[],57.0,1.0,,,,92.0,2154.0,313,Llama Drama Publishing,"['531', '838', '616', '119', '50']",,[],,['Autumn Doughton']
Games of Strategy,,"['Economics', 'Nonfiction', 'Business', 'Textbooks', 'Mathematics', 'Science', 'School', 'Psychology', 'Popular Science', 'Games']","All introductory textbooks begin by attempting to convince the student readers that the subject is of great importance in the world, and therefore merits their attention. The physical sciences and engineering claim to be the basis of modern technology and therefore of modern life; the social sciences discuss big issues of governance, for example, democracy and taxation; the humanities claim that they revive your soul after it has been deadened by exposure to the physical and social sciences and to engineering. Where does the subject ""games of strategy,"" often also called game theory, fit into this picture, and why should you study it? Dixit and Skeath's Games of Strategy offers a practical motivation much more individual and closer to your personal concerns than most other subjects. You play games of strategy all the time: with your parents, siblings, friends, enemies, even with your professors. You have probably acquired a lot of instinctive expertise, and we hope you will recognize in what follows some of the lessons you have already learned. This book's authors will build on this experience, systematize it, and develop it to the point where you will be able to improve your strategic skills and use them more methodically. Opportunities for such uses will appear throughout the rest of your life; you will go on playing such games with your employers, employees, spouses, children, and even strangers.  Not that the subject lacks wider importance. Similar games are played in business, politics, diplomacy, wars--in fact, whenever people interact to strike mutually agreeable deals or to resolve conflicts. Being able to recognize such games will enrich your understanding of the world around you, and will make you a better participant in all its affairs.",,Second Edition,06/06/99,January 1st 2004,[],Hardcover,,9780393924992,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171407279l/98219._SX318_.jpg,3.97,[],51.0,1.0,,,,91.0,259.0,665,W. W. Norton & Company,"['94', '91', '51', '18', '5']",,[],,"['Avinash K. Dixit', 'Susan Skeath', 'David H. Reiley Jr.']"
Gerçeğin Masalı,,"['Turkish', 'Turkish Literature']","Bir yokmuş, iki yokmuş, üç yokmuş… Eski günlerde yeryüzünün bir ülkesinde hiçbişey yokmuş. Hiçbişeyi olmayan bir ülkenin bir padişahı varmış. Bu padişahın da bir hazinesi varmış. Bu hazinede o ulusun en değerli bir emaneti korunurmuş. Atalardan kalan bu emanetle o ulus övünürmüş. “Hiçbişeyimiz yoksa da, atalarımızdan bize böyle bir emanet kaldı,” diye avunurlar, yoksunluklarını, yoksulluklarını unuturlarmış…",,,,February 2006,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322163980l/13104701.jpg,4.1,[],49.0,1.0,,,,99.0,100.0,159,Nesin Yayınevi,"['40', '32', '27', '0', '1']",,[],,['Aziz Nesin']
Garçons de cristal,,"['Fiction', 'LGBT', 'Asia', 'China', 'Gay', 'Queer', 'Chinese Literature', 'Literature', 'Contemporary', 'Unfinished']","Banni par son père, après avoir été surpris en flagrant délit de conduite impudique en compagnie du surveillant, Aquing rejoint la fratrie des garçons de cristal. Royaume qui ne connait que la nuit, abrité derrière un écran d'arbres à pain, ce parc au bassin planté de nénuphars rouges, offre un refuge à la société de l'ombre qui fait commerce de chair. Aux côtés de Petit Jade, hanté par le fantôme d'un père inconnu, de Souriceau, kleptomane espiègle et vu de Wu Min, tendre amant meurtri, débute l'odyssée vespérale d'Aqing. Anges célestes ou anges déchus? Bai Xianyong extrait la beauté du vice. Chorégraphe de l'envers du désir, il débusque l'innocence là où suinte la misère et rachète, au coeur de la fournaise, ses fils en exil au jardin de la fraternité. Une langue chinoise qui fait sienne de la modernité, sans pour autant renier le vieille tradition, restituée dans sa globalité parla tarduction magistrale d'André Lévy",,,11/06/83,January 5th 2013,[],Mass Market Paperback,,9782809703986,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399620437l/5965768.jpg,4.19,[],93.0,1.0,,,,96.0,367.0,477,Philippe Picquier,"['163', '125', '65', '12', '2']",,[],,"['Bai Xianyong', 'André Lévy']"
Goodbye Tsugumi,,"['Fiction', 'Japan', 'Japanese Literature', 'Contemporary', 'Asia', 'Asian Literature', 'Novels', 'Literature', 'Young Adult', 'Adult']","Banana Yoshimoto's novels of young life in Japan have made her an international sensation. Goodbye Tsugumi is an offbeat story of a deep and complicated friendship between two female cousins that ranks among her best work. Maria is the only daughter of an unmarried woman. She has grown up at the seaside alongside her cousin Tsugumi, a lifelong invalid, charismatic, spoiled, and occasionally cruel. Now Maria's father is finally able to bring Maria and her mother to Tokyo, ushering Maria into a world of university, impending adulthood, and a ""normal"" family. When Tsugumi invites Maria to spend a last summer by the sea, a restful idyll becomes a time of dramatic growth as Tsugumi finds love and Maria learns the true meaning of home and family. She also has to confront both Tsugumi's inner strength and the real possibility of losing her. Goodbye Tsugumi is a beguiling, resonant novel from one of the world's finest young writers.",,,03/20/89,2002,"['Shirakawa Maria', 'Yamamoto Tsugumi', 'Yamamoto Yoko', 'Kyoichi']",Paperback,,9780571212798,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328003829l/50146.jpg,3.71,['山本周五郎賞 Yamamoto Shūgorō Prize (1989)'],367.0,4.0,,,,91.0,8613.0,186,Faber & Faber,"['1861', '3316', '2619', '685', '132']",,['Japan'],,"['Banana Yoshimoto', 'Giorgio Amitrano', 'Michael Emmerich']"
Goodbye Forever,,Juvenile Fiction,"Suffering from feelings of loneliness and abandonment since her father's death and her sister's marriage, Kari Langtree is afraid to give her heart to the boy she meets on her Caribbean cruise.",,,,1984.0,,,055324356X,9780553243567,,,3.72,,,,,,,,,135.0,,,54.0,,,['Barbara Conklin']
Grandma! Can I Get a Dog?,,"['Picture Books', 'Childrens']","Grandma! Can I Get a Dog? is about the relationship between a grandmother and her grandson. It starts out with Grandma and her grandson Boy going to the store. There, Boy asks Grandma to buy him a dog, but Grandma is not happy with this idea at all. Will Boy ever get a dog of his own?",,,,December 1st 2012,[],Hardcover,,9781620861417,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354912943l/16246620.jpg,4.5,[],300.0,3.0,,,,91.0,34.0,28,Mascot Books,"['26', '4', '1', '1', '2']",,[],,['Barry Jordan Jr.']
Game,,"['Young Adult', 'Mystery', 'Thriller', 'Horror', 'Crime', 'Contemporary', 'Suspense', 'Fiction', 'Mystery Thriller', 'Realistic Fiction']","Billy grinned. “Oh, New York,” he whispered. “We’re gonna have so much fun.”I Hunt Killers introduced the world to Jazz, the son of history’s most infamous serial killer, Billy Dent.In an effort to prove murder didn’t run in the family, Jazz teamed with the police in the small town of Lobo’s Nod to solve a deadly case. And now, when a determined New York City detective comes knocking on Jazz’s door asking for help, he can’t say no. The Hat-Dog Killer has the Big Apple–and its police force–running scared. So Jazz and his girlfriend, Connie, hop on a plane to the big city and get swept up in a killer’s murderous game.",I Hunt Killers #2,,03/26/13,April 16th 2013,[],Hardcover,,9780316125871,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366557615l/15790833.jpg,4.22,['Goodreads Choice Award Nominee for Young Adult Fiction (2013)'],213.0,3.0,,,,96.0,10989.0,520,"Little, Brown Books for Young Readers","['4871', '4211', '1490', '302', '115']",,[],,['Barry Lyga']
God's Problem: How the Bible Fails to Answer Our Most Important Question - Why We Suffer,,"['Religion', 'Nonfiction', 'Philosophy', 'Christianity', 'Atheism', 'Theology', 'History', 'Spirituality', 'Christian', 'Audiobook']","In times of questioning and despair, people often quote the Bible to provide answers. Surprisingly, though, the Bible does not have one answer but many ""answers"" that often contradict one another. Consider these competing explanations for suffering put forth by various biblical writers:The prophets: suffering is a punishment for sinThe book of Job, which offers two different answers: suffering is a test, and you will be rewarded later for passing it; and suffering is beyond comprehension, since we are just human beings and God, after all, is GodEcclesiastes: suffering is the nature of things, so just accept itAll apocalyptic texts in both the Hebrew Bible and the New Testament: God will eventually make right all that is wrong with the worldFor renowned Bible scholar Bart Ehrman, the question of why there is so much suffering in the world is more than a haunting thought. Ehrman's inability to reconcile the claims of faith with the facts of real life led the former pastor of the Princeton Baptist Church to reject Christianity.In God's Problem, Ehrman discusses his personal anguish upon discovering the Bible's contradictory explanations for suffering and invites all people of faith—or no faith—to confront their deepest questions about how God engages the world and each of us.",,,,February 19th 2008,[],Hardcover,,9780061173974,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348084856l/1976714.jpg,3.92,[],53.0,1.0,,,,90.0,5081.0,304,HarperOne,"['1848', '1695', '1018', '323', '197']",,[],,['Bart D. Ehrman']
Go Ask Alice,,"['Young Adult', 'Fiction', 'Classics', 'Contemporary', 'Realistic Fiction', 'Teen', 'Mental Health', 'Banned Books', 'Coming Of Age', 'Psychology']","It started when she was served a soft drink laced with LSD in a dangerous party game. Within months, she was hooked, trapped in a downward spiral that took her from her comfortable home and loving family to the mean streets of an unforgiving city. It was a journey that would rob her of her innocence, her youth -- and ultimately her life.
  Read her diary. Enter her world. You will never forget her.
",,,10/28/71,01/01/06,[],Paperback,,9781416914631,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327870536l/46799.jpg,3.76,[],31333.0,421.0,,,,87.0,234681.0,213,Simon Pulse,"['72866', '72329', '58845', '21057', '9584']",,['United States of America'],,['Beatrice Sparks']
