title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Yellowfang's Secret,,"['Fantasy', 'Animals', 'Middle Grade', 'Fiction', 'Cats', 'Young Adult', 'Childrens', 'Adventure', 'Animal Fiction', 'Romance']","One secret could destroy them all . . .Yellowkit is a ShadowClan cat through and through and she can't wait to become a fearless warrior. Then Yellowkit trains as an apprentice and finally receives her warrior name, Yellowfang--and much to her surprise, she realizes that her paws weren't meant to shed blood. Her true destiny lies as a healer, and she takes her place as ShadowClan's medicine cat apprentice.But Yellowfang's dreams are haunted by a dark prophecy, and every paw step she takes seems drenched in heartache. As she struggles to separate herself from her warrior past, she realizes that the future she faces is bleak and dim--colored by a devastating secret that could destroy the warrior Clans.",Warriors Super Edition #5,,01/01/12,October 9th 2012,[],Hardcover,,9780062082145,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333383294l/13574415.jpg,4.52,[],126.0,2.0,,,,98.0,6460.0,528,HarperCollins,"['4307', '1424', '577', '109', '43']",,[],,"['Erin Hunter', 'James L. Barry']"
You Don't Know Jack,,Fiction,"When her cross-dressing psychic's prediction that she would meet her soul mate during an accident comes true, Jamie Peters finds Mr. Right in down-to-earth, honest Jack Davidson, who, unbeknownst to her, has been hired to investigate her for criminal misconduct. Original.",,,,2006.0,,,075821409X,9780758214096,,http://books.google.com/books/content?id=cVO0mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.72,,,,,,,,,255.0,,,2757.0,,,['Erin McCarthy']
You Don't Know Jack,,"['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Adult', 'Fiction', 'Humor', 'Erotica', 'Adult Fiction', 'M F Romance']","When it comes to sizzling hot romance coupled with outrageous hilarity, nobody delivers like Erin McCarthy. Now she's back with a delicious story where nothing's on the level, everybody's got something to hide, and the only thing honest is the slow, hard pull of irresistible attraction...
  Love. Sex. Destiny. And A Six-Foot-Four Psychic In A Bridesmaid’s Dress? Honey, You Don’t Know Jack...
Jamie Peters no longer believes in true love. True idiots, true scumbags, true moochers - these she believes in wholeheartedly, and she’s got the checkered dating history to prove it. So she’s more than a little skeptical when her cross-dressing psychic tells her she’s about to meet her soul mate - during an accident. Yeah, sounds about right. And then it happens. A knight in shining armor steps between her and a mugger on a subway platform. Just a regular, honest, upright Jack. The kind they don’t make anymore...Jonathon Davidson doesn't believe in destiny - or lying to beautiful women as a rule. But now that Jamie thinks he’s just an ordinary guy, how can he possibly tell her that he’s really, (A) her roommate’s brother, (B) a millionaire to boot, and (C) the jerk who’s investigating her application to his grandfather’s charitable trust because she may be involved in something illegal? Yeah, rhetorical question. He can’t. Not until he knows what’s going on. Besides, it would require being able to resist Jamie’s luscious curves long enough to say, “Hi, my name is Big Liar. Let’s get naked.” Sometimes, destiny sucks...
  Somewhere between truth and flat-out-let’s-talk-about-this-waaay-later fiction, between fate and delicious accidental insanity, lies a whole lot of mind-blowing sex, delirious passion, unfortunate sundresses, fighting, deception, big mistakes and small hopes, and two people are about to discover that everything happens for a reason...
",Sexy in NYC #2,,01/01/06,October 1st 2006,"['Jamie Peters', 'Jonathon ""Jack"" Davidson']",Paperback,,9780758214096,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390232068l/12495.jpg,3.72,[],77.0,1.0,,,,91.0,3516.0,255,Brava,"['825', '1274', '1085', '261', '71']",,"['New York City, New York (United States)']",,['Erin McCarthy']
Yılanların Öcü,,"['Turkish Literature', 'Turkish', 'Roman', 'Fiction', 'Classics', 'Novels']","""Türkiye’nin güzel mi güzel, yoksul mu yoksul bir köyüdür Karataş. Kara Bayram da bu köyün yoksullarından biridir. Babadan kalma tek odalı bir evde yaşar, iyi huylu karısı, üç yavrusu, bir de evinin direği anası Irazca’yla. Dertli kadındır Irazca, yaslıdır. Ama dişlidir bir o kadar da. Kendi yağlarıyla kavrulup giderlerken, bir gün huzurları kaçar. Muhtar Cımbıldak Hüsnü’nün kayırdığı Haceli evlerinin önüne ev yapmaya kalkışır çünkü. Tabii Irazca dikleşir; kızılca kıyametler kopar köyde... ve kasabada. Gelmedik kalmaz başlarına...Fakir Baykurt, bu romanıyla, köy yerindeki küçük hesapları, bu hesapların peşinde koşan fırsatçıları, onların siyasetteki, bürokrasideki uzantılarını ve o zalimlerin ezmek, yok etmek istediği aydınlık, güzel insanları anlatıyor; kısacası yine “memleket meselelerine” değiniyor. Hem de, sakıncalı damgası yemek ve zamanında pek çok tartışmanın ve dolayısıyla husumetin odağı olmak pahasına...İki kez filmi çekilen, edebiyatımızın tartışmasız bir başyapıtıdır.""",Fakir Baykurt Üçlemesi #1,,04/01/54,November 2006,['Kara Bayram'],Paperback,,9789750403958,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449762445l/7997149.jpg,4.26,['Yunus Nadi Awards for Roman (1958)'],75.0,1.0,,,,97.0,670.0,280,Literatür Yayıncılık,"['304', '257', '87', '21', '1']",,[],,['Fakir Baykurt']
You're Never Weird on the Internet (Almost),,"['Nonfiction', 'Memoir', 'Biography', 'Humor', 'Audiobook', 'Autobiography', 'Biography Memoir', 'Comedy', 'Adult', 'Feminism']","From online entertainment mogul, actress, and “queen of the geeks” Felicia Day, a funny, quirky, and inspiring memoir about her unusual upbringing, her rise to Internet-stardom, and embracing her individuality to find success in Hollywood.The Internet isn’t all cat videos. There’s also Felicia Day—violinist, filmmaker, Internet entrepreneur, compulsive gamer, hoagie specialist, and former lonely homeschooled girl who overcame her isolated childhood to become the ruler of a new world... or at least semi-influential in the world of Internet Geeks and Goodreads book clubs.After growing up in the south where she was ""home-schooled for hippie reasons"", Felicia moved to Hollywood to pursue her dream of becoming an actress and was immediately typecast as a crazy cat-lady secretary. But Felicia’s misadventures in Hollywood led her to produce her own web series, own her own production company, and become an Internet star.Felicia’s short-ish life and her rags-to-riches rise to Internet fame launched her career as one of the most influential creators in new media. Now, Felicia’s strange world is filled with thoughts on creativity, video games, and a dash of mild feminist activism—just like her memoir.Hilarious and inspirational, You’re Never Weird on the Internet (Almost) is proof that everyone should embrace what makes them different and be brave enough to share it with the world, because anything is possible now—even for a digital misfit.",,,,August 11th 2015,[],Hardcover,,9781476785653,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440565049l/23705512._SY475_.jpg,4.1,['Goodreads Choice Award Nominee for Humor (2015)'],154.0,2.0,,,,93.0,45447.0,272,Gallery Books,"['19221', '16173', '6860', '1851', '1342']",,[],,"['Felicia Day', 'Joss Whedon']"
Your Safety And Security In Rio de Janeiro,,[],"This book, Your Safety And Security in Rio De Janeiro, is your perfect guide towards experiencing a memorably safe and secure travel and stay in the Brazilian famous and most visited city of Rio de Janeiro.First, it welcomes you with a brief history of Rio, the land of Cariocas, then take you through passport and visa necessities (together with how to request for an extension of duration of stay). Afterwards, you are taken through communication network - with practical examples on how to make a phone call from Rio to anywhere in the world, together with learning some simple yet vital common phrases/words in Portuguese which will help you bond with the locals easily). And it doesn't stop there! Other valuables detailed herein include: What to do in case you get lost in Rio de Janeiro.The necessary emergency numbers in Rio. The four most notorious cheats/scams in Rio .Twelve best proven ways to guarantee your safety and security in Rio.How best you can stay safe from Zika virus in Rio.Things you need to know about samba and carnival celebrations.Ten memorable places to consider visiting in Rio de Janeiro.",,,,July 21st 2016,[],Paperback,,9781536806281,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585174272l/31412312.jpg,5.0,[],73.0,1.0,,,,,1.0,60,Createspace Independent Publishing Platform,[],,[],,['Francis Okumu']
Year of the Dogman,,['Horror'],"The action of Year of the Dogman by Frank Holes, Jr. centers around the weird sightings and dark introductions that occur every year in the deep woods of the Northern Midwest. In an extravagant science fiction horror, the author deconstructs the pulse of the natural world between man and mystery when an unidentified mysterious beast-animal haunts the small village of Twin Lakes, Michigan. An ethereal and menacing message shakes the foundation between the unexplained and the supernatural when a spirit is awakened from an old Indian legend. The Dogman, said to be part canine, part man, has traced its ancient stolen treasure to an unsuspecting young school teacher named Steve Nolan, who doesn't know the family heirloom he wears around his neck calls out to the creature. In a story that is both wildly original and boldly penned, this novel delivers a fast-paced, frenetic ride into the wild world of cryptozoology.",,,,July 23rd 2007,[],Paperback,,9781419672453,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1190325232l/1919382.jpg,4.12,[],100.0,1.0,,,,96.0,26.0,230,Booksurge Publishing,"['12', '6', '7', '1', '0']",,[],,['Frank Holes Jr.']
Year of Wonders,,"['Historical Fiction', 'Fiction', 'Historical', 'British Literature', 'Adult', 'Book Club', 'Adult Fiction', 'Audiobook', 'Novels', 'Literature']","When an infected bolt of cloth carries plague from London to an isolated village, a housemaid named Anna Frith emerges as an unlikely heroine and healer. Through Anna's eyes we follow the story of the fateful year of 1666, as she and her fellow villagers confront the spread of disease and superstition. As death reaches into every household and villagers turn from prayers to murderous witch-hunting, Anna must find the strength to confront the disintegration of her community and the lure of illicit love. As she struggles to survive and grow, a year of catastrophe becomes instead annus mirabilis, a ""year of wonders.""Inspired by the true story of Eyam, a village in the rugged hill country of England, Year of Wonders is a richly detailed evocation of a singular moment in history.",,,06/05/01,April 28th 2002,"['Anna Frith', 'Michael Mompellion', 'Elinor Mompellion']",Paperback,,9780142001431,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327936622l/4965.jpg,4.01,['ALA Alex Award (2002)'],5653.0,79.0,,,,94.0,138233.0,318,Penguin Books,"['47503', '55033', '27070', '6325', '2302']",,"['Eyam, Derbyshire, England (United Kingdom)']",,['Geraldine Brooks']
You Are What You Eat: The Plan That Will Change Your Life,,"['Health', 'Nonfiction', 'Food', 'Nutrition', 'Cookbooks', 'Reference', 'Cooking', 'Diets', 'Self Help', 'Food and Drink']","From the author of Gillian McKeith’s Food Bible and Slim for Life   With over 2 million copies sold worldwide, Gillian McKeith’s You Are What You Eat is a national bestseller that has changed the way people think about food and nutrition. You Are What You Eat features real-life diet makeovers and case studies, easy to use lists and charts, and beautiful full color photographs. By encouraging you to eat more nutrient-dense, flavorful whole foods, You Are What You Eat will teach you how to stay healthy and satisfied.You Are What You Eat also includes:Gillian McKeith’s “Diet of Abundance” A 7-Day jumpstart plan The Food IQ Test Complete shopping guide and meal plan Healthy and delicious Mediterranean-inspired recipesYou Are What You Eat is a clear, no-nonsense nutritional guide to a healthier life.",,,11/06/04,April 1st 2006,[],Paperback,,9780452287174,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442792175l/537736._SX318_.jpg,3.8,[],82.0,1.0,,,,88.0,1531.0,223,Plume Books,"['494', '476', '380', '125', '56']",,[],,['Gillian McKeith']
You're Next,,"['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Mystery Thriller', 'Crime', 'Audiobook', 'Drama', 'Adult', 'Action']","Mike Wingate, abandoned by his father at four and raised in foster care, is finally living the life he always dreamed of — he’s happily married with a precocious 8-year-old daughter, and his construction company is about to finish a “green” housing development that will secure a solid future for them all. But then something from his own past, a past he doesn’t even remember, comes back to visit terror upon him and his family.Shady characters begin threatening Mike and, when he reports them, the police seem more interested in Mike’s murky past than in protecting him. Now, with Mike, his wife Annabel and daughter Kat suddenly under attack from all sides, Mike turns to Shep, a dangerous man — and Mike’s only true friend — from his childhood days in foster care. Together they will do whatever it takes to protect Mike’s family against the hidden men behind the terrifying warning, “You’re Next.”",,,,July 5th 2011,[],Audiobook,,9780751542110,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540998659l/10148340._SX318_.jpg,3.93,[],49.0,1.0,,,,93.0,8941.0,436,Brilliance Audio,"['2752', '3635', '1942', '441', '171']",,[],,"['Gregg Andrew Hurwitz', 'Scott Brick']"
Ysabel,,"['Fantasy', 'Fiction', 'Young Adult', 'Urban Fantasy', 'Historical Fiction', 'Canada', 'Science Fiction Fantasy', 'Historical', 'France', 'Historical Fantasy']","Saint-Sauveur Cathedral of Aix-en-Provence is an ancient structure of many secrets-a perfect monument to fill the lens of a celebrated photographer, and a perfect place for the photographer's son, Ned Marriner, to lose himself while his father works.  But the cathedral isn't the empty edifice it appears to be. Its history is very much alive in the present day-and it's calling out to Ned...",,,01/09/07,February 5th 2008,[],Paperback,,9780451461902,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347637418l/1148745.jpg,3.62,"['Locus Award Nominee for Best Fantasy Novel (2008)', 'World Fantasy Award for Best Novel (2008)', 'Mythopoeic Fantasy Award Nominee for Adult Literature (2008)']",94.0,1.0,,,,87.0,9717.0,432,Roc,"['1973', '3519', '3008', '948', '269']",,[],,['Guy Gavriel Kay']
Yêu Những Điều Không Hoàn Hảo,,"['Nonfiction', 'Self Help', 'Spirituality', 'Philosophy', 'Psychology', 'Buddhism', 'Mental Health', 'Personal Development', 'Audiobook', 'Religion']","Đại đức Hae Min sinh ra và lớn lên tại Hàn Quốc. Sau khi hoàn thành bằng Thạc sĩ Tôn giáo học đối chiếu ở Đại học Havard và Tiến sĩ Tôn giáo học ở Đại học Princeton, ông ở lại Mỹ tham gia giảng dạy về tôn giáo ở trường Đại học Hampshire, Massachusetts. Không chỉ dừng lại ở nghiên cứu lý thuyết, mùa xuân năm 2000 ông quyết định xuất gia theo tông phái Tào Khê, một tông phái tiêu biểu của Phật giáo Hàn Quốc. Năm 2015, Đại đức Hae Min trở về Seoul, cùng nhiều chuyên gia mở trường Trị liệu tâm hồn, điều trị miễn phí cho những người gặp bất hạnh trong cuộc sống hay đang mang trong lòng nhiều khổ tâm. Đại đức Haemin là một trong những người rất có ảnh hưởng tới giới trẻ Hàn Quốc, trang Twitter cá nhân (https://twitter.com/haeminsunim) của ông hiện có tới hơn một triệu người theo dõi. Sách cùng tác giả: - Những vỡ lẽ của tuổi trẻ - Yêu lấy những điều không hoàn hảo.",,,02/03/16,August 2018,[],Paperback,,9780143132288,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571830866l/41568614._SX318_.jpg,4.25,[],100.0,1.0,,,,96.0,3966.0,300,"Nhã Nam, Nhà Xuất Bản Thế Giới","['1883', '1366', '567', '116', '34']",,[],,['Haemin Sunim']
Yes! I Have a Girlfriend... But she doesn't know,,[],"Vivan Kashyap is thrown out of his own house by no other than his someone dear, because of a mistake committed by him. However, following the dream is not a mistake.His so-called-not-so-perfect life turns upside down in no time, shattering his only dream. With no other option, Vivan with the help of his college friend, Sameer, starts living with a family. A family whom he had never met nor had he seen them ever in his life.There he meets, Rahul and Poonam. And then, starts the series of Nightmares, which haunts, Vivan. They give, Vivan, sleepless nights. However, there is a nightmare, which occurs a couple of time. And even though, dreams are forgotten when awaked, this particular dream is remembered, crystal clear by him. With a broken dream, a broken relationship, and with the nightmares, Vivan continues his journey. In his journey, he gets attracted towards Poonam. He finds that it is not only love, which attracts him towards her. Whereas it is a connection. A deep long-forgotten connection, which binds them. This is a journey of Vivan Kashyap. A journey, where he finds that he is not alone. A journey to find, what is lost. A journey to seek what God has planned. And, a journey towards hope.Yes! I have a girlfriend…But she doesn’t know, is a story about, love, friendship, dream, and parent-children relationship.",,,,January 18th 2018,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518619831l/38561482._SY475_.jpg,4.5,[],100.0,1.0,,,,100.0,2.0,301,Amazon Asia-Pacific Holdings Private Limited,[],,[],,['Harish Doke']
Youngblood Hawke,,Fiction,Sweeping narrative depicting the complications which accompany the phenomenal success of a young novelist from Kentucky,,,,1992.0,,,0316955175,9780316955171,,http://books.google.com/books/content?id=T3gzHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,,,,,,,,,783.0,,,1208.0,,,['Herman Wouk']
Youngblood Hawke,,"['Fiction', 'New York', 'Historical Fiction', 'Novels', 'Classics', 'Historical', 'Literature', 'Books About Books', 'Contemporary', 'Drama']","In this huge novel of nearly 600 pages (from the author of The Caine Mutiny, Marjorie Morningstar, War and Remembrance, etc)about an aspiring young author's assault on the citadel of New York publishing, Wouk's hero Youngblood Hawke launches his career with an oversized manuscript that becomes an instant success. Toasted by critics and swept along on a tide of popularity, he gives himself over to the lush life that gilds artistic success. It is a story of a young writer caught up in the glamour and intrigue of ""life at the top"" in New York, and suggests the life and career of Thomas Wolfe.The 1992 paperback was re-issued in April 2004, and became widely available again in Britain, where it had enjoyed success in the early 1960s.",,,10/30/62,May 15th 1992,[],Paperback,,9780316955171,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440384487l/42990._SY475_.jpg,4.07,[],95.0,1.0,,,,95.0,1472.0,783,Back Bay Books,"['567', '520', '313', '60', '12']",,"['New York City, New York (United States)']",,['Herman Wouk']
You Can't be Neutral on a Moving Train,A Personal History of Our Times,Biography & Autobiography,"“An inspiring autobiography . . . in the tradition of Martin Luther King’s ‘Letter from a Birmingham Jail.’ ” —Maureen Corrigan, Fresh Air, National Public Radio Beacon Press is proud to publish a new edition of the classic memoir by one of our most lively, influential, and engaged teachers and activists. Howard Zinn, author of A People’s History of the United States, tells his personal stories about more than thirty years of fighting for social change, from teaching at Spelman College to recent protests against war. A former bombardier in WWII, Zinn emerged in the civil rights movement as a powerful voice for justice. Although he’s a fierce critic, he gives us reason to hope that by learning from history and engaging politically, we can make a difference in the world. “A teacher who committed his politically engaged life to the belief that love is a command to action.” —Colman McCarthy, The Washington Post “A powerful, politically electric book from one of the most engaging social critics in the nation.” —Jonathan Kozol “Zinn explains his involvement in the struggles for civil rights, against war and in support of organized labor. . . . These are lively tales.” —The New York Times Book Review Howard Zinn, author of A People’s History of the United States and Three Strikes, lives near Boston.",,,,2002.0,,,0807071277,9780807071274,,http://books.google.com/books/content?id=BShAI0hXbAcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.3,,,,,,,,,214.0,,,2430.0,,,['Howard Zinn']
Yesterday I Cried,Celebrating The Lessons Of Living And Loving,Self-Help,"The National Bestseller What is the lesson in abuse, neglect, abandonment, rejection? What is the lesson when you lose someone you really love? Just what are the lessons of life's hard times? Bestselling author Iyanla Vanzant has had an amazing and difficult life -- one of great challenges that unmasked her wonderful gifts and led to wisdom gained. In this simple book, she uses her own personal experiences to show how life's hardships can be re-languaged and revisioned to become lessons that teach us as we grow, heal, and learn to love. The pain of the past does not have to be today's reality. Iyanla Vanzant is an example of how yesterday's tears become the seeds of today's hope, renewal, and strength.",,,,2000.0,,,0684867486,9780684867489,,http://books.google.com/books/content?id=imTTXGVtdUEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,,,,,,,,,304.0,,,2250.0,,,['Iyanla Vanzant']
Your Best Friend's Boyfriend,,Juvenile Fiction,"When the main character recieves attention from her best friend's boyfriend, the reader is asked to choose how the story will progress at various points along the narrative.",,,,2006.0,,,0439791405,9780439791403,,http://books.google.com/books/content?id=vj0glZZuQE0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.35,,,,,,,,,240.0,,,48.0,,,['J. E. Bright']
Youth,,Fiction,"Hoping to escape his South African home, dysfunctional family, and what he believes to be an impending revolution, a young man becomes disappointed with his monotonous new life in London and begins a dark pilgrimage set against the events of the 1960s. Reprint.",,,,2003.0,,,0142002003,9780142002001,,http://books.google.com/books/content?id=Mh9EPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,,,,,,,,,176.0,,,4722.0,,,['J. M. Coetzee']
Yargo,,"['Science Fiction', 'Fantasy', 'Romance', 'Fiction']","A beautiful earth woman is kidnapped by Yargo, the incredibly attractive ruler of a distant world and begins a romantic adventure to exotic planets.",,,01/01/79,February 1st 1979,[],Paperback,,9780553128550,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486586724l/238344.jpg,3.73,[],96.0,1.0,,,,83.0,796.0,347,Bantam Books (Mm),"['254', '233', '177', '102', '30']",,[],,['Jacqueline Susann']
"You Find Him, I'll Fix Him",,"['Mystery', 'Novels', 'Classics']","FORBIDDEN FRUIT...When your boss asks you to 'look after' his daughter during her stay in Rome, and when that daughter has a reputation for being fast, dangerous and beautiful, you play it cool - if you're smart. Ed Dawson, newspaper man, was smarter than most. But even he, in this instance, found it impossible to keep his fingers out of temptation's way. And from the moment he arrived in Sorrento to spend an illicit weekend with the girl in her secluded villa by the Mediterranean, Dawson was heading for trouble...Helen Chalmers had the kind of figure which could make a man do almost anything she wanted. So when she asked Ed Dawson to spend a month alone with her in a secluded Italian villa, he found himself accepting, even though it was against his better judgement.His judgement told him he was crazy, that involvement, with Helen would mean trouble as her father, apart from being one of the richest and most influential men in the world, was also his employer. He wouldn't take too kindly to his daughter being compromised by one of his employees. What Ed's judgement didn't tell him was that upon his arrival at the villa he would find Helen lying dead at the bottom of a cliff, and a strange man searching through the rooms with a flash light...",,,,November 1956,[],Paperback,,9780552096034,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363792585l/1837699.jpg,3.73,[],62.0,1.0,,,,91.0,212.0,,Robert Hale Ltd,"['46', '87', '60', '13', '6']",,['Italy'],,['James Hadley Chase']
You've Been Warned,,"['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Crime', 'Mystery Thriller', 'Adult', 'Audiobook', 'Murder Mystery', 'Supernatural']","Kristin Burns has lived her life by the philosophy ""Don't think, just shoot""--pictures, that is. Struggling to make ends meet, she works full-time as the nanny for the fabulously wealthy Turnbull family, looking after their two wonderful children and waiting for her glamorous life as a New York photographer to begin. When her photographs are considered by an elite Manhattan art gallery, it seems she might finally get the chance that will start her career.But Kristin has a major distraction: forbidden love. The man of her dreams is almost hers for keeps. Breathless with an inexhaustible passion and the excitement of being within reach of her goals, Kristen ignores all signs of catastrophe brewing.Fear exists for a reason. And Kristin can only dismiss the warnings for so long. Searching desperately for the truth through the lens of her camera, she can only hope that it's not too late. This novel of psychological suspense is a stunning achievement for thriller master James Patterson, ""one of the bestselling writers in history"" New York Sun.",,,,September 10th 2007,"['Kristin Burns', 'Michael Turnbull']",Hardcover,,9780316014502,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441496500l/13134._SY475_.jpg,3.53,[],257.0,5.0,,,,82.0,20603.0,374,Little Brown and Company,"['4874', '6136', '5880', '2491', '1222']",,"['New York City, New York (United States)']",,"['James Patterson', 'Howard Roughan']"
Young Lonigan,,"['Fiction', 'Classics', 'Coming Of Age', 'Literature', 'American', 'Classic Literature', 'Young Adult', '20th Century', 'The United States Of America', 'Novels']","It's a story about coming-of-age and sexual awakening in the mean streets of 1910s Chicago. It's the beginning of a trilogy that will follow Studs Lonigan throughout adolescence. And, claims Arthur Schlesinger, Jr, it reveals ""his vision of the truth-the truth about people, the truth about writing, the truth about America.""",Studs Lonigan #1,,01/01/32,July 6th 2004,[],Paperback,,9780451529138,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309210834l/169810.jpg,3.47,[],99.0,1.0,,,,82.0,1106.0,224,Signet,"['220', '366', '316', '126', '78']",,[],,"['James T. Farrell', 'Pete Hamill']"
Yankee Bride/Rebel Bride,,"['Christian Fiction', 'Historical Fiction', 'Civil War', 'Fiction', 'Christian', 'Romance', 'Christian Romance']","Against the turbulent backdrop of the Civil War, two beautiful women of strength and spirit struggle for the survival of their ideals, dreams, principles, and love. Their antagonism enacts the spiritual crisis of their time. Book 5 in Jane Peart's Brides of Montclair Series.",Brides of Montclair #5,Large Print,1990,October 1st 2004,[],Hardcover,,9780786268979,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365324012l/484549.jpg,4.12,[],17.0,1.0,,,,97.0,180.0,528,Thorndike Press,"['79', '51', '44', '4', '2']",,[],,['Jane Peart']
"You Say More Than You Think: Use the New Body Language to Get What You Want!, The 7-Day Plan",,"['Nonfiction', 'Psychology', 'Self Help', 'Business', 'Communication', 'Leadership', 'Social Science', 'Reference', 'Personal Development', 'Language']","Now You’re Talking!Do you want to be bulletproof at work, secure in your relationship, and content in your own skin? If so, it’s more important than ever to be aware of what your body is saying to the outside world. Unfortunately, most of what you’ve heard from other body language experts is wrong, and, as a result, your actions may be hurting, not helping, you.  With sass and a keen eye, media favorite Janine Driver teaches you the skills she used every day to stay alive during her fifteen years as a body-language expert at the ATF. Janine’s 7-day plan and her 7-second solutions teach you dozens of body language fixes to turn any interpersonal situation to your advantage. She reveals methods here that other experts refuse to share with the public, and she debunks major myths other experts swear are fact: Giving more eye contact is key when you’re trying to impress someone. Not necessarily true. It’s actually more important where you point your belly button. This small body shift communicates true interest more powerfully than constant eye contact.The “steeple” hand gesture will give you the upper hand during negotiations and business meetings. Wrong. Driver has seen this overbearing gesture backfire more often than not. Instead, she suggests two new steeples that give you power without making you seem overly aggressive: the Basketball Steeple and the A-OK Two-Fingered Steeple. Happy people command power and attention by smiling just before they meet new people. Studies have shown that people who do this are viewed as Beta Leaders. Alpha leaders smile once they shake your hand and hear your name.  At a time when every advantage counts—and first impressions matter more than ever—this is the book to help you really get your message across.",,,11/06/10,February 16th 2010,[],Hardcover,,9780307453976,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320454602l/6705323.jpg,3.62,[],64.0,1.0,,,,87.0,752.0,230,Crown Archetype,"['163', '256', '233', '83', '17']",,[],,"['Janine Driver', 'Mariska van Aalst']"
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,"['Self Help', 'Nonfiction', 'Personal Development', 'Audiobook', 'Psychology', 'Business', 'Inspirational', 'Adult', 'Unfinished', 'Spirituality']","The #1 New York Times Bestseller You Are A Badass is the self-help book for people who desperately want to improve their lives but don't want to get busted doing it.In this refreshingly entertaining how-to guide, #1 New York Times Bestselling Author and world-traveling success coach, Jen Sincero, serves up 27 bite-sized chapters full of hilariously inspiring stories, sage advice, easy exercises, and the occasional swear word. If you're ready to make some serious changes around here, You Are a Badass will help you: Identify and change the self-sabotaging beliefs and behaviors that stop you from getting what you want, blast past your fears so you can take big exciting risks, figure out how to make some damn money already, learn to love yourself and others, set big goals and reach them - it will basically show you how to create a life you totally love, and how to create it now.By the end of You Are a Badass, you'll understand why you are how you are, how to love what you can't change, how to change what you don't love, and how to use The Force to kick some serious ass.",,,,April 23rd 2013,[],Paperback,,9780762447695,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351539051l/15843166.jpg,3.95,['Audie Award for Personal Development (2014)'],258.0,3.0,,,,89.0,142136.0,244,Running Press Adult,"['56892', '42514', '26703', '10241', '5786']",,[],,['Jen Sincero']
Yellow Star,,"['Historical Fiction', 'Holocaust', 'Young Adult', 'World War II', 'Historical', 'Poetry', 'War', 'Fiction', 'Middle Grade', 'Childrens']","The niece of Syvia Perlmutter, one of only twelve child survivors of the Lodz ghetto in Poland, shares her aunt's experiences of the Holocaust in free verse that relates the courage and heartbreak she lived during a time of terrible circumstances.",,,,April 1st 2006,[],Hardcover,,9780761452775,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388967852l/217008.jpg,4.22,"['Rhode Island Teen Book Award Nominee (2008)', 'Boston Globe-Horn Book Award (2006)', 'Lamplighter Award (2009)', ""William Allen White Children's Book Award (2009)"", ""Rebecca Caudill Young Readers' Book Award Nominee (2011)""]",136.0,2.0,,,,96.0,14350.0,227,Two Lions,"['6757', '4907', '2071', '383', '232']",,['Poland'],,['Jennifer Roy']
