title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
With the Enemy,,"['Young Adult', 'Dystopia', 'Science Fiction', 'Middle Grade', 'Fiction', 'Adventure', 'Juvenile', 'Childrens', 'Survival', 'Fantasy']","In a terrifying new world, four girls must depend on each other if they want to survive. Evelyn has always suspected that things are more sinister and more complicated than they seem. Now that Maddie has been kidnapped, Rosie, Louisa, and the boys are paying more attention to Evelyn's theories. As the group makes their way toward war-torn Chicago, they're under constant threat of capture. Danger and dark surprises lurk around every twist of the road. Evelyn knows they need a solid plot to find Maddie. But what the group comes up with may be their riskiest plan yet: infiltrating the Alliance itself. Even Evelyn has her doubts. Can they save Maddie before it's too late?",Tomorrow Girls #3,,,September 1st 2011,[],Paperback,,9780545317030,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328836273l/10397956.jpg,4.29,[],140.0,2.0,,,,97.0,1406.0,240,Scholastic Paperbacks,"['706', '452', '200', '40', '8']",,[],,['Eva Gray']
Which Witch?,,"['Fantasy', 'Childrens', 'Young Adult', 'Fiction', 'Middle Grade', 'Magic', 'Witches', 'Humor', 'Romance', 'Juvenile']","Arriman the Awful, feared Wizard of the North, has decided to marry. But his wife must be a witch of the darkest powers . . .A sorcery competition is held to discover which witch is the most potent and fiendish, and glamorous Madame Olympia conjures up a thousand plague-bearing rats Belladonna, the white witch, desperately wants to be a wicked enchantress, but her magic produces flowers instead of snakes. How can she become more devilish than all the other witches?",,,1979,June 5th 2009,[],Paperback,,9780330398008,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355263416l/351018.jpg,3.94,['Premi Protagonista Jove for Categoria 13-14 anys (2005)'],40.0,1.0,,,,93.0,11770.0,186,Pan MacMillan,"['3861', '4269', '2853', '603', '184']",,[],,['Eva Ibbotson']
When an Alpha Purrs,,"['Paranormal', 'Paranormal Romance', 'Romance', 'Shapeshifters', 'Fantasy', 'Erotica', 'Humor', 'Adult', 'Urban Fantasy', 'Supernatural']","A lion’s pride isn’t defined only by those he commands but also resides with his hair, so when a human dares to butcher Arik’s mane, he gets his revenge—and claims her as his mate. A billionaire CEO and leader of the largest East Coast pride, Arik is a ladies man and a lion. Used to commanding others, and obedience, he can’t believe it when a hairdresser with tempting curves chops off a hunk of his precious mane.But her biggest mistake is in running from him.Run as fast as you can, little mouse, because this cat loves to chase—and pounce.Oh, and he also likes to nibble on tender bits. What he doesn’t expect is to fall for a human woman, a woman who can make the impossible happen because everyone knows lions can’t purr…until now.",A Lion's Pride #1,,,June 4th 2015,[],Paperback,,9781511990882,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434294854l/25553015._SY475_.jpg,3.83,[],48.0,1.0,,,,91.0,6771.0,188,Createspace,"['2091', '2216', '1847', '470', '147']",,[],,['Eve Langlais']
Wrath,,[],"The thirteenth book in the Forever Series sees Aefre and her men trying to deal with the shocking revelation about her daughter and coming to terms with what that means for each of them. She finally learns who fathered the child she lost, but then another steps forward claiming that the child was his so Aefre has to figure out who is lying to her and why.  On a trip to the Other World, Aefre learns of a way to destroy her mother once and for all, but then she is hit with a spell that strips her Power leaving her weak and vulnerable and someone else swoops in to take the prize from her. This causes her to make a decision that doesn't go over very well with her husbands, but it gets her back what she really wants, and she decides on who she is going to choose to be with above all others.  While her men make plans without her and in spite of all of the problems she still has to face, it seems that things might finally be going right for her, when she learns that a secret has been kept from her and in her turmoil she is taken advantage of by a man she thought she could trust, and she makes a devastating choice that tears them all a part.  Contains scenes of a graphic nature intended for adults only.",Forever #13,,,,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428691431l/23296724.jpg,4.49,[],91.0,1.0,,,,99.0,75.0,,,"['45', '23', '6', '1', '0']",,[],,['Eve Newton']
"Welcome to the World, Baby Girl!",,"['Fiction', 'Chick Lit', 'Southern', 'Humor', 'Adult Fiction', 'Historical Fiction', 'Contemporary', 'Adult', 'Novels', 'Womens Fiction']","Welcome to the World, Baby Girl! is the funny, serious, and compelling new novel by Fannie Flagg, author of the beloved Fried Green Tomatoes at the Whistle Stop Cafe (and prize-winning co-writer of the classic movie).Once again, Flagg's humor and respect and affection for her characters shine forth. Many inhabit small-town or suburban America. But this time, her heroine is urban: a brainy, beautiful, and ambitious rising star of 1970s television. Dena Nordstrom, pride of the network, is a woman whose future is full of promise, her present rich with complications, and her past marked by mystery.",Elmwood Springs #1,,09/22/98,February 27th 2001,[],Paperback,,9780449005781,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388751778l/84022.jpg,3.87,[],98.0,1.0,,,,94.0,23500.0,480,Ballantine Books,"['6344', '9468', '6264', '1194', '230']",,[],,['Fannie Flagg']
Wish List,,"['Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Adult', 'Drama']","From New York Times bestselling Fern Michaels comes the poignant, passionate story of a woman at a crossroads in her life. Now she has just been given the chance to have the love she has always wanted. All she has to do is reach for it. And this time, the sky's the limit... A brilliant career, two adoring husbands?none of it is enough to erase the memory of Ariel Hart's one true love. Back when she was plain, starry-eyed Aggie Bixby, a dark-eyed boy touched her heart...then vanished from her life. So she does something shocking and outrageous: She sells her house and leaves Hollywood for Chula Vista. There she meets Lex Sanders, a wealthy rancher and breeder of Arabian horses. There's something familiar about those smoldering eyes...something that triggers long-buried memories of a passion so pure and so perfect it couldn't possibly last.",,,02/01/96,May 3rd 2002,[],Paperback,,9780821773635,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333694430l/333985.jpg,3.85,[],60.0,1.0,,,,88.0,899.0,352,Zebra,"['327', '259', '202', '73', '38']",,[],,['Fern Michaels']
When All the World Was Young,,"['Fiction', 'Southern', 'Historical Fiction', 'Humor', 'Literary Fiction']","The year is 1942 and Porter Osborne, Jr., is safely ensconced in medical school. He is physically safe, although taunted by the beckoning finger of Uncle Sam. Haunted by the family motto, ""Remember who you are, "" Porter wrestles with a flood of conflicting emotions. A year later, the conflicts still unresolved, he is an elisted man in the U.S. Army. In the face of incomprehensible delays and inefficiency, he wonders how America will ever prevail in the world war. Surgical Technician PFC Porter Osborne finally lands at Omaha Beach and joins the Allied fight against Germany. The final novel in the trilogy that began with ""Run with the Horsemen"" and ""The Whisper of the River,"" ""When all the World Was Young"" continues the story of young Porter Osborne with the supreme wit and wisdom that readers have come to expect from the intimitable Ferrol Sams.",Porter Osborne Jr. #3,,01/01/91,December 26th 2001,"['Porter Osborne, Jr.']",Hardcover,,9781563520013,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355902966l/112277.jpg,4.37,['Townsend Prize for Fiction (1991)'],124.0,2.0,,,,97.0,1279.0,610,Longstreet Press,"['681', '435', '127', '24', '12']",,[],,['Ferrol Sams']
Well Groomed,,"['Fiction', 'Chick Lit', 'Contemporary', 'British Literature', 'Romance', 'Contemporary Romance']","Wedding bells or one big hitch? Tash French just isn’t sure. If her potty grandmother hadn’t mistaken a Christmas cracker engagement ring for the genuine article, there wouldn’t be a wedding at all. Still less the elaborate, no-expense-spared circus that’s rapidly taking over her life. But at least Tash can be sure of Niall – her actor fiancé. They know his script for the Big Day is already learnt by heart.",Tash French #2,,01/01/96,April 1st 2003,[],Paperback,,9780340660492,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366244458l/1030296.jpg,4.15,[],97.0,1.0,,,,95.0,1184.0,698,Hodder & Stoughton,"['523', '396', '202', '47', '16']",,[],,['Fiona Walker']
Wise Blood,,"['Fiction', 'Classics', 'Southern Gothic', 'Literature', 'Novels', 'Southern', 'American', 'Gothic', 'Religion', 'Literary Fiction']","Wise Blood, Flannery O’Connor’s astonishing and haunting first novel, is a classic of twentieth-century literature. It is a story of Hazel Motes, a twenty-two-year-old caught in an unending struggle against his innate, desperate faith. He falls under the spell of a ""blind"" street preacher named Asa Hawks and his degenerate fifteen-year-old daughter, Lily Sabbath. In an ironic, malicious gesture of his own non-faith, and to prove himself a greater cynic than Hawkes, Hazel Motes founds The Church of God Without Christ, but is still thwarted in his efforts to lose God. He meets Enoch Emery, a young man with ""wise blood,"" who leads him to a mummified holy child, and whose crazy maneuvers are a manifestation of Hazel's existential struggles. This tale of redemption, retribution, false prophets, blindness, blindings, and wisdoms gives us one of the most riveting characters in twentieth-century American fiction.",,,10/28/52,March 6th 2007,[],Paperback,,9780374530631,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389629799l/48467.jpg,3.85,[],1106.0,15.0,,,,90.0,26391.0,256,Farrar Straus & Giroux,"['8120', '9606', '6045', '1938', '682']",,['Tennessee (United States)'],,"[""Flannery O'Connor""]"
Without a Front: The Warrior’s Challenge,,"['Science Fiction', 'Lesbian', 'LGBT', 'Romance', 'Fantasy', 'Politics', 'Lesbian Romance', 'Lesbian Fiction', 'Space Opera', 'Science Fiction Fantasy']"," An assassin's shot has shattered the Opah family and endangered Lancer Andira Tal. Now criminal forces are racing law enforcement to find the man who could topple Tal's government.With the net closing around them, Tal and Salomen Opah discover the power of their tyree bond, a power Alsea has not seen in a millennium. A desperate gamble wins them a reprieve, but the price is high: Tal loses her greatest support just when she needs it most.As a second, more lethal trap reveals itself, the fate of Tal, Salomen, and Alsea itself rests on the edge of a blade. There is no possible way out -- but there may be an impossible one. When a divine tyree bond comes into its true strength, love may not just save a heart. It may save the world.",Chronicles of Alsea #3,,,November 15th 2015,[],Paperback,,9783955334406,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433069437l/25636235._SY475_.jpg,4.57,['Golden Crown Literary Award for Science Fiction/ Fantasy (2016)'],97.0,1.0,,,,98.0,396.0,373,Ylva Publishing,"['272', '87', '30', '5', '2']",,[],,['Fletcher Delancey']
With Charity Toward None: A Fond Look At Misanthropy,,"['Humor', 'Essays', 'Nonfiction', 'Philosophy', 'Politics']","The unreconstructed people-hater offers her piece de resistance: a guided tour of the misanthropic life, and an inspirational handbook for Americans grown tired of goo-goo humanitarianism and sensitivity that never sleeps. The only trouble with this book is that its covers are too close together.--The New York Times.",,,03/30/92,March 15th 1993,[],Paperback,,9780312094140,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312013659l/851572.jpg,4.02,[],99.0,1.0,,,,94.0,302.0,208,St. Martin's Griffin,"['105', '118', '61', '15', '3']",,[],,['Florence King']
Walt Disney's Comics and Stories Archives Volume 1,,['Comics'],"BOOM Kids! is proud to present one of the longest-running comics series in history, reprinted from the beginning in chronological order! WALT DISNEY’S COMICS AND STORIES ARCHIVES is an essential read for any fan of Disney comics. VOLUME 1 brings readers classic Disney stories from famed creators Floyd Gottfredson, the legendary artist behind the Mickey Mouse newspaper comic strip, and Al Taliaferro, creator of fan-favorite characters Huey, Dewey and Louie.",Walt Disney's Comics and Stories,,,July 5th 2011,[],Paperback,,9781608866571,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348554833l/10119526.jpg,4.22,[],12.0,1.0,,,,92.0,60.0,160,KaBOOM!,"['34', '12', '9', '3', '2']",,[],,"['Floyd Gottfredson', 'Al Taliaferro']"
Warrior Demoness,,['Lesbian'],"Lesbian Fiction: Paranormal - The Illusionist Series Book 6 - She was Sabnock, a demon, who like the Phoenix, lived and died many times because she chose to live amongst mortals rather than spend eternity babysitting the legions of the Underlord. There were no longer battles to be fought in the Underworld so the ex-commander left her realm to live with the humans as human. Falling in love, she now had to choose between her vow to live and die as a mortal or love and live as a demon, not knowing if her lover could accept the truth. The wrong decision would condemn her to a life of loneliness-and for a demon life was eternity.",Illusionist #6,,05/01/09,,[],Kindle Edition,,B002DQW8AE,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328342574l/8631124.jpg,3.57,[],86.0,1.0,,,,100.0,7.0,,,"['1', '2', '4', '0', '0']",,[],,['Fran Heckrotte']
Walt Disney Pictures Presents the Prince and the Pauper,,"['Childrens', 'Picture Books']","The Prince and the Pauper is a novel written by American author Mark Twain. The story centers around two young boys who look identical in appearance, but one is a pauper and the other is Prince Edward, the son of King Henry VIII.",,,,January 1st 1990,[],Hardcover,,9780307000699,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387736356l/615955.jpg,3.72,[],91.0,1.0,,,,87.0,130.0,23,Golden Books,"['36', '41', '36', '14', '3']",,[],,"['Fran Manushkin', 'Mark Twain']"
Walt Disney's Story Land (A Golden Book),,"['Fiction', 'Childrens', 'Short Stories', 'Fantasy', 'Picture Books', 'Art']","More than 50 beloved stories, many adapted from classic Walt Disney films, have been brought together in this new and revised 320-page volume, illustrated in color.",,,11/06/62,May 1st 1962,"['Sleeping Beauty, Briar Rose, Aurora (Disney Princess)', ""Bongo the Bear (Disney's)"", ""Tramp (Disney's)"", ""Mickey Mouse (Disney's)"", 'Hiawatha', 'Paul Revere', 'Hughie', ""Goofy (Disney's)"", ""Seven Dwarfs (Disney's)"", 'Louie Amaro', ""Clarabelle Cow (Disney's)"", ""Minnie Mouse (Disney's)"", ""Bambi (Disney's)"", ""Thumper (Disney's Bambi)"", 'Pedro', ""Chip (Disney's Beauty and the Beast)"", 'Dale', 'Mr. Toad', ""Pluto (Disney's)"", 'Cinderella (Disney Princess)', 'Davy Crockett', 'Johnny Appleseed', ""Lady (Disney's)"", ""Scamp (Disney's)"", 'The Three Little Pigs', 'Peter and the Wolf', 'Lady Tremaine ""Wicked Stepmother"" (Disney\'s Cinderella)', 'The Ugly Duckling', 'Babes in Toyland', ""Darby O'Gill"", 'Perri', ""Dumbo (Disney's)"", ""Alice in Wonderland (Disney's)"", 'Elmer Elephant', 'Dewey', '101 Dalmatians', ""Peter Pan (Disney's)"", ""Donald Duck (Disney's)"", 'Snow White (Disney Princess)', ""Pinocchio (Disney's)""]",Hardcover,,9780307165473,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565098815l/1396111._SX318_.jpg,4.09,[],85.0,1.0,,,,93.0,229.0,319,Golden Books,"['94', '82', '38', '10', '5']",,[],,['Frances Saldinger']
Why Fish Fart: Gross but True Things You'll Wish You Didn't Know,,"['Science', 'Humor', 'Nonfiction', 'Trivia', 'Reference', 'Childrens', 'History']","Get ready to squeal!
 
Have you ever wondered:
How many pounds of insect parts the average person eats each year?
Which specialty coffee is made from poop?
How someone turned farting into a job?
 
No? Then don’t open this book.
 
The world around you is pretty wonderful, but also extremely weird.",Why,,2009,June 12th 2014,[],Paperback,,9780399165986,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400840535l/18148722.jpg,3.64,[],21.0,1.0,,,,88.0,196.0,144,G.P. Putnam's Sons Books for Young Readers,"['48', '56', '68', '21', '3']",,[],,['Francesca Gould']
Weetzie Bat,,Juvenile Fiction,"Fifteen years ago Francesca Lia Block made a dazzling entrance into the literary scene with what would become one of the most talked-about books of the decade: Weetzie Bat. This poetic roller coaster swoop has a sleek new design to match its new sister and brother books, Goat Girls and Beautiful Boys. Rediscover the magic of Weetzie Bat, Ms. Blocks sophisticated, slinkster-cool love song to L.A.the book that shattered the standard, captivated readers of all generations, and made Francesca Lia Block one of the most heralded authors of the last decade.",,,,2004.0,,,0060736259,9780060736255,,http://books.google.com/books/content?id=vxCXxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.74,,,,,,,,,128.0,,,12771.0,,,['Francesca Lia Block']
Wasteland,,"['Young Adult', 'Fiction', 'Fantasy', 'Romance', 'Magical Realism', 'Contemporary', 'Teen', 'Realistic Fiction', 'Coming Of Age', 'High School']","An exquisite novel about the consequences of who we choose to love.Lex and his sister, Marina, are inseparable. The air they share has always been light and boundless, but suddenly it's weighted down. And now Lex is gone. When the one relationship that cradled her turns out to shatter her sense of self, Marina needs her friend West to help put the pieces back together. But Marina won't feel truly complete until she faces the past that is haunting her.Highly acclaimed and award-winning author Francesca Lia Block tells the tale of a brother and sister whose loving relationship is too intense for them to bear. With the sensitivity and refinement that Block is known for, she manages to weave together her characters and their lives into this beautiful and thought-provoking tale.",,,11/01/03,October 12th 2004,[],Paperback,,9780064408394,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166639453l/14563._SX318_.jpg,3.87,[],97.0,1.0,,,,90.0,3572.0,160,HarperTeen,"['1266', '1043', '896', '275', '92']",,[],,['Francesca Lia Block']
When the Rivers Run Dry,"Water, the Defining Crisis of the Twenty-first Century",Nature,"Traveling to more than thirty countries to define the scientific, economic, and historical dimensions of the water crisis, offers a solution based on managing the water cycle for the maximum social good, rather than pure self-interest.",,,,2006.0,,,0807085731,9780807085738,,http://books.google.com/books/content?id=C0_q-90H1aAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.95,,,,,,,,,336.0,,,642.0,,,['Fred Pearce']
Windows on the World,,"['Fiction', 'France', 'Contemporary', 'French Literature', 'Roman', 'Novels', 'Modern', 'Historical Fiction', 'American', 'Drama']","Windows on the World debuted at #2 on the French national best-seller list and won the prestigious Prix Interalli prize in 2003. Now available in paperback, this unprecedented novel will once again astonish, provoke, and embrace the reader as it attempts to penetrate the unspeakable. Windows on the World unflinchingly imagines the moments from 8:30AM to 10:28AM inside the World Trade Center on September 11. Weaving together philosophy, myth, world politics, and humor, Beigbeder succeeds in creating a tapestry of fury and wonder, a tribute to thousands of unsung heroes.",,,11/06/05,March 22nd 2006,[],Paperback,,9781401359881,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349083274l/58384.jpg,3.62,"['Prix Interallié (2003)', 'Independent Foreign Fiction Prize (2005)']",72.0,1.0,,,,86.0,3421.0,320,Miramax Books,"['795', '1169', '964', '365', '128']",,[],,"['Frédéric Beigbeder', 'Frank Wynne']"
Worship Him: Discover The Joy of Pure Spiritual Worship,,[],"Dr. Fuchsia Pickett's life study of the Holy Spirit takes a fresh turn as she explores the outward evidence of an inward relationship. We will worship day and night with our whole hearts as we ""walk in the Spirit"" as a response to coming face to face with Jesus Christ, who is revealed to us by the Spirit. Students of the Bible and those responsible for worship will appreciate the depth of her teaching. Those who worship as an expression of joy will better understand what the Word promises for those who worship!",,,01/06/00,March 13th 2000,[],Paperback,,9780884197232,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266858187l/2479923.jpg,3.2,[],82.0,1.0,,,,80.0,5.0,208,Charisma House,"['1', '0', '3', '1', '0']",,[],,['Fuchsia T. Pickett']
"Why the Chicken Crossed the World: 18 Surprising Secrets from China on Success, Wealth, and Happiness (Funky Chicken)",,['Nonfiction'],"A brilliant collection of hilariously poignant true stories illustrate what China teaches us about happiness, wealth, love, power, and getting what you want. Based on a successful, witty blog by a Chinese-American expatriate in Shanghai, these impactful insights loved by worldwide readers illuminate how China changes your world at home.  Experience this amusingly honest resident’s view of the most influential country in our lifetime. Peek into an entertaining and thought-provoking world that you won’t find described in newspapers or textbooks. China: where is all that money coming from, and will it really rule the world?  Only in China could you fall into the glamorous expat life of having a personal driver, maid, and private Mandarin tutor—only to quickly learn that your “help” are all richer and more financially savvy than you.  Enter a realm of wild possibilities, and the twisted ironies of the world’s fastest-growing emerging market. A 50-year-old maid’s family was so poor during the communist Mao era, they bought their son a wife in exchange for a watch. Decades later, that same maid bought her daughter a nose job, and accidentally turned her into a model. In China today, a new luxury mall magically appears the week you go on vacation. Weekends are spent at fabulous pool parties. Yet this authoritarian state is still far from democratic—just ask Chinese mothers who create “dating resumes” to pimp their children out at marriage fairs.  Learn the tricks of life success, seen through the twinkling eyes of a mischievous humorist. Follow the sassy and smart Funky Chicken—shameless enough to nearly do a TED talk in a chicken suit, but wise enough to create a pen name in authoring this tell-all tale about the world’s most powerful communist country. Flirting with China is fun; getting arrested is not.  What can you learn from China, and how will it change your life? See for yourself. ",,,,February 23rd 2016,[],Kindle Edition,,B01C5J6UAC,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456394021l/29336868._SY475_.jpg,3.67,[],100.0,1.0,,,,81.0,27.0,144,Funky Chicken,"['8', '8', '6', '4', '1']",,[],,['Funky Chicken']
White Nights,,"['Classics', 'Fiction', 'Russian Literature', 'Russia', 'Short Stories', 'Literature', 'Romance', 'Novels', '19th Century', 'Novella']","White Nights, is a short story by Fyodor Dostoevsky that was published in 1848. Set in St. Petersburg, this is the story of a young man fighting his inner restlessness. A light and tender narrative, it delves into the torment and guilt of unrequited love. Both protagonists suffer from a deep sense of alienation that initially brings them together. A blend of romanticism and realism, the story appeals gently to the senses and feelings.",,,10/28/48,,['Nastenka'],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450699039l/1772910.jpg,4.02,[],1675.0,20.0,,,,94.0,48899.0,82,,"['17211', '18742', '10189', '2228', '529']",,"['Saint Petersburg (Russian Federation)', 'Imperio ruso']",,['Fyodor Dostoyevsky']
What a Dragon Should Know,,"['Fantasy', 'Romance', 'Dragons', 'Paranormal Romance', 'Paranormal', 'Shapeshifters', 'Humor', 'Fantasy Romance', 'Adult', 'Magic']","Attraction that’s off the scale…Only for those I love would I traipse into the merciless Northlands to risk life, limb, and my exquisite beauty. But do they appreciate it? Do they say, “Gwenvael the Handsome, you are the best among us—the most loved of all dragons?” No! For centuries my family has refused to acknowledge my magnificence as well as my innate humility. Yet for them, and because I am so chivalrous, I will brave the worst this land has to offer.So here I stand, waiting to broker an alliance with the one the Northlanders call The Beast. A being so fearful, the greatest warriors will only whisper its name. Yet I, Gwenvael, will courageously face down this terrifying…woman? It turns out the Beast, a.k.a. Dagmar Reinholdt, is a woman—one with steel-gray eyes and a shocking disregard for my good looks. Beneath her plain robes and prim spectacles lies a sensual creature waiting to be unleashed. Who better than a dragon to thaw out that icy demeanor?And who better than a beast to finally tame a mighty dragon’s heart?",Dragon Kin #3,,,September 1st 2009,"['Gwenvael the Handsome', 'Dagmar Reinholdt']",Mass Market Paperback,,9781420103755,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317852963l/6288940.jpg,4.32,[],91.0,1.0,,,,97.0,13867.0,460,Zebra,"['7118', '4563', '1801', '283', '102']",,[],,['G. A Aiken']
With Lee in Virginia,,"['Historical Fiction', 'Fiction', 'Civil War', 'Classics', 'Adventure', 'Historical', 'War', 'Young Adult', 'Literature', 'Childrens']","The Civil War, as seen through the eyes of young Vincent Wingfield, a spirited teenager from the South and heir to a southern slave plantation, who staunchly supports the rights of slaves but, because of fidelity to the state of Virginia, joins Lee's cavalry and fights for the Confederacy.",,,10/29/90,July 19th 2004,[],Paperback,,9780486434568,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328864351l/1307000.jpg,3.8,[],100.0,1.0,,,,90.0,838.0,336,Dover Publications,"['257', '262', '239', '55', '25']",,[],,['G. A Henty']
What's Wrong with the World,,"['Nonfiction', 'Philosophy', 'Essays', 'Politics', 'Christian', 'Religion', 'Classics', 'Cultural', 'Theology', 'Catholic']","In the aptly titled treatise What's Wrong With the World, one of the twentieth century's most memorable and prolific writers takes on education, government, big business, feminism, and a host of other topics. A steadfast champion of the working man, family, and faith, Chesterton eloquently opposed materialism, snobbery, hypocrisy, and any adversary of freedom and simplicity in modern society.Culled from the thousands of essays he contributed to newspapers and periodicals over his lifetime, the critical works collected for this edition pulse with the author's unique brand of clever commentary. As readable and rewarding today as when they were written over a century ago, these pieces offer Chesterton's unparalleled analysis of contemporary ideals, his incisive critique of modern efficiency, and his humorous but heartfelt defense of the common man against trendsetting social assaults.",,,10/29/10,June 5th 2007,[],Paperback,,9780486454276,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328864028l/184565.jpg,4.04,[],239.0,3.0,,,,94.0,1920.0,224,Dover Publications,"['710', '717', '379', '84', '30']",,[],,['G. K Chesterton']
Weaving Destiny,,"['Fantasy', 'Young Adult', 'Paranormal', 'Fiction', 'Urban Fantasy', 'Magic', 'Romance', 'Angels', 'Paranormal Romance', 'Supernatural']","Malini Gupta thought Jacob Lau was her destiny. But after months of failing to decipher how she fits into the Soulkeepers, frustration threatens to tear their relationship apart. And it doesn't help that a new Soulkeeper named Mara is ready to stop time itself to earn Jacob's love.When Malini faces her worst fears, and even death, she learns a funny thing about destiny. Fate is a tapestry of choices, and she has the power to weave hers.",The Soulkeepers #2,,03/21/11,August 1st 2011,[],Paperback,,9781466271197,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310326136l/11753475.jpg,4.11,[],108.0,2.0,,,,96.0,4217.0,220,Createspace,"['1633', '1607', '810', '127', '40']",,[],,['G. P Ching']
With Me,,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Military Fiction', 'Family']","What happens when you take a chance one night … make a decision that will change your life forever?Kasey Wilson, the girl next door, had a crush on the boy next door … Joseph Mitchell was that boy. Kasey was left with the consequences of her decision when Joseph left her behind, leaving for the Marine Corps. She never thought she would see Joseph again, leaving her to continue on with her life, moving forward. But fate has a way of intervening …Joseph Mitchell always lived with the regret of walking away that night, never to see Kasey again. Finally ready to settle down, he’s now engaged to someone else. But when he finds Kasey again, he learns of a secret she’s been keeping, a secret that will change both their lives forever.  Can they finally have the relationship they never had? Or will Joseph be forced to walk away again?",,,,February 16th 2014,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388759994l/18283998.jpg,3.81,[],88.0,1.0,,,,90.0,1048.0,220,,"['296', '378', '269', '85', '20']",,[],,['Gabbie S. Duran']
When the Body Says No: The Cost of Hidden Stress,,"['Nonfiction', 'Psychology', 'Health', 'Science', 'Self Help', 'Mental Health', 'Medicine', 'Canada', 'Medical', 'Audiobook']","In this accessible and groundbreaking book--filled with the moving stories of real people--medical doctor and bestselling author Gabor Maté shows that emotion and psychological stress play a powerful role in the onset of chronic illness, including breast cancer, prostate cancer, multiple sclerosis and many others, even Alzheimer's disease.When the Body Says No is an impressive contribution to research on the physiological connection between life's stresses and emotions and the body systems governing nerves, immune apparatus and hormones. With great compassion and erudition, Gabor Maté demystifies medical science and, as he did in Scattered Minds, invites us all to be our own health advocates.",,,11/06/03,February 3rd 2004,"['Ronald Reagan', 'Stephen Hawking', 'Jonathan Swift', 'Gilda Radner', 'Pamela Wallin']",Paperback,,9780676973129,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349395449l/450534.jpg,4.31,[],92.0,1.0,,,,96.0,4635.0,320,Vintage Canada,"['2383', '1519', '563', '133', '37']",,[],,['Gabor Maté']
