title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Nathaniel's 1st Adventure,,[],"Cosmic Aviators® Series Cosmic Aviators - Nathaniel’s 1st Adventure (#1)Twelve-year old Nathaniel Ravenscroft discovers he has telekinetic skills. When neighbour Doctor Crisp dies, he bequeaths a magical wristwatch to Nathaniel. Fantastic events unfold, household objects move by themselves and a hologram of Doctor Crisp appears. Nathaniel meets a cosmic boy called Theodore Firestar. Theodore explains that the existence and progression of the Cosmos relies on the golden radiance of ten special golden pentacles. Nathaniel's dog, Otto, falls into the fourth dimension where Nathaniel meets Ruben and Octavia, space travellers from another planet. They unite as the Cosmic Aviators, each armed with a gifted watch and rocket boots for space travel. Ruben and Octavia tell Nathaniel about an evil man called Sebastian who is aided by pilot demons called Maxidroids. Sebastian is slowly destroying Ruben and Octavia's home planet. Nathaniel is shocked when he finds out that the evil Sebastian is his Uncle Sebastian from Littlehampton, U.K. His mind reminisces about a time when he overheard his uncle talk of the “Curse of the black diamonds” giving him the “Dark edge on reality”. Nathaniel realizes that his uncle has been living a double life thriving on evil and contempt. Can Nathaniel stop his uncle from destroying planet Granberg and planet Earth? Can Nathaniel and the other Cosmic Aviators stop the Dark Triangle of Odium, Maximus (the Maxidroid leader) and the Maxidroids from destroying the universe?",Cosmic Aviators #1,1st,06/14/01,March 26th 2013,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371176856l/18008226.jpg,4.33,[],200.0,2.0,,,,93.0,42.0,332,Buzzword Press,"['28', '5', '6', '1', '2']",,[],,['G. E. F Neilson']
News of a Kidnapping,,"['Nonfiction', 'History', 'Spanish Literature', 'Crime', 'Journalism', 'Latin American', 'Literature', 'True Crime', 'Politics', 'Nobel Prize']","THIS ASTONISHING BOOK by the Nobel laureate Gabriel Garcí­a Márquez chronicles the 1990 kidnappings of ten Colombian man and women--all journalists but one--by the Medellín drug boss Pablo Escobar. The carefully orchestrated abductions were Escobar's attempt to extort from the government its assurance that he, and other narcotics traffickers, would not be extradited to the United States if they were to surrender.From the highest corridors of government to the domain of the ruthless drug cartels, we watch the unfolding of a bizarre drama replete with fascinating characters Cesar Gaviria, the nation's cool and secretive president; Diana Turbay, a famous television journalist and magazine editor; three indomitable women who are imprisoned for miserable months in a small room with a light perpetually on; an eighty-two-year-old priest with a mission to bring the regime and the cartel to the negotiating table; and Escobar himself, the legendary drug baron who changes his bodyguards daily and maintains a private zoo with giraffes and hippos from Africa.All of this takes place in a country where presidential candidates and cabinet officers are routinely assassinated; where police go into the Medellín slums to murder boys they think may be working for Escobar; but where brave and honest citizens are trying desperately to make democracy survive.An international best-seller, News of a Kidnapping combines journalistic tenacity with the breathtaking language and perception that distinguish the writings of Gabriel Garcí­a Márquez. It draws us unto into a world that, like some phantasmagorical setting in a great Garcí­a Márquez novel, we can scarcely believe exists--but that continually shocks us with its cold, hard reality.",,,10/30/96,July 30th 1998,[],Paperback,,9780140267839,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327701753l/16251.jpg,3.86,[],171.0,2.0,,,,93.0,10535.0,291,Penguin,"['2799', '4334', '2665', '591', '146']",,['Colombia'],,"['Gabriel García Márquez', 'Edith Grossman']"
No One Writes to the Colonel and Other Stories,,"['Fiction', 'Short Stories', 'Magical Realism', 'Classics', 'Latin American', 'Literature', 'Latin American Literature', 'Spanish Literature', '20th Century', 'Literary Fiction']","Written with compassionate realism and wit, the stories in this mesmerizing collection depict the disparities of town and village life in South America, of the frightfully poor and the outrageously rich, of memories and illusions, and of lost opportunities and present joys.",,,10/30/61,February 1st 2005,[],Paperback,,9780060751579,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410130190l/23885.jpg,3.87,[],151.0,3.0,,,,94.0,12755.0,170,Harper Perennial,"['3331', '5305', '3378', '619', '122']",,[],,"['Gabriel García Márquez', 'J. S Bernstein']"
Nocturne And Five Tales Of Love And Death,,"['Short Stories', 'Italian Literature']","Book by D'Annunzio, Gabrielle",,,January 1st 1988,"Best Italian Novels

167 books — 54 voters",[],,,9780704302099,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1211292169l/1131828.jpg,4.19,[],33.0,1.0,,,,100.0,16.0,,,"['6', '7', '3', '0', '0']",,[],,"[""Gabriele D'Annunzio""]"
Never Wake,,"['Lesbian', 'Fiction']","Following an assault, Emma Webster spends two years as a self-sentenced prisoner locked inside her condo, living a lonely but safe existence - at least she thought it was safe until the world outside her window goes still and silent.Troy Nanson, a bicycle messenger, awakens in a hospital with no memory of how she got there or how long she lay unconscious. When her calls for help go unanswered, Troy dials 911, but no one answers. As Troy explores a silent city, her suspicions are confirmed - the rest of the world has fallen asleep, and nothing she does will wake them. Fear and desperation cause Troy's tenuous grip on reality to slip. She's ready to give up, until then she finds Emma.Believing they are the only people awake in the entire world, two women who are as different from each other as they could possibly be, come to depend on one another for safety and sanity, and eventually, much more.",,,09/01/06,February 24th 2015,[],ebook,,9781602820630,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359400912l/10706337.jpg,3.62,[],68.0,1.0,,,,84.0,79.0,296,Smashwords Edition,"['20', '26', '20', '9', '4']",,[],,['Gabrielle Goldsby']
Nixon Agonistes,The Crisis of the Self-made Man,Biography & Autobiography,"From one of America's most distinguished historians comes this classic analysis of Richard Nixon. By considering some of the president's opinions, Wills comes to the controversial conclusion that Nixon was actually a liberal. Both entertaining and essential, Nixon Agonistes captures a troubled leader and a struggling nation mired in a foolish Asian war, forfeiting the loyalty of its youth, puzzled by its own power, and looking to its cautious president for confidence. In the end, Nixon Agonistes reaches far beyond its assessment of the thirty-seventh president to become an incisive and provocative analysis of the American political machine.",,,,2002.0,,,0618134328,9780618134328,,http://books.google.com/books/content?id=5cVKKLSC788C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.12,,,,,,,,,640.0,,,427.0,,,['Garry Wills']
Nixon Agonistes: The Crisis of the Self-Made Man,,"['History', 'Biography', 'Politics', 'Nonfiction', 'American History', 'Presidents', 'Biography Memoir', 'United States', 'Philosophy', '20th Century']","From one of America's most distinguished historians comes this classic analysis of Richard Nixon. By considering some of the president's opinions, Wills comes to the controversial conclusion that Nixon was actually a liberal. Both entertaining and essential, Nixon Agonistes captures a troubled leader and a struggling nation mired in a foolish Asian war, forfeiting the loyalty of its youth, puzzled by its own power, and looking to its cautious president for confidence. In the end, Nixon Agonistes reaches far beyond its assessment of the thirty-seventh president to become an incisive and provocative analysis of the American political machine.",,,11/06/69,November 14th 2002,['Richard Nixon'],Paperback,,9780618134328,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347489796l/29435.jpg,4.12,[],92.0,1.0,,,,93.0,479.0,640,Mariner Books,"['209', '164', '71', '24', '11']",,[],,['Garry Wills']
Never Before in History: America's Inspired Birth,,"['History', 'School', 'Nonfiction', 'American History', 'Read For School']","Supplemental American history textbook showing that although classical philosophers had an important role in shaping American political ideals, Christianity was the central and pervasive force in the",,,07/15/98,January 1st 2011,[],Hardcover,,9780964210424,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387717210l/1543786.jpg,3.8,[],80.0,1.0,,,,85.0,103.0,213,Foundation for Thought and Ethics,"['32', '36', '20', '12', '3']",,[],,['Gary Amos']
Nightjohn,,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'African American', 'School', 'Childrens', 'Middle Grade', 'Realistic Fiction', 'Cultural']","""To know things, for us to know things, is bad for them. We get to wanting and when we get to wanting it's bad for them. They thinks we want what they got . . . . That's why they don't want us reading."" --Nightjohn ""I didn't know what letters was, not what they meant, but I thought it might be something I wanted to know. To learn."" -- SarnySarny, a female slave at the Waller plantation, first sees Nightjohn when he is brought there with a rope around his neck, his body covered in scars.He had escaped north to freedom, but he came back--came back to teach reading. Knowing that the penalty for reading is dismemberment Nightjohn still retumed to slavery to teach others how to read. And twelve-year-old Sarny is willing to take the risk to learn.Set in the 1850s, Gary Paulsen's groundbreaking new novel is unlike anything else the award-winning author has written. It is a meticulously researched, historically accurate, and artistically crafted portrayal of a grim time in our nation's past, brought to light through the personal history of two unforgettable characters.",Sarny #1,,01/01/93,January 1st 1995,[],Paperback,,9780440219361,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320482014l/960495.jpg,3.84,[],200.0,3.0,,,,91.0,4828.0,112,Laurel Leaf,"['1426', '1731', '1246', '310', '115']",,[],,['Gary Paulsen']
"Nobel Dreams: Power, Deceit, and the Ultimate Experiment",,"['Science', 'Physics', 'Nonfiction']",A modern-day adventure story demonstrating the chaotic and chancy nature of science that will change perceptions of scientific research. Several colorful personalities are introduced--the Italian physicist Carlo Rubbia chief among them.,,,,January 12th 1987,[],Hardcover,,9780394545035,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387668146l/3071857.jpg,4.12,[],48.0,1.0,,,,94.0,50.0,261,Random House,"['22', '16', '9', '2', '1']",,[],,['Gary Taubes']
Nittenåttifire: Min vei inn i scientologiens dypeste hemmeligheter – Og ut igjen,,"['Nonfiction', 'Biography', 'Religion']","Etter 25 år i Scientologikirken forlot Geir Isene organisasjonen i 2009. Han hadde nådd det øverste nivået av selvutvikling i kirken, OT 8, og bruddet fikk internasjonal oppmerksomhet. Flere høytstående scientologer leste bloggen hans og brøt selv med organisasjonen.De øverste nivåene i scientologien er strengt hemmelige og kirken er kjent for å trakassere og forfølge både kritikere og de som våger å fortelle om dens hemmeligheter.Her tar Geir Isene bladet fra munnen. For første gang kan du lese en bok der scientologiens innerste hemmeligheter avsløres.Forfatteren gir oss hele historien: Hvorfor ble en ung nerd med i det mange har omtalt som en manipulerende og maktsyk organisasjon? Han skildrer både positive og negative opplevelser i den myteomspunnede bevegelsen – og hvorfor han til slutt forlot den. Boken sier også noe om hvilke faresignaler andre kan ta lærdom av.",,1st edition,,2013,[],Hardcover,,9788282820592,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378249628l/18455402.jpg,3.67,[],22.0,1.0,,,,80.0,15.0,308,Humanist forlag,"['5', '4', '3', '2', '1']",,[],,['Geir Isene']
Notes from a Liar and Her Dog,,"['Realistic Fiction', 'Young Adult', 'Middle Grade', 'Fiction', 'Childrens', 'Animals', 'Family', 'Juvenile', 'Contemporary', 'Dogs']","Living in a family with two perfect sisters and parents who just don't get her, Ant MacPherson finds it easier to lie. After all, the only one who appreciates her is her dog, Pistachio. But when a concerned teacher sees the truth behind Ant's lies, it seems as though she might be in for a change . . .",,,05/01/01,September 16th 2003,[],Paperback,,9780142500682,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388371438l/799150.jpg,3.72,"['California Book Award for Young Adult (Silver) (2001)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2003)""]",81.0,1.0,,,,88.0,1313.0,240,Puffin Books,"['347', '444', '366', '118', '38']",,[],,['Gennifer Choldenko']
Notwendige Streitgenossen,,"['Crime', 'Fiction']","Lieber Herr Miggel,Streitgenossen habe ich genossen über den 1. Mai, sehr gut wie Familienumfeld und Charakter zusammen kommen, die Rivalitäten innerhalb und zwischen den Kanzleien, die Komik der präzisen Erfassung der steuerlichen Problematik des Lösegeldes, alles um nur nicht auf den Punkt zu kommen, glaubhaft wie größte jurisitische Rationalität bemüht wird um höchste Irratonalität anzugehen. Das steigert sich alles schön bis zur Mitte, dann treten die Streitgenossen und mit ihnen die Story auf der Stelle. Auch das überraschende Ende ist nicht ganz so überraschend, man hat irgendso eine zweite ebene erwartet, wenn auch nicht diese.Das schwächt den pay-off (Hornberger Schiessen). Sicher gute Vorlage für einen TV Krimi/Gesellschaftsdrama, allerdings in USA eher als bei uns; ich höre die Anwaltsserien haben hier wenig Zuspruch, bin da ber kein Spezialist.Jedenfalls eine empfehlenswerte Lektüre.KomplimentIhrVolker SchlöndorffIt only seems to start Theo Lindner, an internationally active law firm partner and father, an ordinary working day: In an unexpected meeting scheduled, he learns that his colleague Joachim Peters has been the victim of a kidnapping - the 20 million euro ransom to the members of the Board of their private pay. Within the firm a thrilling tug of war starts at the adequate handling of the emergency, on the one hand, anyone can associate a potential victim of the kidnap victims to identify the other hand, see all their material well-being threatened for years to come. The situation is alarming and, as encrypted, the second sign of life references to Peters' whereabouts, and he seems to contain Theo Lindner, with whom he privately nothing extraordinary, explicitly send out greetings. A breathtaking, exciting thriller in the legal environment, authentic and psychologically brilliant.Nur scheinbar beginnt für Theo Lindner, Partner einer international agierenden Anwaltskanzlei und Familienvater, ein ganz normaler Arbeitstag in Berlin: In einer unvorhergesehen anberaumten Sitzung erfährt er, dass sein Kollege Joachim Peters Opfer einer Entführung geworden ist – die 25 Millionen DM Lösegeld sollen die Mitglieder der Sozietät aus ihrem Privatvermögen berappen. Innerhalb der Sozietät beginnt ein nervenaufreibendes Tauziehen um den adäquaten Umgang mit der Notlage, denn einerseits kann sich jeder Teilhaber als potenzielles Opfer mit dem Entführten identifizieren, andererseits empfinden alle ihr materielles Wohlergehen auf Jahre hinaus bedroht.Die Lage spitzt sich zu, als das zweite Lebenszeichen verschlüsselte Hinweise auf Peters’ Aufenthaltsort zu enthalten scheint und er Theo Lindner, mit dem ihn privat nichts außergewöhnlich verbindet, explizit Grüße zukommen lässt …Ein atemberaubend spannender Krimi im Juristen-Milieu, authentisch und psychologisch brillant.",,,,2009,['Theo Lindner'],Paperback,,9783869191256,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1235396929l/6150382.jpg,3.6,[],300.0,3.0,,,,70.0,20.0,432,Friedmann,"['8', '4', '2', '4', '2']",,['Germany'],,['Georg Miggel']
Napalm & Silly Putty,,"['Humor', 'Nonfiction', 'Comedy', 'Essays', 'Audiobook', 'American', 'Politics', 'Comedian', 'Classics', 'Adult']","I THINK I AM, THEREFORE I AM. I THINK.In Napalm & Silly Putty, George Carlin, the thinking person's comic, offers a hilarious new collection of razor-sharp observations on God, language, death, pets, driving, food, sports, airplanes, advertising, news, businessmen, and much, much more!* Just when I discovered the meaning of life, they changed it.* If people climb Mt. Everest because it's hard to do, why do they go up on the easy side?* With a little effort, oxen can be trained to genuflect and whistle softly in the moonlight.* How can it be a spy satellite if they announce on TV that its a spy satellite?* If people stand in a circle long enough, they will eventually begin to dance.* Guys don't seem to be called ""Lefty"" anymore.* No one quite knows what's next, but everybody does it.* I think it would be great if you could make a guy's head explode just by staring at him.* Am I the only one who's noticed that the Lone Ranger and Tonto never got their laundry done?You'll learn what Carlin thinks of saving the planet, his suggestion for revamping the prison system, and why he prays to Joe Pesci. Add to the mix ""The Ten Most Embarrassing Songs of All Time,"" ""The 20th Century Hostility Scoreboard,"" and ""People I Can Do Without,"" and you have an irresistible assortment of quips, probes, thrusts, and verbal ordeals that are as smart as they are infectiously funny.",,,04/24/01,April 10th 2002,[],Paperback,,9780786887583,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438051222l/55354._SX318_.jpg,4.12,['Audie Award for Humor (2002)'],93.0,1.0,,,,95.0,14810.0,269,Hachette Books,"['6138', '5213', '2765', '535', '159']",,[],,['George Carlin']
New Grub Street,,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'British Literature', 'Historical Fiction', 'Novels', 'Classic Literature', 'English Literature']","In New Grub Street George Gissing re-created a microcosm of London's literary society as he had experienced it. His novel is at once a major social document and a story that draws us irresistibly into the twilit world of Edwin Reardon, a struggling novelist, and his friends and acquaintances in Grub Street including Jasper Milvain, an ambitious journalist, and Alfred Yule, an embittered critic. Here Gissing brings to life the bitter battles (fought out in obscure garrets or in the Reading Room of the British Museum) between integrity and the dictates of the market place, the miseries of genteel poverty and the damage that failure and hardship do to human personality and relationships.",New Grub Street,,10/29/91,June 24th 1976,[],Paperback,,9780140430325,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414700331l/782519.jpg,3.75,[],196.0,2.0,,,,87.0,5584.0,560,Penguin Classics,"['1676', '1812', '1352', '485', '259']",,[],,['George Gissing']
Nine Lives,,"['Horror', 'Thriller', 'Paranormal', 'Mystery', 'Fantasy', 'Fiction']","Michael Merlino lives a charmed life with a successful career, beautiful wife, and beloved son-until his dear father passes away; then things turn strange. Michael can't seem to shake this weird feeling, but maybe he just misses his dad, his mentor. He ignores the feeling that something is wrong.One day, he accidentally kills a stray cat-a sad but everyday sort of accident; he doesn't give it much thought. When another cat appears in Michael's life, however, it makes him wonder whether the stray cat really died, and whether cats actually do have nine lives, as the saying goes. But this isn't your normal stray kitty. This cat is out for revenge. Its spirit wants something from Michael, but what?When a man has everything to lose, however, it's much easier to make it happen-especially when that man is up against what appears to be a supernatural enemy. As Michael begins to face his own demons via a demon cat that won't die, his work begins to slide. His life at home gets more difficult, even with his wife there to support him. Then, there was that note his father left that told Michael to ""drive it."" What did the note mean? Could it possibly have been a warning? The mystery must be solved, as the reincarnated cat keeps getting bigger and meaner, threatening not just Michael's life, but his soul in the bargain.",,First,01/01/12,March 12th 2012,[],Paperback,,9781469753119,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331407584l/13519812.jpg,3.36,[],97.0,1.0,,,,71.0,86.0,364,i Universe,"['23', '19', '19', '16', '9']",,[],,['George M. Moser']
Need a House? Call Ms. Mouse,,"['Childrens', 'Picture Books', 'Fiction', 'Architecture']",Henrietta Mouse designs houses to fit the special needs of her animal friends.,,,01/01/81,August 1st 1981,[],Hardcover,,9780448165752,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604014611l/816462.jpg,4.77,[],52.0,1.0,,,,99.0,164.0,40,Grosset & Dunlap,"['140', '13', '9', '1', '1']",,[],,"['George Mendoza', 'Doris Susan Smith']"
Nos Chemins de Travers,,"['Romance', 'New Adult', 'Contemporary']","Depuis des années Louis et Emma se côtoient sans vraiment se connaître. Au lycée, au centre équestre et même à la fac, il est ce garçon populaire, star des concours et de sa promo, pour qui toutes les filles craquent en dépit de son arrogance. Timide et réservée, Emma, elle, n'a qu'un objectif : passer inaperçue. Leurs rapports se résument donc à une ignorance cordiale jusqu'au jour où Louis décide d'humilier publiquement la jeune femme.Mais un tragique accident va mettre les compteurs à zéro. Après avoir mordu la poussière, Louis se heurte à une solitude cruelle et inattendue, qui lui montre la réalité sous un tout autre jour.Emma sera-t-elle prête, elle aussi, à reconsidérer son jugement pour l'aider à se relever ?",Nos chemins de travers #1,,,June 7th 2017,[],Mass Market Paperback,,9782290147948,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493631363l/35024713._SX318_.jpg,4.18,[],92.0,1.0,,,,94.0,249.0,510,J'ai Lu,"['112', '86', '37', '11', '3']",,[],,['Georgia Caldera']
No Unhallowed Hand,,"['Historical Fiction', 'Lds', 'Lds Fiction', 'Religion', 'Fiction', 'Church', 'Adult', 'Spirituality', 'Adult Fiction', 'Christian Fiction']","“Joshua,” said Brigham, “three years ago, Joseph wrote to a Mr. John Wentworth, and one of the things he said was this. 'The standard of truth has been erected, and no unhallowed hand can stop the work from progressing. It will not stop until the purposes of God are accomplished and the great Jehovah shall say to us, the work is done!'”Now Brigham's voice quivered with excitement; his eyes burned with intensity. “That's what we're offering here, Joshua. Those men with their painted faces stormed Carthage Jail and thought they had stopped the work. Well, what an enormous shock this will be to them! They're driving us from the state, thinking that will end it. But give us ten years. Fifteen years! And then even a blind man will know that no unhallowed hand can stop this work.”Picking up the story shortly after the martyrdom of Joseph and Hyrum Smith, No Unhallowed Hand — volume 7 in the series The Work and the Glory — takes the saga of the Restoration the the fictional Steed family from the end of June 1844 to February 1846.As this volume opens, it is a time of great sadness and of uncertainty. Having lost their beloved prophet, the Saints witness a series of power plays by those who would use the opportunity to further their own interests. It is not long, however, before the Lord's purposes are made apparent and the Twelve take their rightful position as leaders of the Church, with Brigham Young at their head. For a time, an uneasy peace seems to prevail in Illinois, but then the Nauvoo Charter is revoked, anti-Mormon hatred is again inflamed by those involved in the Prophet's death, mobs burn homes in small Mormon settlements, and eventually the Saints again find themselves faced with the threat of violent expulsion unless they agree to leave the state. The situation promises to divide the Steeds. Who among them will go west and who will stay? What will Joshua's and Melissa's part-member families do?This installment in the series contains not only its share of fascinating real-life history, but also a number of plot twists involving the Steeds that will keep readers engaged from beginning to end. The story of their lives underscores the prophetic nature of Joseph Smith's words that, indeed, “no unhallowed hand can stop the work.”",The Work and the Glory #7,,10/15/96,February 1st 2007,[],Paperback,,9781590387252,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266601545l/625561.jpg,4.34,[],80.0,1.0,,,,98.0,8831.0,656,Deseret Book,"['4508', '3015', '1149', '140', '19']",,[],,['Gerald N. Lund']
Nine Parts of Desire: The Hidden World of Islamic Women,,"['Nonfiction', 'Islam', 'Religion', 'History', 'Feminism', 'Womens', 'Politics', 'Travel', 'Sociology', 'Gender']","With a New AfterwordAs a prizewinning foreign correspondent for The Wall Street Journal, Geraldine Brooks spent six years covering the Middle East through wars, insurrections, and the volcanic upheaval of resurgent fundamentalism. Yet for her, headline events were only the backdrop to a less obvious but more enduring drama: the daily life of Muslim women. Nine Parts of Desire is the story of Brooks' intrepid journey toward an understanding of the women behind the veils, and of the often contradictory political, religious, and cultural forces that shape their lives. Defying our stereotypes about the Muslim world, Brooks' acute analysis of the world's fastest growing religion deftly illustrates how Islam's holiest texts have been misused to justify repression of women, and how male pride and power have warped the original message of a once liberating faith.",,,10/29/94,December 1st 1995,[],Paperback,,9780385475778,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403182793l/337615.jpg,4.04,[],234.0,4.0,,,,95.0,12892.0,255,Anchor,"['4366', '5437', '2500', '435', '154']",,[],,['Geraldine Brooks']
Nader tot U,,"['Dutch Literature', 'Fiction', 'Poetry', 'Literature']","Gerard Reve noemt 'Nader Tot U' de voortzetting en voltooiing van 'Op Weg Naar Het Einde'. Op onnavolgbare wijze weet de schrijver, inmiddels bekeerd tot het katholicisme, het aardse en het verhevene met elkaar te verbinden. God, liefde en dood vormen de enige werkelijkheid: 'En indien het waar was, dat God liefde was, dan moest dit betekenen dat wij slechts werkelijk bestonden, in zoverre we lief hadden.''Nader Tot U' bevat, naast brieven, een afdeling 'Geestelijke liederen', die het begin markeren van Gerard Reve als dichter.",,,,1966,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1270388477l/6124621.jpg,3.8,[],98.0,1.0,,,,89.0,571.0,166,G.A. Van Oorschot Amsterdam,"['166', '202', '140', '47', '16']",,[],,['Gerard Reve']
Numerical Methods,,['Mathematics'],"Practical text strikes fine balance between students' requirements for theoretical treatment and needs of practitioners, with best methods for large- and small-scale computing. Prerequisites are minimal (calculus, linear algebra, and preferably some acquaintance with computer programming). Text includes many worked examples, problems, and an extensive bibliography. 1974 edition.",,,,January 1st 1974,[],Unknown Binding,,9780136273158,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480633811l/2491571.jpg,4.33,[],99.0,1.0,,,,100.0,6.0,576,Prentice Hall,"['2', '4', '0', '0', '0']",,[],,['Germund Dahlquist']
Nathaniel's Nutmeg: How One Man's Courage Changed the Course of History,,"['History', 'Nonfiction', 'Food', 'Travel', 'Adventure', 'Asia', 'Historical', 'Biography', 'World History', '17th Century']","The tiny island of Run is an insignificant speck in the middle of the Indonesian archipelago--remote, tranquil, and now largely ignored. At the beginning of the seventeenth century, however, Run's harvest of nutmeg turned it into the most lucrative of the Spice Islands, precipitating a fierce and bloody battle between the all-powerful Dutch East India Company and a small band of ragtag British adventurers led by the intrepid Nathaniel Courthope. The outcome of the fighting was one of the most spectacular deals in history: Britain ceded Run to Holland, but in return was given another small island, Manhattan. A brilliant adventure story of unthinkable hardship and savagery, the navigation of uncharted waters, and the exploitation of new worlds, Nathaniel's Nutmeg is a remarkable chapter in the history of the colonial powers.",,,03/04/99,2005,"['Nathaniel Courthope, Captain of the Swan']",Paperback,,9780340696767,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419182520l/29386.jpg,3.83,[],286.0,3.0,,,,91.0,4166.0,388,Sceptre,"['1171', '1559', '1067', '288', '81']",,[],,['Giles Milton']
Nietzsche and Philosophy,,Philosophy,"Praised for its rare combination of scholarly rigor and imaginative interpretation, Nietzsche and Philosophy has long been recognized as one of the most important analyses of Nietzsche. It is also one of the best introductions to Deleuze's thought, establishing many of his central philosophical positions. In Nietzsche and Philosophy, Deleuze identifies and explores three crucial concepts in Nietzschean thought-multiplicity, becoming, and affirmation-and clarifies Nietzsche's views regarding the will to power, eternal return, nihilism, and difference. For Deleuze, Nietzsche challenged conventional philosophical ideas and provided a means of escape from Hegel's dialectical thinking, which had come to dominate French philosophy. He also offered a path toward a politics of difference. In this new edition, Michael Hardt's foreword examines the profound influence of Deleuze's provocative interpretations on the study of Nietzsche, which opened a whole new avenue in postwar thought.",,,,2006.0,,,0231138768,9780231138765,,http://books.google.com/books/content?id=KGaYQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,,,,,,,,,256.0,,,48.0,,,['Gilles Deleuze']
NGERI,,"['Thriller', 'Mystery', 'Crime', 'Novels', 'Horror']","Joanne, Samuel dan Rehan tiga sekawan mahasiswa filem yang bercita-cita besar untuk maju sehingga ke Hollywood. Kegilaan mereka: menghasilkan skrip-skrip yang menampilkan pembunuhan sadis.Skrip-skrip mereka selalunya ditolak oleh profesor, yang merasakan ceritanya tak berasaskan logik. Namun, segalanya berubah menjadi menggerunkan apabila berlaku siri pembunuhan sebenar yang mirip skrip-skrip mereka.Trio itu saling mencurigai. Apabila pembunuhan semakin mendekati persekitaran universiti, keadaan bertukar cemas. Adakah pembunuh NGERI itu sememangnya salah seorang dari mereka?Cetakan Pertama : September 2011Cetakan Kedua : Februari 2012Cetakan Ketiga : November 2012Cetakan Keempat : Mac 2013Cetakan Kelima : Mei 2013Cetakan Keenam : September 2013Cetakan Ketujuh : Januari 2014-",,,11/05/11,September 2011,[],Paperback,,9789671038451,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316109856l/12615137.jpg,3.64,[],77.0,1.0,,,,86.0,625.0,231,Buku Fixi,"['159', '181', '196', '76', '13']",,[],,['Gina Yap Lai Yoong']
