title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Prep,,"['Fiction', 'Young Adult', 'Chick Lit', 'Contemporary', 'Coming Of Age', 'Boarding School', 'Adult Fiction', 'Adult', 'Novels', 'Realistic Fiction']","Curtis Sittenfeld’s debut novel, Prep, is an insightful, achingly funny coming-of-age story as well as a brilliant dissection of class, race, and gender in a hothouse of adolescent angst and ambition.Lee Fiora is an intelligent, observant fourteen-year-old when her father drops her off in front of her dorm at the prestigious Ault School in Massachusetts. She leaves her animated, affectionate family in South Bend, Indiana, at least in part because of the boarding school’s glossy brochure, in which boys in sweaters chat in front of old brick buildings, girls in kilts hold lacrosse sticks on pristinely mown athletic fields, and everyone sings hymns in chapel. As Lee soon learns, Ault is a cloistered world of jaded, attractive teenagers who spend summers on Nantucket and speak in their own clever shorthand. Both intimidated and fascinated by her classmates, Lee becomes a shrewd observer of–and, ultimately, a participant in–their rituals and mores. As a scholarship student, she constantly feels like an outsider and is both drawn to and repelled by other loners. By the time she’s a senior, Lee has created a hard-won place for herself at Ault. But when her behavior takes a self-destructive and highly public turn, her carefully crafted identity within the community is shattered.Ultimately, Lee’s experiences–complicated relationships with teachers; intense friendships with other girls; an all-consuming preoccupation with a classmate who is less than a boyfriend and more than a crush; conflicts with her parents, from whom Lee feels increasingly distant, coalesce into a singular portrait of the painful and thrilling adolescence universal to us all.From the Hardcover edition.",,,01/17/05,November 22nd 2005,"['Lee Fiora', 'Cross Sugarman', 'Martha Porter', 'Aspeth Montgomery', 'Dede Schwartz', 'Sin Jun', 'Conchita Maxwell', 'David Bardo', 'Aubrey']",Paperback,,9780812972351,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925666l/9844.jpg,3.39,['Orange Prize Nominee for Fiction Longlist (2006)'],1177.0,15.0,,,,80.0,60735.0,420,Random House Trade Paperbacks,"['9994', '19011', '19841', '8553', '3336']",,"['Massachusetts (United States)', 'South Bend, Indiana (United States)']",,['Curtis Sittenfeld']
Probably the World's Best Story About a Dog and the Girl Who Loved Me,,"['Fiction', 'Childrens']","Paolo's plan for August in Orange Grove City is to hire out his little brother to the neighbors. Georgie is six; he needs a manager.  But then the family dog, Rufus, is stolen.  Overnight, Paolo is trying to manage not just Georgie, but their deaf cousin, Billy, who speaks only with his hands; Henry, a strange vacation visitor whom the boys discover living locked in his aunt's attic; and Butter Schwartz, a lonely, half-wild schemer with a paper route. The last two are definite dognapping suspects....  To top it all, a girl with a big-time crush on Paolo won't let him be, day or night, crisis or no crisis. For her, missing Rufus is nothing to snaring Paolo, who has met his match as a manager.  The solution to the mystery of Rufus, the threat of Theresa, and the future must rest in Billy's hands.",Paolo #2,,,August 8th 2006,[],Hardcover,,9781416905424,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348346340l/441046.jpg,3.72,[],95.0,1.0,,,,88.0,32.0,240,Atheneum/Richard Jackson Books,"['8', '12', '8', '3', '1']",,[],,['D. James Smith']
Pretty Near Perfect: : 40 Skin Care Tips To Help You Put Your Best Face Forward.,,[],"A combination of stress, diet, environment, gender, and genetics all have a bearing on how well your skin looks on any given day. This is a daily guide to 40 simple skin care tips to help you always put your best face forward.",,,,January 28th 2013,[],ebook,,9781468923155,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360589955l/17348729.jpg,0.0,[],97.0,1.0,,,,,0.0,16,BookTango,[],,[],,['D. Terry']
Procession of the Dead,,"['Fantasy', 'Horror', 'Fiction', 'Mystery', 'Urban Fantasy', 'Paranormal', 'Thriller', 'Crime', 'Adult', 'Science Fiction']","Quick-witted and cocksure, young upstart Capac Raimi arrives in the City determined to make his mark. As he learns the tricks of his new trade from his Uncle Theo he's soon on his way to becoming a promising new gangster. Then he crosses paths with The Cardinal, and his life changes forever.",The City Trilogy #1,,03/01/99,March 1st 2008,[],Paperback,,9780007261307,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308970154l/3040004.jpg,3.93,[],280.0,3.0,,,,92.0,2546.0,312,Voyager,"['871', '882', '585', '156', '52']",,[],,"['D. B Shan', 'Darren Shan']"
Playing and Reality,,"['Psychology', 'Nonfiction', 'Psychoanalysis', 'Philosophy', 'Parenting', 'Science', 'Theory', 'Education', 'Plays', 'Childrens']","What are the origins of creativity and how can we develop it - whether within ourselves or in others? Not only does Playing and Reality address these questions, it also tackles many more that surround the fundamental issue of the individual self and its relationship with the outside world. In this landmark book of twentieth-century psychology, Winnicott shows the reader how, through the attentive nurturing of creativity from the earliest years, every individual has the opportunity to enjoy a rich and rewarding cultural life. Today, as the 'hothousing' and testing of children begins at an ever-younger age, Winnicott's classic text is a more urgent and topical read than ever before.",,,11/06/71,August 1st 2005,[],Paperback,,9780415345460,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390166128l/361284.jpg,4.24,[],86.0,1.0,,,,95.0,1915.0,214,Routledge,"['947', '606', '273', '59', '30']",,[],,"['D. W Winnicott', 'F. Robert Rodman']"
Princess of the Damned,,"['Paranormal', 'Paranormal Romance', 'Romance', 'Demons', 'Angels']","Nala, the object of affection of the fallen angels, had been tormented by thousands of years of unrequited love for her other half. Exhausted and mentally drained from her pursuit, she was determined to exact revenge by finding another man who could reciprocate her love.",,,,March 13th 2012,[],Kindle Edition,,B007KAUTRM,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348382069l/14635888.jpg,3.84,[],180.0,2.0,,,,87.0,209.0,239,,"['81', '58', '42', '11', '17']",,[],,['Dahlia Lu']
Platoon,,"['Fiction', 'Military Fiction', 'War']","The commanding officer of Bravo Company, 3rd Battalion, 25th Infantry Division--the same unit director Oliver Stone fought in and presumably based his Oscar-winning film ""Platoon""--tells how he assumed command of the unit in Vietnam, and how it engaged in horrific fighting in the 1968 Tet Offensive. Photos.",,,11/06/86,1987 ,[],Paperback,,9788701144100,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356936195l/17192054.jpg,3.91,[],83.0,1.0,,,,95.0,324.0,,,"['87', '139', '81', '16', '1']",,[],,"['Dale A. Dye', 'Bert Coltof', 'Julie Bergen']"
Public Speaking and Influencing Men in Business,,"['Business', 'Self Help', 'Nonfiction', 'Leadership']","This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work.",,,01/01/35,June 26th 2003,[],Paperback,,9780766169739,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349064199l/331708.jpg,3.88,[],61.0,1.0,,,,92.0,156.0,340,Kessinger Publishing,"['49', '57', '37', '8', '5']",,[],,['Dale Carnegie']
Paradise Valley,,"['Amish', 'Christian Fiction', 'Historical Fiction', 'Christian', 'Romance', 'Fiction', 'Amish Fiction', 'Historical', 'Historical Romance', 'Christian Romance']","An Amish settlement in Ohio has run afoul of a law requiring their children to attend public school. Caleb Bender and his neighbors are arrested for neglect, with the state ordering the children be placed in an institution. Among them are Caleb's teenage daughter, Rachel, and the boy she has her eye on, Jake Weaver. Romance blooms between the two when Rachel helps Jake escape the children's home.Searching for a place to relocate his family where no such laws apply, Caleb learns there's inexpensive land for sale in Mexico, a place called Paradise Valley. Despite rumors of instability in the wake of the Mexican revolution, the Amish community decides this is their answer. Since it was Caleb's idea, he and his family will be the pioneers. They will send for the others once he's established a foothold and assessed the situation. Caleb's daughters are thrown into turmoil. Rachel doesn't want to leave Jake. Her sister, Emma, who has been courting Levi Mullet, fears her dreams of marriage will be dashed. Miriam has never had a beau and is acutely aware there will be no prospects in Mexico. Once there, they meet Domingo, a young man and guide who takes a liking to Miriam, something her father would never approve. While Paradise Valley is everything they'd hoped it would be, it isn't long before the bandits start giving them trouble, threatening to upset the fledgling Amish settlement, even putting their lives in danger. Thankfully no one has been harmed so far, anyway.",Daughters of Caleb Bender #1,,12/03/10,January 1st 2011,[],Paperback,,9780764208386,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432701181l/8642679._SY475_.jpg,4.22,[],148.0,2.0,,,,96.0,4526.0,359,Bethany House Publishers,"['2117', '1539', '677', '133', '60']",,[],,['Dale Cramer']
"Pharmako/Poeia: Plant Powers, Poisons, and Herbcraft",,"['Nonfiction', 'Plants', 'Nature', 'Herbs', 'Poetry', 'Science', 'Spirituality', 'Folklore', 'History', 'Magic']","In Pharmako/Poeia, Dale Pendell offers a mesmerizing guide to psychoactive plants, from their pharmacological roots to the literary offshoots. ""This is a book,"" writes Gary Snyder, ""about danger: dangerous knowledge, even more dangerous ignorance."" Against the greater danger, ignorance, Pendell strikes a formidable blow, as he proves himself a wise and witty guide to our plant teachers, their powers and their poisons. ""Pharmako/Poeia is an epic poem on plant humours, an abstruse alchemic treatise, an experiential narrative jigsaw puzzle, a hip and learned wild-nature reference text, a comic paen to cosmic consciousness, an ecological handbook, a dried-herb pastiche, a counterculture encyclopedia of ancient fact and lore."" -Allen Ginsberg poet""Dale Pendell reactivates the ancient connection between the bardic poet and the shaman."" -Terence McKenna author of True Hallucinations",,1st edition,,February 1st 1994,[],Paperback,,9781562790691,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330212138l/552702.jpg,4.56,[],86.0,1.0,,,,98.0,690.0,304,Mercury House,"['467', '156', '52', '13', '2']",,[],,"['Dale Pendell', 'Gary Snyder']"
Predictably Irrational: The Hidden Forces That Shape Our Decisions,,"['Nonfiction', 'Psychology', 'Economics', 'Business', 'Science', 'Self Help', 'Sociology', 'Personal Development', 'Audiobook', 'Social Science']","Why do our headaches persist after taking a one-cent aspirin but disappear when we take a 50-cent aspirin?Why does recalling the Ten Commandments reduce our tendency to lie, even when we couldn't possibly be caught?Why do we splurge on a lavish meal but cut coupons to save twenty-five cents on a can of soup?Why do we go back for second helpings at the unlimited buffet, even when our stomachs are already full?And how did we ever start spending $4.15 on a cup of coffee when, just a few years ago, we used to pay less than a dollar?When it comes to making decisions in our lives, we think we're in control. We think we're making smart, rational choices. But are we?In a series of illuminating, often surprising experiments, MIT behavioral economist Dan Ariely refutes the common assumption that we behave in fundamentally rational ways. Blending everyday experience with groundbreaking research, Ariely explains how expectations, emotions, social norms, and other invisible, seemingly illogical forces skew our reasoning abilities.Not only do we make astonishingly simple mistakes every day, but we make the same ""types"" of mistakes, Ariely discovers. We consistently overpay, underestimate, and procrastinate. We fail to understand the profound effects of our emotions on what we want, and we overvalue what we already own. Yet these misguided behaviors are neither random nor senseless. They're systematic and predictable--making us ""predictably"" irrational.From drinking coffee to losing weight, from buying a car to choosing a romantic partner, Ariely explains how to break through these systematic patterns of thought to make better decisions. ""Predictably Irrational"" will change the way we interact with the world--one small decision at a time.",,,,February 19th 2008,[],Hardcover,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255573980l/1713426.jpg,4.13,[],546.0,6.0,,,,95.0,100537.0,400,HarperCollins Canada,"['40055', '39790', '15736', '3458', '1498']",,[],,['Dan Ariely']
Performance Assessments for Adult Education,Exploring the Measurement Issues : Report of a Workshop,Games & Activities,"With this guide, gamers can augment their game play. Complete walkthroughs and all the maps help players navigate the game. Character descriptions, and complete lists of items, monsters and magic are included.",,,,2002.0,,,0744001404,9780744001402,,http://books.google.com/books/content?id=UTugeaivILoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.27,,,,,,,,,272.0,,,367.0,,,['Dan Birlew']
Phases of Gravity,,"['Science Fiction', 'Fiction', 'Fantasy', 'Novels', 'Horror', 'Science Fiction Fantasy', 'Space', 'Contemporary', 'Drama']","Richard Baedecker thinks his greatest challenge was walking on the moon, but then he meets a mysterious woman who shows him his past. passion for space exploration, his forgotten childhood and the loss he experienced during the death-flight of the Challenger. the moon, but the warm interior of his heart. love and loss that transports readers far beyond the confines of space and time.",,,04/29/89,April 27th 2004,[],Paperback,,9780759254411,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388413353l/11284.jpg,3.56,['Bram Stoker Award for Best Novel (1990)'],195.0,2.0,,,,88.0,1139.0,232,eReads.com,"['206', '396', '400', '102', '35']",,[],,['Dan Simmons']
Partials,,"['Young Adult', 'Dystopia', 'Science Fiction', 'Post Apocalyptic', 'Fiction', 'Fantasy', 'Romance', 'Adventure', 'Teen', 'Audiobook']","Humanity is all but extinguished after a war with Partials—engineered organic beings identical to humans—has decimated the population. Reduced to only tens of thousands by a weaponized virus to which only a fraction of humanity is immune, the survivors in North America have huddled together on Long Island. But sixteen-year-old Kira is determined to find a solution. As she tries desperately to save what is left of her race, she discovers that that the survival of both humans and Partials rests in her attempts to answer questions about the war's origin that she never knew to ask.Playing on our curiosity of and fascination with the complete collapse of civilization, Partials is, at its heart, a story of survival, one that explores the individual narratives and complex relationships of those left behind, both humans and Partials alike—and of the way in which the concept of what is right and wrong in this world is greatly dependent on one's own point of view.Supports the Common Core State Standards.",Partials Sequence #1,1st Edition,,February 28th 2012,"['Marcus Church', 'Kira Walker', 'Haru Sato', 'Madison Sato', 'Jayden Van Rijn', 'Senator Hobbs', 'Sam Pettigrew', 'Xochi Kessler', 'Owen Tovar']",Hardcover,,9780062071040,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337468746l/12476820.jpg,3.93,[],1683.0,22.0,,,,91.0,53602.0,468,Balzer + Bray,"['17976', '19900', '11089', '3121', '1516']",,"['Long Island, New York (United States)']",,['Dan Wells']
Plague Town,,"['Zombies', 'Horror', 'Urban Fantasy', 'Paranormal', 'Fantasy', 'Fiction', 'Post Apocalyptic', 'Dystopia', 'Science Fiction', 'Adult']","Ashley was just trying to get through a tough day when the world turned upside down. A terrifying virus appears, quickly becoming a pandemic that leaves its victims, not dead, but far worse. Attacked by zombies, Ashley discovers that she is a 'Wild-Card' -- immune to the virus -- and she is recruited to fight back and try to control the outbreak. It's Buffy meets the Walking Dead in a rapid-fire zombie adventure!",Ashley Parker #1,1st Edition,01/01/12,April 3rd 2012,[],Paperback,,9780857686350,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331419126l/12730666.jpg,3.8,[],100.0,1.0,,,,89.0,1641.0,350,Titan Books (UK),"['480', '602', '376', '118', '65']",,[],,['Dana Fredsti']
Plague Nation,,"['Zombies', 'Urban Fantasy', 'Horror', 'Fiction', 'Fantasy', 'Paranormal', 'Post Apocalyptic', 'Dystopia', 'Apocalyptic', 'Science Fiction Fantasy']","Ashley Parker was a ordinary woman who was also a “wild card,” immune to the emerging zombie plague, drawn unwillingly into a shadowy paramilitary organization. Having been ambushed in San Francisco, which is now fully engulfed in the zombie plague, Ashley and the wild cards must pursue the enemy to San Diego. There they will discover adark  organization which seeks to weaponize the plague. But that isn't the worst news. The plague itself has gone airborne, making it transferable without physical contact. It cannot be controlled by anyone, so reports of the zombie swarm are coming in from across the United States - and across the world.",Ashley Parker #2,,01/01/13,April 9th 2013,[],Paperback,,9780857686367,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363265251l/15798786.jpg,3.91,[],98.0,1.0,,,,94.0,719.0,336,Titan Books,"['203', '305', '171', '26', '14']",,[],,['Dana Fredsti']
Plague World,,"['Zombies', 'Horror', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Post Apocalyptic', 'Fiction', 'Dystopia', 'Mystery', 'Audiobook']","The thrilling conclusion of the zombie apocalypse begun in PLAGUE TOWN and continued in PLAGUE NATION! The zombie plague has gone airborne, and the conspiracy that began it all reaches the boiling point. Having been ambushed in San Francisco, which is now fully engulfed in the zombie plague, Ashley and the wild cards must pursue the enemy to San Diego. There they will discover a splinter of their own organization, the Dolofónoi tou Zontanoús Nekroús, which seeks to weaponize the plague. But that isn't the worst news. The plague has gone airborne, making it transferable without physical contract. It cannot be controlled by anyone, so reports of the zombie swarm are coming in from across the United States - and across the world. ",Ashley Parker #3,,,August 26th 2014,[],Paperback,,9780857686374,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403538518l/18248513.jpg,3.91,[],99.0,1.0,,,,94.0,407.0,320,Titan Books,"['118', '167', '96', '21', '5']",,[],,['Dana Fredsti']
People Like Us,,"['Young Adult', 'Mystery', 'Contemporary', 'LGBT', 'Thriller', 'Mystery Thriller', 'Fiction', 'Boarding School', 'Audiobook', 'Queer']","Kay Donovan may have skeletons in her closet, but the past is past, and she's reinvented herself entirely. Now she's a star soccer player whose group of gorgeous friends run their private school with effortless popularity and acerbic wit. But when a girl's body is found in the lake, Kay's carefully constructed life begins to topple. The dead girl has left Kay a computer-coded scavenger hunt, which, as it unravels, begins to implicate suspect after suspect, until Kay herself is in the crosshairs of a murder investigation. But if Kay's finally backed into a corner, she'll do what it takes to survive. Because at Bates Academy, the truth is something you make...not something that happened.",,,,February 27th 2018,[],Hardcover,,9781524741709,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503002906l/35356380.jpg,3.54,['ITW Thriller Award Nominee for Young Adult Novel (2019)'],99.0,1.0,,,,87.0,9176.0,378,G.P. Putnam's Sons Books for Young Readers,"['1595', '3177', '3222', '938', '244']",,[],,['Dana Mele']
Play With Fire,,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Suspense', 'Detective', 'Thriller', 'American', 'Audiobook', 'Contemporary']","Formerly the star investigator in the Anchorage D.A's office, Kate Shugak now tracks down criminals from her Aleut homestead. But she and her wolf-dog Mutt are taking a June break to pick wild morel mushrooms among the charred trees left by a devastating forest fire. In the ashes Kate also uncovers the mysterious corpse of a naked man. And when she is ""hired"" by a ten-year-old to locate his missing dad, she fears she has already found him. The reason how and why he died, however, is buried deeper than his body. Finding it will lead Kate to the remains of a woolly mammoth in a Fairbanks museum, back to her old lover Jack Morgan, and far afield to an isolated settlement of religious fundamentalists ... as she follows a twisted road toward a smoldering evil and the flash point for a macabre murder. The fifth Kate Shugak mystery, Play With Fire contains all of Stabenow's hallmarks of ingenious plotting and vivid characterizations. Best of all, it is again set in magnificently austere, endlessly fascinating Alaska, which comes to life through the authentic details only a true insider can provide.",Kate Shugak #5,,11/06/95,May 1st 1996,"['Jack Morgan', 'Kate Shugak', 'Jim Chopin', 'Bernie Koslowski']",Paperback,,9780425152546,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351456815l/672620.jpg,4.09,[],70.0,1.0,,,,97.0,3037.0,320,Berkley,"['1044', '1355', '538', '75', '25']",,['Alaska (United States)'],,['Dana Stabenow']
Prince of Fire,,"['Thriller', 'Fiction', 'Mystery', 'Espionage', 'Mystery Thriller', 'Suspense', 'Spy Thriller', 'Crime', 'Action', 'Adventure']","Few recent thriller writers have excited the kind of critical praise that Daniel Silva has, with his novels featuring art restorer and sometime spy Gabriel Allon.Now Allon is back in Venice, when a terrible explosion in Rome leads to a disturbing personal revelation: the existence of a dossier in the hands of terrorists that strips away his secrets, lays bare his history. Hastily recalled home to Israel, drawn once more into the heart of a service he had once forsaken, Gabriel Allon finds himself stalking an elusive master terrorist across a landscape drenched in generations of blood, along a trail that keeps turning in upon itself, until, finally, he can no longer be certain who is stalking whom. And when at last the inevitable showdown comes, it's not Gabriel alone who is threatened with destruction-for it is not his history alone that has been laid bare.A knife-edged thriller of astonishing intricacy and feeling, filled with exhilarating prose, this is Daniel Silva's finest novel yet!",Gabriel Allon #5,,February 22nd 2005,February 7th 2006,['Gabriel Allon'],Paperback,,9780451215734,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193057l/93799.jpg,4.2,[],44.0,1.0,,,,98.0,18997.0,432,Signet,"['7435', '8321', '2851', '313', '77']",,[],,['Daniel Silva']
Portrait of a Spy,,"['Fiction', 'Thriller', 'Mystery', 'Espionage', 'Mystery Thriller', 'Suspense', 'Spy Thriller', 'Action', 'Audiobook', 'Art']","Haunted by his failure to stop a suicide bomber in London, Gabriel Allon is summoned to Washington and drawn into a confrontation with the new face of global terror. At the center of the threat is an American-born cleric in Yemen who was once a paid CIA asset.Gabriel and his team devise a daring plan to destroy the network of death - from the inside - a gambit fraught with risk, both personal and professional. To succeed, Gabriel must reach into his violent past. A woman waits there, a reclusive heiress and art collector who can traverse the murky divide between Islam and the West. She is the daughter of an old enemy, and together they form an unlikely and dangerous bond.Set against the disparate worlds of art and intelligence, Portrait of a Spy moves swiftly from the corridors of power in Washington to the glamorous auction houses of New York and London to the unforgiving landscape of the Saudi desert. Featuring a climax that will leave listeners haunted long after the final words, this deeply entertaining story is also a breathtaking portrait of courage in the face of unspeakable evil - and Daniel Silva's most extraordinary novel to date.",Gabriel Allon #11,,,July 19th 2011,['Gabriel Allon'],Hardcover,,9780062072184,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551207156l/9975779._SX318_.jpg,4.25,[],127.0,2.0,,,,98.0,24843.0,448,HarperAudio,"['10843', '10023', '3416', '439', '122']",,[],,"['Daniel Silva', 'Simon Vance']"
Project PL8,,[],"Dr. Michael Lowe, a nuclear engineer and former manager of the Three Mile Island nuclear generating station, has always considered the near catastrophic meltdown a personal failure. So when his superiors offer him an unusually large financial package to supervise the rebuilding of the nuclear plant, he convinces his wife to forestall their retirement and pick up where they left off many years earlier in Harrisburg, Pennsylvania.  But soon after the Lowes’ return, a radiation biologist who has also been added to the TMI staff begins to voice grave concerns about what is really going on under the guise of reconstructing the plant. Michael chooses to ignore what he considers the paranoid ranting of a young, inexperienced biologist and continues with the operation.  Only after the sudden deaths of several local residents are blamed on a mysterious outbreak of rabies, then the horribly disfigured body of a former employee is discovered in a local marsh, and finally the introduction of military security at the plant, does Lowe begin to confront his potentially fatal mistake.  Then it quickly becomes a race against time to stop a biological nightmare of catastrophic proportions.",,First,,September 2013,[],Paperback,,9781492748946,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380238911l/18588799.jpg,4.43,[],100.0,1.0,,,,86.0,7.0,484,Flows Publishing,"['5', '1', '0', '1', '0']",,[],,['Daniel Thomas Murphy']
Papap's Teeth,,"['Short Stories', 'Horror', 'Vampires', 'Fantasy', 'Fiction', 'Paranormal']","Sara has a grandfather who has a rather odd obsession. Every time she sees him, he pulls a small wooden box out of his pocket, stares at it for a moment, then puts it back. It isn’t something he forgets to do- more like compelled.One day, Sara is left with her grandfather while her parents go on a business trip. The box is nowhere to be seen until Sara gets ready for bed. The box is on the nightstand. Her curiosity is too much for her. What is inside the box will change her life forever.",,,03/01/14,March 2nd 2014,[],ebook,,9781310282645,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393776113l/20946280.jpg,3.17,[],93.0,1.0,,,,68.0,268.0,18,Smashwords,"['62', '38', '82', '56', '30']",,[],,['Danielle Devor']
Palomino,,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Contemporary Romance', 'Drama', 'Novels', 'Adult Fiction', 'Horses', 'Animals']","Samantha Taylor is shattered when her husband leaves her for another woman. She puts her advertising career on hold and seeks refuge at a friend's California ranch, where she loses herself in the daily labor of ranch life. Here, she discovers the healing powers of trusted friends, simple joys, and hard work. She also meets Tate Jordan, the ranch foreman, and a tumultuous relationship ensues. When Tate disappears and a fall from a horse changes Samantha's life forever, she is confined to a wheelchair and must look deep inside herself to finds the courage to begin again. Now, fighting the battles of the handicapped, she finds new challenges, new loves, and even the adopted child she's always longed for.From the Paperback edition.",,,04/06/81,December 1982,"['Samantha Taylor', 'Tate Jordan']",Paperback,,9780440167532,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391324941l/864778.jpg,3.85,[],91.0,1.0,,,,91.0,9074.0,463,Dell,"['2952', '2757', '2582', '663', '120']",,['California (United States)'],,['Danielle Steel']
Psalm 44,,"['Fiction', 'Serbian Literature', 'Holocaust', 'Jewish', 'European Literature', '20th Century', 'War', 'Literature']","Written when he was only twenty-five, before embarking on the masterpieces that would make him an integral figure in twentieth-century letters, Psalm 44 shows Kiš at his most lyrical and unguarded, demonstrating that even in “the place of dragons... covered with the shadow of death,”there can still be poetry. Featuring characters based on actual inmates and warders—including the abominable Dr. Mengele—Psalm 44 is a baring of many of the themes, patterns, and preoccupations Kiš would return to in future, albeit never with the same starkness or immediacy.",,,11/05/62,August 21st 2012,[],Hardcover,,9781564787620,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355058307l/13192084.jpg,3.98,[],94.0,1.0,,,,93.0,183.0,148,Dalkey Archive Press,"['63', '68', '39', '11', '2']",,[],,"['Danilo Kiš', 'John K. Cox']"
Play For Life,,[],"""What is it Greg? Tell me or I'll go crazy here.""Amidst the darkness of the room, it also reeks of rotten smell.""It's nothing Alice. I just felt something cold touched me.Let's move on. I don't want to lose this game.""""That's the attitude! Keep it up and you might as well finish the game."" The voice of the host resonated all over the room.""Are we being watched?"" Alice whispered.""Yes, I am watching all of your moves. And I can see that you're almost past the dark alleys of the room. Walk straight ahead and you'll find you're first challenge.""""Now you're talking! Let's go Alice! Don't wanna be the last one finishing the game.""""But-..."" before she could react, Greg took her arm and suddenly ran staright forward.",,Large Print,,June 25th 2013,[],Paperback,,9781490525709,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377715666l/18394624.jpg,4.67,[],78.0,1.0,,,,100.0,6.0,102,Amazon,"['4', '2', '0', '0', '0']",,[],,['Danish Sayanee']
Paradiso,,"['Classics', 'Poetry', 'Fiction', 'Literature', 'Religion', 'Italian Literature', 'Medieval', 'Fantasy', 'Philosophy', 'Italy']","Dorothy L. Sayers's landmark translation follows Dante's terza rima stanza's and brings his poetry vividly to life. Her work was completed after her death by Barbara Reynolds, who provides a foreword on the importance of the translation and an introduction on Dante's view of Heaven. This edition also includes a new foreword, updated further reading, notes, appendices, a glossary, diagrams and genealogical tables.",La Divina Commedia #3,,10/28/20,July 30th 1962,[],Paperback,,9780140441055,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347467591l/32812.jpg,3.95,[],282.0,4.0,,,,91.0,16037.0,400,Penguin Classics,"['6199', '4711', '3623', '1167', '337']",,[],,"['Dante Alighieri', 'Dorothy L. Sayers', 'Barbara Reynolds']"
Pays sans chapeau,,"['France', 'Fiction', 'Canada', 'Novels']","The story of Dany Laferriere, the narrator and writer living in exile in Montreal, who finally comes home to Haiti. Nothing is different, and yet everything has changed.There is his mother, who has never left Haiti, not even for one minute, and who still performs all the rituals of old. But there is also the army of zombies that takes over the streets at night, while the American army occupies the country by day.What is this country of dead men? Is every Haitian a secret citizen? Is it possible for Laferriere to cross over to that country and then return?",,,1996,1999,[],,,9782842612696,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174765803l/437194.jpg,3.85,[],39.0,1.0,,,,95.0,460.0,275,Le Serpent à Plumes,"['105', '208', '126', '17', '4']",,[],,['Dany Laferrière']
Pride & Prejudice: Music from the Motion Picture Soundtrack,,"['Music', 'Nonfiction', 'Classics']","(Piano Solo Songbook). 12 piano pieces from the 2006 Oscar-nominated film, including: Another Dance * Darcy's Letter * Dawn * Georgiana * Leaving Netherfield * Liz on Top of the World * Meryton Townhall * The Secret Life of Daydreams * Stars and Butterflies * and more.",,,10/30/05,March 1st 2006,[],Paperback,,9781423411130,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347481004l/761126.jpg,4.51,[],97.0,1.0,,,,97.0,1343.0,40,Hal Leonard Publishing Corporation,"['899', '285', '118', '27', '14']",,[],,['Dario Marianelli']
