title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
"Bananas, Beaches and Bases: Making Feminist Sense of International Politics",,"['Feminism', 'Nonfiction', 'Politics', 'Gender', 'International Relations', 'History', 'Social Justice', 'Sociology', 'Economics', 'Academic']","In this brand new radical analysis of globalization, Cynthia Enloe examines recent events—Bangladeshi garment factory deaths, domestic workers in the Persian Gulf, Chinese global tourists, and the UN gender politics of guns—to reveal the crucial role of women in international politics today.	With all new and updated chapters, Enloe describes how many women's seemingly personal strategies—in their marriages, in their housework, in their coping with ideals of beauty—are, in reality, the stuff of global politics. Enloe offers a feminist gender analysis of the global politics of both masculinities and femininities, dismantles an apparently overwhelming world system, and reveals that system to be much more fragile and open to change than we think.",,,01/11/90,May 16th 2014,[],Paperback,,9780520279995,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392233403l/17802856.jpg,4.13,[],86.0,1.0,,,,96.0,918.0,496,University of California Press,"['352', '375', '157', '26', '8']",,[],,['Cynthia Enloe']
Boundless,,"['Young Adult', 'Angels', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Fiction', 'Young Adult Paranormal']","The past few years have held more surprises than part-angel Clara Gardner could ever have anticipated. Yet from the dizzying highs of first love, to the agonizing low of losing someone close to her, the one thing she can no longer deny is that she was never meant to live a normal life. Since discovering the special role she plays among the other angel-bloods, Clara has been determined to protect Tucker Avery from the evil that follows her . . . even if it means breaking both their hearts. Leaving town seems like the best option, so she’s headed back to California - and so is Christian Prescott, the irresistible boy from the vision that started her on this journey in the first place. As Clara makes her way in a world that is frighteningly new, she discovers that the fallen angel who attacked her is watching her every move. And he’s not the only one. . . . With the battle against the Black Wings looming, Clara knows she must finally fulfill her destiny. But it won’t come without sacrifices and betrayal. In the riveting finale of the Unearthly series, Clara must decide her fate once and for all.",Unearthly #3,,,January 22nd 2013,"['Clara Gardner', 'Jeffrey Gardner', 'Christian Prescott', 'Tucker Avery', 'Angela Zerbino', 'Samjeeza (Sam)']",Hardcover,,9780061996207,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342208984l/13049981.jpg,4.13,[],897.0,8.0,,,,94.0,44225.0,448,HarperTeen,"['19364', '14655', '7605', '1867', '734']",,['Stanford University (United States)'],,['Cynthia Hand']
Because of the Rabbit,,"['Realistic Fiction', 'Middle Grade', 'Animals', 'School', 'Childrens', 'Juvenile', 'Fiction', 'Family', 'Contemporary', 'Rabbits']","On the last night of summer, Emma tags along with her game warden father on a routine call. They're supposed to rescue a wild rabbit from a picket fence, but instead they find a little bunny. Emma convinces her father to bring him home for the night.The next day, Emma starts public school for the very first time after years of being homeschooled. More than anything, Emma wants to make a best friend in school. But things don't go as planned. On the first day of school, she's paired with a boy named Jack for a project. He can't stay on topic, he speaks out of turn, and he's obsessed with animals. Jack doesn't fit in, and Emma's worried he'll make her stand out.Emma and Jack bond over her rescue rabbit. But will their new friendship keep Emma from finding the new best friend she's meant to have?",,,,March 26th 2019,[],Hardcover,,9780545914246,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526377533l/39983483.jpg,4.02,[],87.0,1.0,,,,97.0,1390.0,192,Scholastic Press,"['403', '673', '266', '35', '13']",,[],,['Cynthia Lord']
Between The Lines: Volumes of Words Unspoken,,['Poetry'],"How does one describe a feeling? Some say there are no words that can perfectly reproduce one’s feelings in another—but poetry comes close.  Written with incredible honesty and self-knowledge, Between the Lines is a stunning collection of poems from Céline Zabad. Ranging in length from a single line to full pages, her poems mimic at once the brevity and vastness of feeling. Her verse is at times as free as a cloud, other times as solid as stone. Her words are philosophies and feelings in their own rights, on love, loss, loyalty, betrayal, hope, and disappointment—on life.  Zabad encapsulates the thrill of love’s first blush and the freezing burn of heartbreak. Her feelings flow freely throughout the collection, lending her poetry uncommon authenticity and power. Nature thrives between the lines of her verse, reminding the reader that tears are as natural as raindrops.  Whether you’re looking for new ways to think about your own feelings or are simply passionate about poetry, you’ll find plenty to love in this collection. To better understand the complexities of emotion in yourself and others, you must read Between the Lines.",,,,December 9th 2018,[],Kindle Edition,,B07L7XMVPB,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545055244l/43254270._SY475_.jpg,4.22,[],329.0,4.0,,,,91.0,107.0,390,,"['61', '24', '12', '5', '5']",,[],,['Céline Zabad']
Branded,,[],"Amy Collins is your typical everyday 12 year old, awkward, self-conscious, and innocent. She has problems dealing with a new school, getting to places on time and dealing with a brother that loves to antagonize her. Then she was kidnapped and her life got a lot more complicated.This is a story about her experience, what she did and how she coped.",,,,February 12th 2011,[],Paperback,,9781456476113,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409609156l/12600638.jpg,4.17,[],100.0,1.0,,,,100.0,12.0,166,Createspace Independent Publishing Platform,"['4', '6', '2', '0', '0']",,[],,['D. Perdue Henderson']
Better Off Undead,,"['Urban Fantasy', 'Vampires', 'Paranormal', 'Fantasy', 'Magic', 'Shapeshifters', 'Werewolves', 'Mystery', 'Paranormal Romance', 'Fiction']","Dark magic, unknown enemies, monsters of every stripe—FBI profiler Jace Valchek has seen it all. In this bizarre parallel universe, shape-shifting werewolves and blood-thirsty vampires don't even warrant a raised eyebrow. That is, until Jace has to face what life might look like as one of them …It starts off as just another run-of-the-mill assignment: to track down the rogue don of a mafia werewolf family before he upsets the delicate balance of the underworld. But Jace wasn't counting on being bitten…and soon she's fighting the growing wolf inside her with a startling antidote—vampirism. Stopping a bloody gangland war won't be easy when Jace is feeling some new, and very inhuman, desires … In Better Off Undead, Book 4 in The Bloodhound Files, DD Barant takes Jace farther than ever before ... and the result is ""A stellar addition to an already outstanding series"" (RT Book Reviews).",The Bloodhound Files #4,1st Edition,,October 4th 2011,[],Paperback,,9780312545055,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327900292l/10122126.jpg,4.03,[],69.0,1.0,,,,96.0,2503.0,324,St. Martin's Paperbacks,"['824', '1066', '516', '70', '27']",,[],,['D. D Barant']
Broken City,,"['Dystopia', 'Young Adult', 'Romance', 'Science Fiction', 'Apocalyptic']","Deeta Richards has never seen the outside world. Before she was born a banking crisis brought civilization to an end and now no one leaves the safety of the compounds unless they need to, but Deeta still dreams of seeing more than the building she was born in. Tom is in the guard, this group are the only people that the tribal elders allow to leave the compound and Tom knows only too well that Deeta could never survive the harshness that exists outside. Then tragedy strikes and Deeta and her sister Jan find themselves captured by a hostile tribe. Why does Tom know so much about these people? And why do they know so much about him? As this mystery draws to a climax, they discover that their friend Tom is not quite what he seems...To receive an alert when this Author publishes a new book please visit this page:http://authoralarms.com/For a paperback copy of this book please visit http://www.buymybook.biz/",Broken City #1,,02/07/11,January 4th 2014 ,[],Kindle Edition,,B005GHMH8A,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327922308l/12606631.jpg,3.97,[],79.0,1.0,,,,93.0,196.0,348,,"['69', '72', '41', '8', '6']",,[],,['D. D Chant']
Black Water,,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Adventure', 'Childrens', 'Middle Grade', 'Young Adult Fantasy', 'Teen', 'Time Travel']","Alternate cover for this ISBN can be found here and hereBREAKING THE RULESJust when fifteen-year-old Bobby Pendragon thinks he understands his purpose as a Traveler - to protect the territories of Halla from the evil Saint Dane - he is faced with an impossible choice. The inhabitants of Eelong are in danger of being wiped out by a mysterious plague. The only way Bobby can stop it is to bring the antidote from another territory. Since moving items between territories is forbidden by the Traveler rules, if Bobby chooses to save Eelong he could endanger himself, his friends, and the future of every other being in Halla.",Pendragon #5,,,August 2004,"['Bobby Pendragon', 'Aja Killian', 'Tom Dorney', 'Courtney Chetwynde', 'Mark Dimond', 'Saint Dane']",Paperback,,9780689869112,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431981444l/147801._SX318_.jpg,4.17,[],490.0,7.0,,,,96.0,22438.0,427,Aladdin Paperbacks,"['9744', '7858', '3962', '685', '189']",,[],,['D. J MacHale']
Blade Dance,,"['Paranormal', 'Paranormal Romance', 'Fae', 'Romance', 'Fantasy', 'Magic', 'Urban Fantasy', 'Contemporary Romance', 'Contemporary', 'Shapeshifters']","For fans of Jeaniene Frost and Kresley Cole, Blade Dance is the fourth book in D.L. McDermott’s fast-paced and sexy paranormal romance series about the Boston Fae—a full-length novel available exclusively in ebook!Boston schoolteacher Ann Phillips knows better than to trust the Fae, but when one of her second graders turns up to class with both arms covered in magical tattoos, she has no choice but to turn to Finn MacUmhaill, the dangerous and charismatic Fae crime lord who controls Charlestown, for help.Finn MacUmhaill, leader of the Fianna, has had his eye on Ann Phillips for months, but a recent showdown with an old enemy has left his house broken. Between the crippling blow dealt to the Fianna and his son’s recent defection, he hasn’t had time to woo the pretty redhead. When she turns up on his doorstep asking for his help, he thinks he’s found the way to win her, but before he can act, the child goes missing, kidnapped by a rogue Druid who has discovered the key to destroying the wall between worlds.Now, Finn and Ann must ally themselves with an old adversary—the treacherous Prince Consort—to save the boy, or risk the destruction of the wall that keeps the corrupt Fae Queen and her Court at bay…",Cold Iron #4,,,September 21st 2015,[],Kindle Edition,,B00P42WNUY,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427756197l/23498189.jpg,3.93,[],94.0,1.0,,,,93.0,245.0,315,Pocket Star,"['70', '108', '50', '13', '4']",,[],,['D. L McDermott']
Bottle,,[],"In Nails Kevin was a prisoner of frustration, middling, but waiting for who knows what. In Bottle he's liberated with the proverbial ""kick up the arse"" he needs.This book has got everything. Even the kitchen sink! It's teeming with life and death, tears and laughter, sex and violence, parents and children, brutalityand tenderness, anger and contentment... But why should I go on? Look up further antonyms yourself. Or save yourself the trouble and simply read the book.Although Bottle is the sequel to Nails it can be read in its own right.(www.davidmsamson.com)",,,12/01/08,December 29th 2011 ,[],Kindle Edition,,9780955679629,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394226375l/21283068.jpg,4.76,[],90.0,1.0,,,,95.0,21.0,136,,"['19', '0', '1', '1', '0']",,[],,['D. M Samson']
Behind Blue Eyes,,"['Horror', 'Paranormal', 'Vampires']","Cain was born in England in 1917. At the end of WWII Cain returned to England, longing for the comforts of home, but found his mother was different; she had been changed by a vampire who preys on women. There came a point where his mother felt there was no choice…Cain had to be turned as well. After watching his mother die he changed his way of thinking, his way of feeding. He tried to reclaim some of his humanity but it was not easy as he was fueled by rage against the one that had changed her. He wanted his revenge and nothing would stop him. After he was attacked he came across a young girl, ten year old Mia, whose innocence was slowly being taken away from her. They needed each other, and both their lives depended on it. The world was a very bad place for Mia. She was about to find out just how much worse it could get.",Behind Blue Eyes #1,2,10/29/13,March 27th 2013 ,[],Kindle Edition,,B00C2UAK8S,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365111813l/17657206.jpg,4.17,[],197.0,2.0,,,,93.0,166.0,340,,"['85', '40', '30', '7', '4']",,[],,['D. M Wolfenden']
Broken Gates,,"['New Adult', 'Paranormal Romance', 'Paranormal', 'Romance', 'Dragons', 'Magic']","P.J. Stone is a Seer who saw too little, too late.In the past, her biggest worries were boys and school—but war has a way of changing things. Now, the alien Riders are trying to overrun the world. As the last of their kind, P.J. and her friends must find a way to save humanity before there’s nothing left to save. After choosing a mate, P.J. hoped she'd have time to enjoy her love life. But with everything changing so quickly and major secrets revealed, who knows what the future will bring?",P.J. Stone Gates Trilogy #2,,01/01/13,May 24th 2013,[],ebook,,9781941126530,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365366161l/15714640.jpg,4.09,[],99.0,1.0,,,,88.0,81.0,231,Dragonfairy Press,"['41', '20', '10', '6', '4']",,[],,['D. T Dyllin']
Balzac and the Little Chinese Seamstress,,"['Fiction', 'Historical Fiction', 'China', 'Asia', 'Historical', 'Books About Books', 'Novels', 'Literature', 'Asian Literature', 'Adult Fiction']","In this enchanting tale about the magic of reading and the wonder of romantic awakening, two hapless city boys are exiled to a remote mountain village for reeducation during China's infamous Cultural Revolution. There they meet the daughter of the local tailor and discover a hidden stash of Western classics in Chinese translation. As they flirt with the seamstress and secretly devour these banned works, they find transit from their grim surroundings to worlds they never imagined.",,,01/01/00,October 29th 2002,[],Paperback,,9780385722209,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403188885l/533465.jpg,3.64,"['Independent Foreign Fiction Prize Nominee for Shortlist (2002)', 'Premio letterario Giuseppe Acerbi (2015)', 'IMPAC Award Nominee (2003)', 'Prix des libraires du Québec for Lauréats hors Québec (2001)', ""Prix Relay du Roman d'Evasion (2000)"", 'Scott Moncrieff Prize for Ina Rilke (2002)', 'Premi Llibreter de narrativa Nominee (2001)', 'International Dublin Literary Award Nominee (2003)']",275.0,3.0,,,,90.0,55980.0,184,Anchor Books,"['10599', '21782', '17775', '4602', '1222']",,['China'],,"['Dai Sijie', 'Ina Rilke']"
"Being You, Changing the World",,"['Self Help', 'Nonfiction', 'Personal Development', 'Spirituality', 'Philosophy', 'Psychology', 'Inspirational']","Being You, Changing the World by Dr. Dain Heer This is a very different book. It is written for the dreamers of this world the people who KNOW that something different is possible but who have never had the tools before.... This is a Handbook for Generating Infinite Possibilities and Dynamic Change. For you. And the world. Ten years ago, Dr. Dain Heer started as a chiropractor in California, USA. Seemingly successful and happy, Dain Heer was on the verge of suicide when he came across Access Consciousness. With this modality, based on question and choice, Dr. Heer s life began to expand and grow with more ease and speed than even he could have imagined possible. This book is his way of paying it forward. 'Being You, Changing the World', provides you with a set of PRACTICAL tools and processes which can change everything and give you YOU, as you truly be. It provides you with a totally different perspective of BEING. What if being you isn t about doing something differently or being better? What if it is about BEING the energy you be, in totality? And what if that can change EVERYTHING? Your life, your relationships, your money situation . . . And the world! Access Consciousness is a system for opening the doors to anything that is possible in this world. By giving you access to your knowing. By dynamically increasing you awareness. By including everything and judging nothing. Today, Dr. Dain Heer travels all over the world inviting and inspiring people to more consciousness from total allowance, caring, humor and a phenomenal knowing. His unique points of view on of embodiment, earth, sexualness and healing transcend most things currently being taught. 'Being You, Changing the World' is his eighth book. From the back cover: 'I am not a guru. I have no answers for you. Just questions. Only you know what is true for you. What I am inviting you to, is exploring WITH me. My own path to consciousness is on going, as is yours. I use these tools every day and I keep discovering what else is possible, every day. If you re willing, this book can guide you to Being You. And Changing the World. Is now the time?'",,,,June 1st 2011,[],Paperback,,9780984508815,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355037401l/12109310.jpg,4.35,[],98.0,1.0,,,,94.0,554.0,305,"Big Country Publishing, LLC","['338', '121', '63', '16', '16']",,[],,['Dain Heer']
BOAT SHOES – SOLILOQUY OF A USELESS EATER: Book Two,,[],"Ever wonder what really goes on behind the scenes at one of the most prestigious residential buildings in New York City—a multiple dwelling Upper East Side building located on Fifth Avenue, where the 0.01% of society pretends to commingle with the meager 1%—and jaw-droppingly told through the introspective eyes of an intelligent, browbeaten, misanthropic, self-medicating doorman?“Never give in to psychiatry when in pursuit of the American Dream.” – Daire Feeney.In his debut series of novels, Daire Feeney has been loosely described as Frank McCourt meets Chuck Palahniuk as he tells an unbelievable transgressive story of a Fifth Avenue doorman for which one reviewer remarked, imagine if the Nanny Diaries was authored by Hunter S. Thompson but the main characters were sociopathic Fifth Avenue doormen! BOAT SHOES – SOLILOQUY OF A USELESS EATER tells the story of a first-generation son of Irish immigrants who, after falling on hard financial times, and a subsequent failed suicide attempt, finds himself seeking employment at his old high school job as a Fifth Avenue doorman. The reader follows the NYC native throughout a grueling 16-hour doorman shift as he is ridiculed by his employers, plied with narcotics by the old guard, sexually assaulted by residents, and becomes witness—and participant—to a wide range of inconceivable acts of moral turpitude; all in the pursuit of his specious American Dream. Book One of the series will be exclusively available to users of Amazon Kindle beginning December 11th. Kindle users can pre-order both Book One and Book Two of the series immediately.",,,,December 11th 2017,[],Kindle Edition,,B076ZYFRQR,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509748025l/36518151._SX318_.jpg,4.73,[],497.0,5.0,,,,100.0,15.0,327,Edgartown Colonial Publishing,"['13', '0', '2', '0', '0']",,[],,['Daire Feeney']
Brittany The Basketball Fairy,,"['Fairies', 'Fantasy', 'Childrens', 'Magic', 'Sports', 'Adventure', 'Chapter Books', 'Fiction']","The Sports Fairies' magical items are missing, and now the Fairy Olympics are going all wrong! This is our ninth group of Rainbow Magic fairies; all seven books will be released at once.It's an exciting time in Fairyland. Everyone is getting ready for the Fairy Olympics! But Jack Frost's goblins have stolen the Sports Fairies' magic objects. Now they're threatening to take over the whole competition!It's girls vs. goblins! Can Rachel and Kirsty take down the Mean Green Basketball Team and win back Brittany's magic ball? Or will this game be a slam dunk for the goblins?Find the enchanted object in each book, and help keep the Fairyland Olympics magical!",The Sporty Fairies #4,,04/01/08,April 1st 2010,[],Mass Market Paperback,,9780545202558,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328837701l/7283975.jpg,3.95,[],97.0,1.0,,,,87.0,382.0,80,Scholastic Paperbacks,"['181', '73', '78', '28', '22']",,[],,"['Daisy Meadows', 'Georgie Ripper']"
Bethany the Ballet Fairy,,"['Fantasy', 'Childrens', 'Fairies', 'Chapter Books', 'Fiction', 'Magic', 'Adventure', 'Science Fiction Fantasy', 'Kids']",Jack Frost's naughty goblins have stolen the Dance Fairies' magic ribbons and are hiding in the human world. Everywhere dance is being ruined. Rachel and Kirsty must help Bethany but the goblins' new powers won't make it easy.,Rainbow Magic #50,,,August 1st 2007,[],Paperback,,9781846164903,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348265466l/2069495.jpg,3.86,[],87.0,1.0,,,,85.0,999.0,80,Orchard (NY),"['416', '234', '197', '100', '52']",,[],,"['Daisy Meadows', 'Georgie Ripper']"
Black Site,,"['Fiction', 'Thriller', 'Military Fiction', 'Action', 'Audiobook', 'Espionage', 'Suspense', 'War', 'Terrorism', 'Mystery Thriller']","
  From former Delta Force commander and New York Times bestselling author of Kill Bin Laden comes the first novel in an explosive new series.
After September 11, 2001, Delta Force troop commander Dalton Fury was given the secret mission to hunt down and kill the most wanted man in the world, the details of which were recounted in his extraordinary New York Times bestseller Kill Bin Laden. Now, Fury draws upon his hard-won combat experience ”and his gift for true-to-life storytelling” to offer a brand-new series of thrillers that are as close to reality as readers can get.Meet Kolt Raynor. A Delta Force operator and one-time American hero, he is still trying to make sense of his life ”and duty” after a secret mission gone bad. Three years ago, in the mountains of Pakistan, Raynor made a split-second decision to disobey orders ”one that got some of his teammates killed and the rest captured. Now he's been given a second chance to do right by his country, his men, and himself. But Raynor's shot at redemption comes at a price.A shadowy group of former colleagues has asked Raynor to return, alone, to Pakistan's badlands. His assignment seems clear: find his missing men and bring them home. What Raynor never expected was to uncover a sinister al Qaeda plot to capture a Black Site--a secret U.S. prison--and destabilize the region. Meanwhile, a ruthless, unknown enemy is on his trailâ€¦and he will stop at nothing to make sure that Raynor's mission is not accomplished.An intense, gritty work of edge-of-your-seat suspense, Black Site is the first of what promises to be one of the most exciting fiction series of the new millennium.",Delta Force #1,,,January 31st 2012,[],Hardcover,,9780312668372,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435439291l/12160933._SY475_.jpg,4.15,[],93.0,1.0,,,,95.0,4026.0,343,St. Martin's Press,"['1665', '1514', '665', '133', '49']",,[],,['Dalton Fury']
Bijeli klaun,,"['Childrens', 'Fiction']","Dječak živi u cirkusu. Njegovi roditelji su klaunovi i nastupaju u cirkusu, zajedno s mađioničarima, krotiteljima itd. Jednog dana, kad je imao sedam godina, saznao je da ne razlikuje boje. On je sve vidio u tonovima sive i crne. Jednog dana je šetao šumom i susreo slijepog starca. Starac mu je u nekoliko mjeseci pomagao pronaći boje. Dugim razgovorima pronalazili su osnovne boje: plava, zelena, crvena, bijela… U dječakovim snovima se stalno pojavljivao jedan zeleni zmaj koji se volio tući, bio je naporan, ali ga je dječak ipak volio. Dječak se zaljubio u krotiteljevu kćer. Jednog dana tigar je ugrizao njegovu ljubav pa je ona bila nekoliko dana u bolnici. Dječak ju je nekoliko dana posjećivao, nosio joj cvijeće… Kad su se jednog dana klaunovi u cirkusu posvađali, dječak je imao zadaću da radi u cirkusu. Njegovi roditelji su ga svakodnevno pripremali za predstave. Dječak je stalno bio obučen u bijeli kostim, a i lice mu je bilo namazano bijelom bojom. Nije volio da mu se ljudi smiju pa je nakon treće predstave prestao raditi u cirkusu. Jednog je dana obukao bijeli kostim, lice je namazao bijelom bojom i krenuo u svijet. Stigao je do kamena gdje su on i starac obično razgovarali. Starca je čekao tri dana, ali njega nije bilo. Iz svoga kovčega je uzeo plavu boju i nacrtao je duboku plavu suzu na svom licu.",,,01/01/88,2008,[],Hardcover,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1291678682l/9436327.jpg,4.14,[],94.0,1.0,,,,92.0,293.0,148,Meandar,"['139', '86', '44', '19', '5']",,[],,['Damir Miloš']
Black Magic Woman,,[],,,,01/30/13,,[],,,9780983755241,,,4.0,[],100.0,1.0,,,,100.0,7.0,,,"['3', '1', '3', '0', '0']",,[],,['Dan Anderson']
"Bottom of the 33rd: Hope, Redemption, and Baseball's Longest Game",,"['Sports', 'Nonfiction', 'Baseball', 'History', 'Audiobook', 'Journalism', 'American', 'American History', 'School', 'Biography']","“Bottom of the 33rd is chaw-chewing, sunflower-spitting, pine tar proof that too much baseball is never enough.” —Jane Leavy, author of The Last Boy and Sandy Koufax “What a book—an exquisite exercise in story-telling, democracy and myth-making.” —Colum McCann, winner of the National Book Award for  Let The Great World Spin From Pulitzer Prize-winning New York Times columnist Dan Barry comes the beautifully recounted story of the longest game in baseball history—a tale celebrating not only the robust intensity of baseball, but the aspirational ideal epitomized by the hard-fighting players of the minor leagues. In the tradition of Moneyball, The Last Hero, and Wicked Good Year, Barry’s Bottom of the 33rd is a reaffirming story of the American Dream finding its greatest expression in timeless contests of the Great American Pastime.",,Large Print,04/12/10,May 3rd 2011,[],Paperback,,9780062065032,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441254200l/10478391._SY475_.jpg,4.05,['PEN/ESPN Award for Literary Sports Writing (2012)'],85.0,1.0,,,,94.0,2068.0,438,HarperLuxe,"['772', '796', '371', '94', '35']",,[],,['Dan Barry']
Baja Oklahoma,,"['Fiction', 'Humor', 'Sports', 'Modern', 'Music']","Dan Jenkins' second best-known novel, Baja Oklahoma, features protagonist Juanita Hutchins, who can cuss and politically commentate with the best of Jenkins' male protagonists. Still convincingly female, though in no way dumb and girly, fortyish Juanita serves drinks to the colorful crew patronizing Herb's Cafe in South Fort Worth, worries herself sick over a hot-to-trot daughter proving too fond of drugs and the dealers who sell them, endures a hypochondriac mother whose whinings would justify murder, dates a fellow middle-ager whose connections with the oil industry are limited to dipstick duty at his filling station—and, by the way, she also hopes to become a singer-songwriter in the real country tradition of Bob Wills and Willie Nelson. That Juanita is way too old to remain a kid with a crazy dream doesn't matter much to her. In between handing out longneck beers to customer-acquaintances battling hot flashes and deciding when boyfriend Slick is finally going to get lucky, Juanita keeps jotting down lyrics reflective of hard-won wisdom and setting them to music composed on her beloved Martin guitar. Too many of her early songwriting results are one-dimensional or derivative, but finally she hits on something both original and heartfelt: a tribute to her beloved home state, warts and all.",,,,January 1st 1981,[],Hardcover,,9780689111730,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305951044l/1433867.jpg,3.93,[],196.0,2.0,,,,94.0,315.0,299,Atheneum Books,"['96', '123', '78', '14', '4']",,[],,['Dan Jenkins']
Before We Ever Spoke,,[],"Cleveland, Ohio. 2006.  After a chance encounter, three people soon find out that life can sometimes thrust us into the public eye - even when taking great measures to avoid it.  Cooper Madison was the best pitcher in baseball after being drafted number one overall in 1996 from the small Gulf Coast town of Pass Christian, Mississippi. One year after announcing his sudden and shocking retirement, he finds himself seeking anonymity in Cleveland, Ohio.  Cara Knox is the youngest sibling to three older brothers. After a tragic work accident to her closest relative, she has built up a tough exterior as she begins her final year of college at Cleveland State University.  Jason Knox, Cara's oldest brother, is the lead detective on Cleveland's Edgewater Park Killer case. After months without a suspect, he is feeling the heat from his media-hungry chief.  Serendipity intervenes, and all three learn that perception and reality are paths that rarely ever intersect.",,,,June 12th 2018,[],Kindle Edition,,B07DPWW3S9,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528992198l/40528642._SY475_.jpg,4.12,[],97.0,1.0,,,,91.0,97.0,332,BLG Publishing,"['50', '21', '17', '6', '3']",,[],,['Dan Largent']
Bitten,,"['Horror', 'Mystery', 'Werewolves', 'Fiction', 'Shapeshifters', 'Suspense', 'Mystery Thriller', 'Thriller']","""A predator stalks a cold northern Minnesotan town. There is talk of wolves walking on two legs and attacking people in the deep woods. Lauren Westlake, resourceful and determined F.B.I Agent, has found a connection between the strange murders in the north and a case file almost a hundred years old. Traveling to the cold north, she begins an investigation that spirals deep into the darkness of mythology and nightmares. Filled with creatures of the night and an ancient romance, the revelation of who hunts beneath the moon is more grisly than anyone could have imagined.""",Lauren Westlake Mysteries #1,,09/30/10,September 10th 2011,[],Kindle Edition,,9781467972321,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356591962l/10241239.jpg,3.71,[],96.0,1.0,,,,85.0,199.0,243,Kindle Direct,"['55', '67', '48', '22', '7']",,[],,"[""Dan O'Brien""]"
Breaking Point,,"['Fiction', 'Suspense', 'Thriller', 'Mystery', 'Mystery Thriller', 'Crime', 'Adventure', 'Action']","
  ""Haynes is a gifted writer who grabs you on page one and doesn't let you go until the final page."" -- Nelson DeMilleThree NTSB experts - people brought in to help investigate whenever a plane goes down - find themselves victims and witnesses rather than investigators when the plane they are on crashes.En route to a conference, three NTSB experts -- known to insiders as ""Crashers"" -- Tommy Tomzak, a pathologist from Texas; Kiki Duvall, a sound engineer and former naval officer; and Isaiah Grey, investigator and former FBI agent – are aboard a twin turbo prop plane when, just outside of Helena, Montana, the plane crashes into a thickly forested moutainside.  But the crash isn’t an accident - it was brought down on purpose - and the ""Crashers"" weren't the target. The plane was brought down by mercenaries, led by an enigmatic, shadowy self-described patriot known only as Calendar, using weapons technology banned by international treaty.  The targets - three men who planned to blow the whistle on the weapons technology and the power brokers behind its development.In a twisty, compelling thriller that goes from the streets of Spain, to the mountains of the western United States, to the heart of  the dark, hidden corridors of power where there are dangerous secrets that few suspect and fewer know, the “Crashers” are literally dropped in the middle of a case that neither starts, nor ends, with a plane crash with some of their own on-board.  A new team of Crashers fights time, as a fire rages ever closer to the wreckage, conflicting and confusing evidence, and unpredictable outside forces trying to prevent them from uncovering the truth. With alllies - unseen and even unknown - working behind the scenes to help them, the team is trapped in the midst of a high-stakes game of cat-and-mouse with the deadliest of consquences, a game that not all of them will survive...
",Crashers #2,,11/01/11,November 8th 2011,[],Hardcover,,9780312599898,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317794110l/11437571.jpg,3.75,[],99.0,1.0,,,,93.0,295.0,328,Minotaur Books,"['53', '141', '80', '16', '5']",,[],,['Dana Haynes']
