title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
1776,,"['History', 'Nonfiction', 'American History', 'Historical', 'American Revolution', 'War', 'Audiobook', 'American Revolutionary War', 'Military Fiction', 'Politics']","In this masterful book, David McCullough tells the intensely human story of those who marched with General George Washington in the year of the Declaration of Independence - when the whole American cause was riding on their success, without which all hope for independence would have been dashed and the noble ideals of the Declaration would have amounted to little more than words on paper.Based on extensive research in both American and British archives, 1776 is a powerful drama written with extraordinary narrative vitality. It is the story of Americans in the ranks, men of every shape, size, and color, farmers, schoolteachers, shoemakers, no-accounts, and mere boys turned soldiers. And it is the story of the King's men, the British commander, William Howe, an his highly disciplined redcoats who looked on their rebel foes with contempt and fought with a valor too little known.At the center of the drama, with Washington, are two young American patriots, who, at first, knew no more of war than what they had read in books - Nathaniel Green, a Quaker who was made a general at thirty-three, and Henry Knox, a twenty-five-year-old bookseller who had the preposterous idea of hauling the guns of Fort Ticonderoga overland to Boston in the dead of Winter.But it is the American commander-in-chief who stands foremost - Washington, who had never before led an army in battle. Written as a companion work to his celebrated biography of John Adams, David McCullough's 1776 is another landmark in the literature of American history.",,US / Canada,05/24/05,July 4th 2006,"['John Adams', 'Benjamin Franklin', 'George III of the United Kingdom', 'Rufus Putnam', 'George Washington', 'Thomas Jefferson']",Paperback,,9780743226721,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306787560l/1067.jpg,4.07,['American Compass Best Book (2005)'],2131.0,30.0,,,,93.0,186362.0,386,Simon Schuster,"['74399', '69024', '30357', '7645', '4937']",,[],,['David McCullough']
13 Bullets,,"['Horror', 'Vampires', 'Fiction', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Supernatural', 'Thriller', 'Adult', 'Mystery']","There Are Only 13 Bullets Between the World You Know and the World They RuleAll the official reports say they are dead - extinct since the late '80s, when a fed named Arkeley nailed the last vampire in a fight that nearly killed him. But the evidence proves otherwise.When a state trooper named Caxton calls the FBI looking for help in the middle of the night, it is Arkeley who gets the assignment - who else? He's been expecting such a call to come eventually. Sure, it has been years since any signs of an attack, but Arkeley knows what most people don't: there is one left. In an abandoned asylum she is rotting, plotting, and biding her time in a way that only the undead can.Caxton is out of her league on this case and more than a little afraid, but the fed made it plain that there is only one way out. But the worst thing is the feeling that the vampires want more than just her blood. They want her for a reason, one she can't guess; a reason her sphinxlike partner knows but won't say; a reason she has to find out - or die trying.Now there are only 13 bullets between Caxton and Arkeley and the vampires. There are only 13 bullets between us, the living, and them, the damned.",Laura Caxton #1,,01/01/07,May 22nd 2007,"['Arkeley', 'Caxton']",Paperback,,9780307381439,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388211637l/263550.jpg,3.63,[],95.0,1.0,,,,87.0,4122.0,323,Broadway Books,"['910', '1457', '1215', '389', '151']",,[],,['David Wellington']
"1,000 Artist Journal Pages: Personal Pages and Inspirations",,"['Art', 'Nonfiction', 'Crafts', 'Journaling', 'Writing', 'Journal', 'Design', 'Art and Photography', 'Photography']","Over 1,000 journal pages presented in one beautiful full-color bookJournals offer their makers a safe place to dream, doodle, rant, and reinvent themselves. They offer viewers rich, visual inspiration. There is a fascination with these revealing and often beautiful pages of self-exploration and personal expression. Journals offer a tantalizing, voyeuristic view of an interior life. Journaling has seeped into popular culture in a big way and this collection provides a wide array of ideas, techniques and themes to inspire and inform mixed media and journaling enthusiasts.This is the first book to offer examples of over 1000 journal pages in one eye-catching, visual format. Artists can embrace and experiment with this medium and will benefit from this rich collection.",,,January 1st 2008,July 1st 2008,[],Paperback,,9781592534128,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328754568l/2329246.jpg,4.07,[],39.0,1.0,,,,93.0,6343.0,320,Quarry Books,"['2417', '2545', '907', '326', '148']",,[],,['Dawn Devries Sokol']
10 Lb. Penalty,,Fiction,"Entering the political arena as the trusted confidant of his politician father, ex-jockey Benedict Juliard finds himself the target of a vicious attack by his father's dangerous enemies, an assault that could not only destroy his own reputation but that of his father, a prospective prime minister. Reissue.",,,,2004.0,,,042519745X,9780425197455,,http://books.google.com/books/content?id=nZ9gooerLCkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,,,,,,,,,320.0,,,3363.0,,,['Dick Francis']
10 lb Penalty,,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Horses', 'British Literature', 'Suspense', 'Detective', 'Sports']","Benedict Juliard is an aspiring jockey who must bypass his dreams of horse racing to help his father, George, in his quest to enter the world of politics. At 18, the reserved Benedict is asked by his father to enter into a pact: Neither of the two will do anything that could somehow hinder or destroy George's blossoming political career. Young Benedict, who has no stronger ambition than to ride steeplechase as an amateur jockey, agrees to the pact, without possibly knowing what lies ahead.  Twelve years pass, and Ben has since abandoned his dream of making a career on the racetrack. Like his father, Ben enters the political arena, becoming George Juliard's closest ally and most trusted confidant as he makes his move to become prime minister. However, Ben suddenly finds himself the target of a fierce attack brought on by his father's brutally ambitious enemies. Through his son, George Juliard is discredited and destroyed just as he makes his drive for the prime ministership, leading Ben into an existence of treachery and lies.  As these events unfold, Ben quickly realizes that it is his responsibility to protect his father's career as well as his own, but more important, he must protect their lives. Like past Francis books, 10 LB. Penalty is a masterfully plotted mystery that also examines the power of family and the bond between father and son.",,,11/06/97,August 3rd 2004,[],Paperback,,9780425197455,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386926092l/8542.jpg,3.91,[],48.0,1.0,,,,96.0,4551.0,320,G.P. Putnam's Sons,"['1289', '1803', '1267', '157', '35']",,[],,['Dick Francis']
100 Christian Quotes by 10 Great Christians,,"['Christian', 'Reference', 'Christianity', 'Christian Non Fiction', 'Amazon']","Are you a lover of quotes? This book is filled with some of the best quotes from 10 great Christians. There are 10 quotes from each of these great men and women of God. Listen to the heart and passion of Oswald Chamber, C.S. Lewis, Gen. William Booth, Dietriech Bonhoeffer, E.M. Bounds, A.B. Simpson, Kathryn Kuhlman, Charles Spurgeon, Aimee Semple McPherson and Charles Finney.",,,,October 2nd 2013,[],Kindle Edition,,B00FLNBKY6,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404843088l/18918552.jpg,3.78,[],90.0,1.0,,,,83.0,148.0,43,Duke Taber,"['60', '30', '33', '16', '9']",,[],,['Duke Taber']
12.21,,"['Fiction', 'Thriller', 'Mystery', 'Science Fiction', 'Adventure', 'Suspense', 'Audiobook', 'Mystery Thriller', 'Apocalyptic', 'Adult']","An ancient prophecy foretells that the world would end on 21 December 2012 . . . Deep in the jungles of Central America, an indigenous man discovers a unique and priceless treasure - a beautifully painted codex that has survived for centuries within the ruins of an undiscovered ancient Maya city. Knowing that this rare artifact could be worth millions, the looter smuggles it into the US - but unbeknownst to him, he has brought something far more dangerous across the border . . . In the first week of December 2012, the codex finds its way into the hands of the Antiquities Curator of the Getty Museum, Chel Manu, the world authority on ancient Mayan inscriptions. She is torn between her duty to alert the authorities and this once in a lifetime chance to translate the codex herself.Meanwhile - in an LA hospital, an unidentified man is dying of Fatal Insomnia, a rare and highly infectious neurological disease. The patient speaks only in a garbled Mayan dialect - and Chel Manu is called in to interpret his dying words . . . just as countless others in the city begin to show signs of infection. Within days the world seems to be unravelling, hurtling towards the prophesied apocalypse . . . and deciphering the codex is the only hope for humanity . . .",,,,August 7th 2012,[],Hardcover,,9780385341400,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344370743l/13572813.jpg,3.42,[],95.0,1.0,,,,86.0,3387.0,336,The Dial Press,"['405', '1157', '1353', '403', '69']",,"['Los Angeles, California (United States)']",,['Dustin Thomason']
100 Selected Poems,,"['Poetry', 'Classics', 'American', 'Literature', 'Fiction', '20th Century', 'The United States Of America', 'Anthologies', 'Collections', 'Poetry Plays']","E.E. Cummings is without question one of the major poets of the 20th century, and this volume, first published in 1959, is indispensable for every lover of modern lyrical verse. It contains one hundred of Cummings’s wittiest and most profound poems, harvested from thirty-five of the most radically creative years in contemporary American poetry. These poems exhibit all the extraordinary lyricism, playfulness, technical ingenuity, and compassion for which Cummings is famous. They demonstrate beautifully his extrapolations from traditional poetic structures and his departures from them, as well as the unique synthesis of lavish imagery and acute artistic precision that has won him the adulation and respect of critics and poetry lovers everywhere.",,,11/05/54,January 10th 1994,[],Paperback,,9780802130723,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179993l/76889.jpg,4.3,[],76.0,2.0,,,,96.0,26418.0,121,Grove Press,"['14006', '7946', '3375', '692', '399']",,[],,['E. E Cummings']
18 Best Stories,,Fiction,The terror and horror that typify Poe's fiction are evidenced in such tales as The Fall of the House of Usher and The Pit and the Pendulum,,,,1965.0,,,0440322278,9780440322276,,http://books.google.com/books/content?id=taNLbiOVk68C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,,,,,,,,,288.0,,,395.0,,,['Edgar Allan Poe']
10 Dates,,"['Romance', 'Chick Lit', 'Humor', 'Contemporary', 'Contemporary Romance', 'Amazon', 'Fiction', 'Comedy', 'British Literature', 'Audiobook']","Joanie Fox can't wait to settle down and marry the man of her dreams. However, when her engagement starts to look more stalemate than soulmate, her best friend stages an intervention sure to make even the most hardened, serial daters wince: 10 Dates in 10 Days.  Statistically, if you kiss a lot of frogs there's bound to be at least one that's not a complete toad, isn't there? With nothing to lose, Joanie embarks on a crazy rollercoaster of blind dates. After all, what can possibly go wrong in the search for Mr. Right?  10 Dates is a standalone, sexy, laugh out loud romantic comedy with a happy ending. It is not for the feint hearted and is best suited for readers over the age of eighteen due to sexual themes and mature content.",The Power of Ten #1,,,May 16th 2017,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495058543l/35162183._SY475_.jpg,4.16,[],289.0,3.0,,,,95.0,1769.0,445,,"['787', '578', '323', '64', '17']",,[],,['Emily James']
1632,,"['Alternate History', 'Science Fiction', 'Fiction', 'Time Travel', 'Fantasy', 'Historical Fiction', 'Historical', 'War', 'Science Fiction Fantasy', 'Military Fiction']","FREEDOM AND JUSTICE -- AMERICAN STYLE 1632 And in northern Germany things couldn't get much worse. Famine. Disease. Religous war laying waste the cities. Only the aristocrats remained relatively unscathed; for the peasants, death was a mercy. 2000 Things are going OK in Grantville, West Virginia, and everybody attending the wedding of Mike Stearn's sister (including the entire local chapter of the United Mine Workers of America, which Mike leads) is having a good time. THEN, EVERYTHING CHANGED.... When the dust settles, Mike leads a group of armed miners to find out what happened and finds the road into town is cut, as with a sword. On the other side, a scene out of Hell: a man nailed to a farmhouse door, his wife and daughter attacked by men in steel vests. Faced with this, Mike and his friends don't have to ask who to shoot. At that moment Freedom and Justice, American style, are introduced to the middle of the Thirty Years' War.",Ring of Fire Main Line Novels #1,,02/01/00,June 15th 2006,"['Frank Jackson', 'Mike Stearns', 'Gustavus Adolphus of Sweden', 'Gretchen Richter', 'Hans  Richter', 'Melissa Mailey', 'James Nichols', 'Rebecca Abrananel', 'Tom Simpson', 'Jeff Higgins', 'Eddie Cantrell', 'Julie Mackay', 'Larry Wild', 'Jimmy Andersen', 'Rita Stearns Simpson', 'John Simpson']",Paperback,,9781416532811,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391233659l/16967.jpg,4.04,[],399.0,5.0,,,,93.0,11122.0,597,Baen Books,"['4235', '4080', '2047', '531', '229']",,[],,['Eric Flint']
1636: The Saxon Uprising,,"['Alternate History', 'Science Fiction', 'Time Travel', 'Fiction', 'Fantasy', 'Historical Fiction', 'Historical', 'War', '17th Century', 'Science Fiction Fantasy']","The West Virginia town of Grantville, torn from the twentieth century and hurled back into seventeenth century Europe has allied with Gustavus Adolphus, King of Sweden, in the United States of Europe. So, when Gustavus invades Poland, managing to unite all the squabbling Polish factions into repelling the common enemy, the time-lost Americans have to worry about getting dragged into the fight along with the Swedish forces. But Mike Stearns has another problem. He was Prime Minister of the USE until he lost an election, and now he’s one of Gustavus’s generals; and he has demonstrated that he’s very good at being a general. And he’s about to really need all his military aptitude. Gretchen , who never saw a revolution she didn’t like, has been arrested in Saxony, and is likely to be executed. The revolutionary groups which she has been working with are not about to let that happen, and suddenly there’s rioting in the streets. Saxony’s ruthless General Baner is determined to suppress the uprising by the time-honored “kill them all and let God sort them out” method, which only adds fuel to the fire. So Gustavus orders Mike Stearns to go to Saxony and restore order. But he makes one mistake.He didn’t tell Mike to take his troops along on the mission. But he didn’t tell him not to, either . . .",Ring of Fire Main Line Novels #5,,,March 29th 2011,"['Mike Stearns', 'Gustavus Adolphus of Sweden', 'Gretchen Richter', 'Rebecca Abrananel', 'General Johan Banér', 'Axel Oxenstierna', 'Wilhelm Wettin']",Hardcover,,9781439134252,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388632869l/8721228.jpg,4.05,[],31.0,1.0,,,,96.0,1392.0,416,Baen,"['463', '593', '281', '46', '9']",,[],,['Eric Flint']
1634 The Baltic War,,"['Alternate History', 'Science Fiction', 'Fiction', 'Fantasy', 'Time Travel', 'Historical Fiction', 'Historical', 'Adventure', 'Military Fiction', 'War']","The Baltic War which began in the novel 1633 is still raging, and the time-lost Americans of Grantville - the West Virginia town hurled back into the seventeenth century by a mysterious cosmic accident - are caught in the middle of it.Gustavus Adolphus, King of Sweden and Emperor of the United States of Europe, prepares a counter-attack on the combined forces of France, Spain, England, and Denmark - former enemies which have allied in the League of Ostend to destroy the threat to their power that the Americans represent - which are besieging the German city of Luebeck.Elsewhere in war-torn Europe, several American plans are approaching fruition. Admiral Simpson of Grantville frantically races against time to finish the USE Navy's ironclad ships - desperately needed to break the Ostender blockade of the Baltic ports. A commando unit sent by Mike Stearns to England prepares to rescue Americans being held in the Tower of London.In Amsterdam, Rebecca Stearns continues three-way negotiations with the Prince of Orange and the Spanish Cardinal-Infante who has conquered most of the Netherlands. And, in Copenhagen, the captured young USE naval officer Eddie Cantrell tries to persuade the King of Denmark to break with the Ostender alliance, all while pursuing a dangerous romantic involvement with one of the Danish princesses.©2007 Eric Flint and David Weber (P)2013 Recorded Books",Ring of Fire Main Line Novels #3,,,May 1st 2007,"['Oliver Cromwell', 'Frank Jackson', 'Charles I of England, Scotland and Ireland', 'Harry Lefferts', 'Mike Stearns', 'Gustavus Adolphus of Sweden', 'Rebecca Abrananel', 'Tom Simpson', 'Thomas Wentworth', 'Eddie Cantrell', 'Richard Boyle, 1st Earl of Cork', 'Anne Cathrine', 'Julie Mackay', 'Rita Stearns Simpson', 'John Simpson']",Hardcover,,9781416521020,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389584038l/57256.jpg,4.02,[],32.0,1.0,,,,96.0,3671.0,752,Baen,"['1147', '1611', '768', '128', '17']",,[],,"['Eric Flint', 'David Weber']"
1635: Cannon Law,,Fiction,"In Rome in 1635, Grantville's diplomatic team, headed by Sharon Nichols, has come to a standstill in their negotiations with Pope Urban VIII, whle an ambitious Cardinal Borja launches his sinister schemes, mysterious agitators are stirring up trouble, Spain's armies prepare for an attack on the Kingdom of Naples, and Frank Stone finds himself in the middle of the trouble.",,,,2006.0,,,1416509380,9781416509387,,http://books.google.com/books/content?id=dpVYaFSYmYEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.75,,,,,,,,,420.0,,,1299.0,,,"['Eric Flint', 'Andrew Dennis']"
1/4 جرام,,"['Novels', 'Fiction', 'Literature', 'Drama', 'Egypt', 'Unfinished', 'Suspense', 'Egyptian Literature']","رواية ""ربع جرام"" من الأدب الاجتماعى الذى يتخلل –بعمق- ذلك النسيج المجتمعى للفترة التى تمثلها الرواية , وتتبنى مشكلة إدمان المخدرات باعتبارها ظاهرة حياتية من أهم المشكلات التى تعانى منها كافة المجتمعات الإنسانية وترسم طريق الحل والخلاص ولا يأتى ذلك فى سياق موعظة وحكمة مباشرة, وإنما من خلال لغة أدبية رشيقة ,ترسم أدق المشاعر وأكثرها خصوصية وتحس بأن شخوصها أناس يحيون بيننا, نتعاطف معهم ونحاسبهم ونحاول أن نصل بهم إلى بر الأمان",,,,2008,[],Paperback,,9789771754961,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1215584856l/3692091.jpg,4.01,[],598.0,7.0,,,,89.0,18495.0,644,الدار المصرية اللبنانية,"['7923', '5554', '3064', '1142', '812']",,[],,['Essam Youssef']
12 Days of Christmas: Naughty or Nice?,,"['Christmas', 'Holiday', 'Erotica', 'Anthologies', 'Romance', 'Contemporary Romance']","This holiday season get ready to settle down by the fire with a glass of wine, your kindle, and this fantastic anthology of erotic short stories from 12 of your favorite up and coming indie authors. Enchanting Publications brings you 12 sizzling short stories to make your toes curl on a cold winter’s night. The proceeds of this anthology will be donated to the American Cancer Society.",,,November 21st 2014,December 1st 2014,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416107012l/23567069.jpg,4.2,[],37.0,1.0,,,,90.0,103.0,333,Enchanting Publications,"['59', '22', '12', '4', '6']",,[],,"['Eva Simone', 'Lilliana Anderson', 'Lucian Bane', 'Tommy Crown', 'Ella Dominguez', 'Megan Fields', 'Danielle Jamie', 'Brandace Morrow']"
13 Jam A380,,"['Novels', 'Romance', 'Collections']","13 jam di dalam penerbangan ke London menaiki MAS A380, takdir menemukan HANA SOFEA dan Syed HAYDAR, jejaka idamannya. Mencipta kenangan terindah di langit biru.Mereka bergelar kekasih kayangan untuk empat jam, menari tango bersama, menjelajah seluruh pesawat bersama, merasai enaknya Caramel Latte bersama... Tap i tatkala MAS A380 mencecah lantai bumi,, segalanya pergi bagai wap di udara.""Hana, thank you for last night... but i can't have cocaine all the time.""- SYED HAYDARMelihatkan sendiri kemesraan SYED HAYDAR dan kekasih realitinya, si model jelita membangkitkan HANA SOFEA daripada mimpi indah.Di kota London, A380 juga akhirnya menerbangkan HANA SOFEA kepada FAWWAZ HUSSAINI, jutawan kacukan Melayu-Inggeris-Arab. Tanpa sebarang sebab, Emmel, anak angkat Fawwaz menyangkakan Hana Sofea sebagai ibunya.""My daughter likes you. If you're willing to let her call you mommy... i will pay you fifty buck per hour...""-FAWWAZ HUSSAINI""Dapat hadiah tak?"" -HANA SOFEA""A pink Audi TT, is that okay?""-FAWWAZ HUSSAINI""Saya nak Audi TT yang latest version aje. yang lain saya tak nak.""-HANA SOFEAHadirnya HANA SOFEA menghiasi kehidupan mereka sekeluarga bagaikan indahnya bunga popi mekar, munculnya sang jutawan bermata ambar yang kuat pegangan agamanya itu dalam hidup Hana Sofea pula bagai menyedarkan HANA SOFEA tentang kasih sayang Tuhan. Dan saat semuanya bagaikan baru bermula, SYED HAYDAR datang menuntut sebuah cinta...“Saya rindu awak, Hana… Jangan cakap awak dah kahwin dan budak ni anak tiri awak, Hana.” – SYED HAYDARAdakah mimpi akan kekal sebagai mimpi setelah waktu berlalu dan hari berganti?",,,,August 2013,[],Mass Market Paperback,,9789670246536,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375320032l/18273875.jpg,4.31,[],96.0,1.0,,,,93.0,1689.0,752,Penerbitan Karyaseni Sdn Bhd,"['973', '418', '186', '74', '38']",,[],,['Evelyn Rose']
12 Golden Keys To Hospitality Excellence,,[],"Twelve inspiring strategies that can revise a dying country club into a “pièce de résistance” of hospitality excellence. In the 12 Golden Keys to Hospitality Excellence, author F. H. Benzakour, Cornell graduate and Professor of Contemporary Club Management at Fairleigh Dickinson University, with twenty-five years of CEO experience in taking private clubs from black to green, shares his insights and expertise on superior management. The twelve strategic, eye-opening approaches, include: • Over-Invest In People—It’s an investment you’re guaranteed to reap rewards from. • Celebrate Diversity—with people of diverse ethnicity and cultures, both members and employees. • Be A Student of the Obvious —Instead of searching for complex resolutions, look for simple solutions to complicated problems. • Be A Master of Game Theory — Work out a winning business strategy that will result in a generous payoff • Swim In Blue Oceans— Create new demand in competition-free market spaces • The Pareto Principle— Focus on the 20 percent of actions that generate the greatest results • Innovate or Die— Move toward the future or you’ll become part of the past By employing these twelve dynamic game plans within the 12 Golden Keys to Hospitality Excellence, managers will advance to being winners in the hospitality industry. ",,,,December 27th 2018,[],Kindle Edition,,B07MH5YTVV,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546185423l/43401240._SY475_.jpg,4.4,[],100.0,1.0,,,,100.0,5.0,132,,"['3', '1', '1', '0', '0']",,[],,['F. H Benzakour']
1511H [KOMBAT],,"['Novels', 'Fiction']","1511H [KOMBAT]Mendengung, menjunam, menyengat.Lebah sempat menggodekkan ekor merenung sebelum terbang.Tuan persiden rebah, kejang, terus koma.Kombat 1511 H. Ini zaman depan, tahun 2087 Masihiyang menuntut perang cara teknologi.Bio-bots lipas dan belalangmelitup langit dalam awanan anehmengepak, menyerak gelombang.Satelit kucar-kacir, komputer huru-hara, radar kacau-bilau.Cyborg, cypher, sarcos, Ababil, Mikraj, hidrogen sianida,mikrob pemakan logam, laser, segala macam lagiyang dipacu teknologi, teknologi, teknologi.Syarifah Nusaybah, dia hartawan global, strategis licikyang jasadnya sentiasa diburu peluru,yang tahu kejayaan harus dibina dengan teknologi,bahkan sungguh-sungguh percaya kejayaan yang puncakadalah dengan futuwwah.Etika yang mencuci jiwa, memperteguh roh:Bahawa manusia semata-mata hamba Tuhan.Semata-mata...________________________________Novel ini telah memenangi tempat PERTAMAPertandingan Novel RemajaHadiah Sastera Kumpulan Utusan (ExxonMobil) 2003Pertama  1511H [KOMBAT]  Faisal Tehrani Kedua  Mencari Locus Standi  Nisah HaronKetiga  Ombak Sfera Lotus  Siti Jasmina Ibrahim",,3rd edition (2004 - 2006),06/15/04,2006,[],Paperback,,9789676115973,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355066856l/2221542.jpg,4.31,['Hadiah Sastera Kumpulan Utusan for [1st] Novel Remaja (2003)'],95.0,1.0,,,,96.0,634.0,423,Utusan Publications & Distributors Sdn Bhd,"['349', '170', '87', '19', '9']",,[],,['Faisal Tehrani']
1913. Ką būtinai norėjau dar papasakoti,,"['History', 'Nonfiction', 'Audiobook', 'German Literature']","„1913-ųjų šimtmečio vasara tęsiasi. Tie 1913-ieji metai manęs tiesiog nepaleidžia.Kuo giliau nėriau, tuo gražesnių lobių radau jūros dugne.Taip, reikia liautis, kai randi, kas gražiausia. Bet jaučiau, kad gali būti dar gražiau.Tiek naujų, jaudinančių, sukrečiančių, iš kojų verčiančių, novatoriškų epizodų, kurie visų pirma pasakoja apie meilę, atradimus ir neįtikėtinus viražus."" 1913-ieji – visuotinio kultūros suklestėjimo, mokslo atradimų, techninės pažangos metai. Visur tryško optimizmas ir tikėjimas mokslo ateitimi, pasaulio dar netemdė būsimo karo debesys. Tais metais Eriksenas pagal savo žmonos prototipą sukuria žymiausią pasaulyje Undinėlės skulptūrą, Robertas Musilis pradeda rašyti „Žmogų be savybių"", Thomas Mannas – „Užburtą kalną"", o Jamesas Joyse'as – „Ulisą"". Tuo pat metu užpatentuojamas užtrauktukas, rusų kunigaikštienė išsilaiko piloto teises, o Leipcige gaudomi iš cirko pabėgę liūtai. Tai istorijos, kurių autorius Florianas Illiesas, rašydamas bestselerį „1913. Šimtmečio vasara"" („Sofoklis"", 2014), dar nežinojo. Naujai atrasti įvykiai tik patvirtino faktą, kokie unikalūs yra 1913-ieji ir kad jie verti dar vienos knygos. Ir nors čia prašmėžuoja tos pačios asmenybės – Kafka, Rilkė, Hessė, Picasso'as, Freudas, Kirchneris – ši knyga visai kita, nes įvykiai kiti. Florianas Illiesas (g. 1971) – vokiečių rašytojas ir meno istorikas, studijavęs Bonos ir Oksfordo universitetuose. Dirbo įtakingų Vokietijos laikraščių redaktoriumi ir žurnalistu, priklausė laikraščio „Zeit"" meno ir literatūros skyriui. Šiuo metu yra vienos seniausių ir žinomiausių Vokietijos leidyklų „Rowohlt"" vadovas. Jo knygos visame pasaulyje parduodamos milijoniniais tiražais.",1913 #2,,10/24/18,2019,[],Hardcover,,9786094443022,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569854254l/52103583._SX318_SY475_.jpg,4.07,[],76.0,1.0,,,,95.0,218.0,255,Sofoklis,"['81', '83', '44', '9', '1']",,[],,"['Florian Illies', 'Gražina Miklaševičiūtė']"
1421,The Year China Discovered America,History,"Based on 15 years of in-depth research, ""1421"" traces the voyages of an extraordinary fleet of Chinese ships, whose crews actually charted America 70 years before Columbus. Four 8-page color inserts. 37 maps & diagrams.",,,,2004.0,,,006054094X,9780060540944,,http://books.google.com/books/content?id=lD7S4QLUjBkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.59,,,,,,,,,650.0,,,11289.0,,,['Gavin Menzies']
1421: The Year China Discovered America,,"['History', 'Nonfiction', 'China', 'Asia', 'Historical', 'World History', 'Travel', 'American History', 'Geography', 'Science']","On 3/8/1421, the largest fleet the world had ever seen set sail from China. Its mission was ""to proceed all the way to the ends of the earth to collect tribute from the barbarians beyond the seas"" & unite the whole world in Confucian harmony. When it returned in 10/1423, the emperor had fallen, leaving China in political & economic chaos. The great ships were left to rot at their moorings. Most records of their journeys were destroyed. Lost in China's long, self-imposed isolation that followed was the knowledge that Chinese ships had reached America 70 years before Columbus & had circumnavigated the globe a century before Magellan. Also concealed was how the Chinese colonized America before the Europeans & transplanted in America & other countries the principal economic crops that have fed & clothed the world.Unveiling incontrovertible evidence of these astonishing voyages, ""1421"" rewrites our understanding of history. Our knowledge of world exploration as it's been commonly accepted for centuries must now be reconceived due to this landmark work of historical investigation.",,,01/01/02,January 1st 2004,[],Paperback,,9780060540944,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388274909l/4813.jpg,3.6,[],52.0,1.0,,,,83.0,13235.0,650,Harper Perennial (NYC),"['3451', '4249', '3314', '1279', '942']",,[],,['Gavin Menzies']
1984,,London (England),"Portrays a terrifying vision of life in the future when a totalitarian government, considered a ""Negative Utopia,"" watches over all citizens and directs all activities, becoming more powerful as time goes by.",,,,2003.0,,,0452284236,9780452284234,,http://books.google.com/books/content?id=Ocq6hABFxOEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,,,,,,,,,339.0,,,9298.0,,,['George Orwell']
1984,,"['Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Literature', 'Novels', 'Politics', 'School', 'Fantasy', 'Adult']","Among the seminal texts of the 20th century, Nineteen Eighty-Four is a rare work that grows more haunting as its futuristic purgatory becomes more real. Published in 1949, the book offers political satirist George Orwell's nightmarish vision of a totalitarian, bureaucratic world and one poor stiff's attempt to find individuality. The brilliance of the novel is Orwell's prescience of modern life—the ubiquity of television, the distortion of the language—and his ability to construct such a thorough version of hell. Required reading for students since it was published, it ranks among the most terrifying novels ever written.",,,06/08/49,09/03/13,"['Winston Smith', 'Big Brother', ""O'Brien"", 'Emmanuel Goldstein', 'Tom Parsons', 'Syme', 'Julia']",Kindle Edition,,B003JTHWKU,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532714506l/40961427._SX318_.jpg,4.19,"['Prometheus Hall of Fame Award (1984)', 'Locus Award Nominee for All-Time Best Science Fiction Novel (1987)']",324371.0,3544.0,,,,94.0,3140442.0,237,Houghton Mifflin Harcourt,"['1474277', '1025880', '453693', '121946', '64646']",,"['London, England', 'England', 'United Kingdom']",,['George Orwell']
