title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Zanoni: A Rosicrucian Tale,,"['Fiction', 'Occult', 'Philosophy', 'Classics', 'Literature', '19th Century', 'Fantasy', 'Novels', 'Alchemy', 'Historical Fiction']","Zanoni,  first published in 1842, was inspired by a dream. Sir Edward, a Rosicrucian, wrote this engaging, well-researched, novel about the eternal conflict between head and heart, between wisdom and love, played out by the Rosicrucians before the dramatic background of the French Revolution. He described his book Zanoni as ""a truth for those who can comprehend it, and an extravagance for those who cannot."" Following his introduction, the novel is divided into seven parts, whose titles indicate the sevenfold path of spiritual development. The fourth section, ""The Dweller of the Threshold,"" is the book's centerpiece, revealing significant esoteric facts and experiences.A novelist, a dramatist, a scholar, an editor, and an active member of Parliament, Sir Edward was an extremely successful author whose writings were widely read throughout England and Europe. He poured into this esoteric work all of the ancient esoteric wisdom that he felt he could reveal to the public during an age buried deeply in materialism.This work remains one of the great, pioneering landmarks of esoteric writing.C O N T E N T SPrefaceIntroductionThe MusicianArt, Love, and WonderTheurgiaThe Dweller of the ThresholdThe Effects of the ElixirSuperstition Deserting FaithThe Reign of TerrorNoteZanoni ExplainedArgument",,,10/30/42,December 1st 1990,[],Paperback,,9780833400178,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347261177l/420474.jpg,3.69,[],96.0,1.0,,,,80.0,478.0,462,Steiner Books,"['169', '137', '76', '45', '51']",,[],,['Edward Bulwer-Lytton']
Zena: Soldier,,[]," A war without end. The woman who began a revolution.All Zena wants is a life beyond her home planet, the North Star. A life full of adventure and danger. The life of a soldier.When her brother is drafted into the Holy Army, Zena impersonates him to save his life. But women are forbidden from fighting in the army, and she will be killed if she's caught. Her love affair with the High Priest's daughter only makes matters worse.",Zena Ezra #1,,,November 6th 2018,[],Kindle Edition,,B07K8SRM1N,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541642919l/42674568._SY475_.jpg,4.0,[],16.0,1.0,,,,94.0,17.0,226,,"['6', '6', '4', '1', '0']",,[],,['Edward Lake']
Zvi,,"['Biography', 'Nonfiction', 'Christian', 'History', 'Holocaust', 'World War II', 'Biography Memoir']","Zvi is the biography of a man who, like his nation Israel, defies explanation apart from God. His story in the early stages is reminiscent of the Book of Esther in the Bible--God is not consciously represented, yet He is obviously present and at work. One will recognize, as the story unfolds, that people and events touched Zvi's life at strategic points in ways that cannot be coincidental. Over the tortuous course he followed in his flight for survival, the reader will discern a clear pattern of divine provision. Unlike many of the stories that confront us today, this true-life epic has a satisfying climax. Zvi's life is far from over, of course, but the issue has been settled. He is alive today and living a joyfully triumphant life in the land of his fathers. How he survived the Holocaust, found his way to the shores of Israel, and faced his life-transforming encounter with the Messiah is a story one can ill afford to miss. A careful study of his life is a revelation of the lengths to which a loving Lord will go to bring one soul safely home.",,,,March 31st 1978,[],Paperback,,9780915540235,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280267234l/3484728.jpg,4.33,[],95.0,1.0,,,,97.0,249.0,202,Friends of Israel Gospel Ministry,"['134', '70', '38', '6', '1']",,[],,['Elwood McQuaid']
Zen Buddhism and Psychoanalysis,,"['Psychology', 'Philosophy', 'Buddhism', 'Nonfiction', 'Zen', 'Psychoanalysis', 'Religion', 'Spirituality', 'German Literature', 'Eastern Philosophy']","Zen Buddhism and Psychoanalysis, Erich Fromm, D. T. Suzuki, and De Martino. Approximately one third of this book is a long discussion by Suzuki that gives a Buddhist analysis of the mind, its levels, and the methodology of extending awareness beyond the merely discursive level of thought. In producing this analysis, Suzuki gives a theoretical explanation for many of the swordsmanship teaching stories in Zen and Japanese Culture that otherwise would seem to involve mental telepathy, extrasensory perception, etc.",,,1959,1974,[],Paperback,,9780285647473,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355392804l/25493.jpg,3.94,[],19.0,1.0,,,,94.0,953.0,188,Souvenir Press,"['296', '369', '229', '52', '7']",,[],,"['Erich Fromm', 'Richard Martino', 'D. T Suzuki', 'Richard J. Demartino']"
Zen in the Art of Archery,,"['Philosophy', 'Nonfiction', 'Buddhism', 'Zen', 'Spirituality', 'Religion', 'Japan', 'Martial Arts', 'Psychology', 'Classics']","The path to achieving Zen (a balance between the body and the mind) is brilliantly explained by Professor Eugen Herrigel in this timeless account.This book is the result of the author’s six year quest to learn archery in the hands of Japanese Zen masters. It is an honest account of one man’s journey to complete abandonment of ‘the self’ and the Western principles that we use to define ourselves. Professor Herrigel imparts knowledge from his experiences and guides the reader through physical and spiritual lessons in a clear and insightful way.Mastering archery is not the key to achieving Zen, and this is not a practical guide to archery. It is more a guide to Zen principles and learning and perfect for practitioners and non-practitioners alike.",,,1948,1999,[],Mass Market Paperback,,9780375705090,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385118414l/103758.jpg,3.99,[],14.0,1.0,,,,93.0,11296.0,81,Vintage,"['4069', '4063', '2337', '609', '218']",,[],,"['Eugen Herrigel', 'D. T Suzuki', 'R. F. C Hull']"
Zeytindağı,,"['History', 'Turkish Literature', 'Turkish', 'Nonfiction', 'Memoir', 'Classics', 'Politics']","""Büyük Harbi"" ve sonuçlarını Falih Rıfkı'nın özgün anlatımı ile yeniden ""öğrendim"" diyebilirim. Gerçi bu sonuçları neredeyse bir asır sonra hala görebilmek için şimdiki Türkiye'ye ve Anadolu'ya bakmak yeterli. Falih Rıfkı'nın dili, bulanık bazı şeyleri berraklaştırıyor. Anadolu'yu yiyip eriten, çocuklarını ellerinden alıp geri vermeyen: Arabı, Yahudiyi, Alamanı, iskorpiti ve bitmek tükenmek bilmeyen ihtirasları ile ""İttihatçıları""; bize çocukken haklarında söylenenleri ve okutulanları unutturup yeniden öğretiyor.""1913'de bir Mustafa Kemal, yüzyıl sonrası için bile hayaldi, fantazi romanlarında bile yeri yoktu.""""Vatan kaybı İstanbul'da çabuk unutulur.""""Büyük Harbde Osmanlı hazinesinin büyük bir kısmını çöl ve urban yemiştir.""""Türk, harbde kullanılmış, kıymetlendirilmiş, destanlaştırılmış, sulhte ise bırakılmıştır.""""Tenha çöllerde Türklerin harbini görmeyenler Türklerin kahraman olduğunu nasıl anlayabilir? Irak, Çanakkale, Kafkasya, Galiçya ve Romanya cephelerinde her mevsime, her düşmana ve her iklime karşı harp eden bu cesur adamlar Herkül'un on iki imtihanını verdiler.....Her tarafta bir neslin kahramanları var; kahramanlar için iklimler, düşmanlar, denizler ve karalar birdir.""İşte bu kahramanların torunları, dedelerinin emanet ettiği, milleti ile bölünmez bir bütün olan ocaklarını, vatanlarını hala sınır boylarında kahramanca beklemektedir.",,,11/06/32,October 2004,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301933663l/10996993.jpg,4.09,[],92.0,1.0,,,,95.0,1082.0,165,Pozitif Yayınları,"['424', '408', '191', '45', '14']",,[],,['Falih Rıfkı Atay']
Zero Repeat Forever,,"['Science Fiction', 'Young Adult', 'Dystopia', 'Aliens', 'Romance', 'Fantasy', 'Young Adult Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Survival']","He has no voice, or name, only a rank, Eighth. He doesn’t know the details of the mission, only the directives that hum in his mind. Dart the humans. Leave them where they fall. His job is to protect his Offside. Let her do the shooting. Until a human kills her… Sixteen year-old Raven is at summer camp when the terrifying armored Nahx invade, annihilating entire cities, taking control of the Earth. Isolated in the wilderness, Raven and her friends have only a fragment of instruction from the human resistance. Shelter in place. Which seems like good advice at first. Stay put. Await rescue. Raven doesn’t like feeling helpless but what choice does she have? Then a Nahx kills her boyfriend. Thrown together in a violent, unfamiliar world, Eighth and Raven should feel only hate and fear. But when Raven is injured, and Eighth deserts his unit, their survival depends on trusting each other…",The Nahx Invasions #1,,,August 29th 2017,[],Hardcover,,9781481481847,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485819276l/28945665._SY475_.jpg,3.98,['Sheila A. Egoff Children’s Literature Prize (2018)'],99.0,1.0,,,,92.0,1589.0,496,Simon & Schuster Books for Young Readers,"['542', '641', '277', '96', '33']",,[],,['Gabrielle S. Prendergast']
Zen Pencils: Cartoon Quotes from Inspirational Folks,,"['Comics', 'Graphic Novels', 'Nonfiction', 'Philosophy', 'Inspirational', 'Graphic Novels Comics', 'Self Help', 'Art', 'Adult', 'Poetry']","Zen Pencils is an exciting and unique new comic form that takes inspirational and famous quotations and adapts them into graphic stories. From icons like Confucius, Marie Curie, and Henry David Thoreau, to Presidents Theodore Roosevelt and Calvin Coolidge, to contemporary notables like Ira Glass, Neil deGrasse Tyson, and Neil Gaiman---their words are turned into sometimes heartwarming, sometimes sobering stories by cartoonist Gavin Aung Than. Be inspired, motivated, educated, and laugh as you read famous words as never before!",Zen Pencils #1,,11/04/14,November 11th 2014,[],Paperback,,9781449457952,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394989489l/21411877.jpg,4.52,[],95.0,1.0,,,,99.0,2242.0,176,Andrews McMeel Publishing,"['1413', '626', '177', '18', '8']",,[],,['Gavin Aung Than']
Zen Pencils: Dream the Impossible Dream - Volume Two,,"['Graphic Novels', 'Comics', 'Nonfiction', 'Philosophy', 'Art', 'Graphic Novels Comics', 'Self Help', 'Inspirational', 'Poetry', 'Picture Books']","Cartoon quotes from inspirational folks!Zen Pencils is an exciting and unique new comic that takes inspirational and famous quotes and adapts them into cartoon stories. From icons like Einstein, Gandhi, and Twain to modern-day philosophers, comedians and writers—their words are turned into heartwarming stories by cartoonist Gavin Aung Than. Be inspired, motivated, educated, and laugh as you read famous words as never before!",Zen Pencils #2,,,October 13th 2015,[],Paperback,,9781449471927,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428630334l/25205331.jpg,4.43,[],98.0,1.0,,,,99.0,1019.0,176,Andrews McMeel Publishing,"['567', '341', '99', '10', '2']",,[],,['Gavin Aung Than']
Zenobia,,"['Romanian Literature', 'Fiction', 'Romania', 'Literature', 'Surreal', 'Classics', 'Roman', 'Literary Fiction', 'Novels', '20th Century']","An existentialist anti-novel by a member of the Romanian literary avant-garde. It demonstrates a commitment to surrealistic aesthetics, and has a clear lack of an obvious plot, minimal development of character, variations of time sequence, and experiments with vocabulary and punctuation.",,,,1985,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260900532l/1335145.jpg,4.2,[],85.0,1.0,,,,93.0,979.0,263,Cartea Românească,"['490', '285', '135', '48', '21']",,[],,['Gellu Naum']
Zeus: King of the Gods,,"['Graphic Novels', 'Mythology', 'Fantasy', 'Comics', 'Young Adult', 'Middle Grade', 'Greek Mythology', 'Graphic Novels Comics', 'Childrens', 'Fiction']","Here's Where It All Starts: the beginning of everything - the world, the gods, and even humanity. Might Kronos, the most terrifying of all the Titans, reigns as the unchallenged tyrant of the cosmos...until his son, the god Zeus, stands up and takes on his own father in a battle intense enough to shatter the universe! Who will emerge triumphant?",Olympians #1,,,January 5th 2010,['Zeus (God)'],Hardcover,,9781596436251,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517886023l/7116280.jpg,3.96,[],81.0,1.0,,,,92.0,4723.0,77,First Second,"['1738', '1506', '1123', '253', '103']",,[],,"[""George O'Connor""]"
Zibaldone,,"['Philosophy', 'Italian Literature', 'Nonfiction', 'Poetry', 'Italy', 'Essays', 'Classics', 'History', '19th Century', 'European Literature']","A groundbreaking translation of the epic work of one of the great minds of the nineteenth century. (Jonathan Galassi's translation of Leopardi's Canti was published by FSG in 2010.)Giacomo Leopardi was the greatest Italian poet of the nineteenth century and was recognized by readers from Nietzsche to Beckett as one of the towering literary figures in Italian history. To many, he is the finest Italian poet.He was a prodigious scholar of classical literature and philosophy, and a voracious reader in numerous ancient and modern languages. For most of his writing career, he kept an immense notebook, known as the Zibaldone, or ""hodge-podge,"" as Harold Bloom has called it, in which Leopardi put down his original, wide-ranging, radically modern responses to his reading. His comments about religion, philosophy, language, history, anthropology, astronomy, literature, poetry, and love are unprecedented in their brilliance and suggestiveness, and the Zibaldone, which was only published at the turn of the twentieth century, has been recognized as one of the foundational books of modern culture. Its 4,500-plus pages have never been fully translated into English until now, when a team under the auspices of Michael Caesar and Franco D'Intino of the Leopardi Centre in Birmingham, England, have spent years producing a lively, accurate version. This essential book will change our understanding of nineteenth-century culture. This is an extraordinary, epochal publication.",,,1898,August 11th 2015,[],Paperback,,9780374534646,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442842945l/18490595.jpg,4.43,['National Book Award Finalist for Translation (1982)'],29.0,1.0,,,,98.0,306.0,2592,"Farrar, Straus and Giroux","['184', '81', '35', '2', '4']",,[],,"['Giacomo Leopardi', 'Michael Caesar', ""Franco D'Intino""]"
"Zwiebelchen (Alex Taschenbücher, #33)",,"['Childrens', 'Fiction', 'Italian Literature', 'Classics', 'Fantasy', 'Russia', 'Italy', 'Adventure', 'Fairy Tales', 'Dystopia']","Als Zwiebelchen seinen Vater besucht, der vom Statthalter Zitrone ins Gefängnis geworfen wurde, gibt ihm der Alte zum Abschied einen Rat: Pack deine Siebensachen, zieh in die Welt hinaus und studiere die Schurken! Noch weiß Zwiebelchen nicht, wobei ihm ein solches Studium helfen könnte. Doch eins schwört er: Den Vater und all die anderen unschuldig Eingekerkerten wird er eines Tages befreien.Die Geschichte von Zwiebelchen und seinen Freunden, die mutig gegen Ungerechtigkeit und Grausamkeit kämpfen, ist vielen Lesern bereits zu einem Lieblingsbuch geworden.",,,10/30/51,1978,['Cipollino'],Paperback,,9783358002315,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395584950l/3634680.jpg,4.12,[],98.0,1.0,,,,92.0,5753.0,228,Der Kinderbuchverlag Berlin,"['2764', '1518', '1032', '303', '136']",,[],,"['Gianni Rodari', 'Raul Verdini', 'Pan Rova']"
Zwarte zwaan,,"['Young Adult', 'School']","'Je moet het eerst beloven.' 'Wat moet ik beloven?' 'Dat je me nooit in de steek laat.' 'Natuurlijk laat ik je nooit in de steek.' 'En je moet beloven dat je altijd van me zult houden.' 'Je bent m'n zusje!' 'Ja maar beloof je het?' Rifka heeft iets geweldigs bedacht. Ze verzint altijd al goeie dingen, maar zo goed als nu is het haast nooit. Ja, oké, Duveke zegt dan misschien wel dat het niet kan, maar wat weet die er nou van? Rifka laat zich door niemand tegenhouden. Ze gaat de hele wereld voor gek zetten. Een goeie schuilplaats vinden. Dat is het belangrijkste. Rifka moet daar eten en kleren verstoppen, en daarna zichzelf. Ondertussen krijgen haar ouders twee prachtige brieven en dan gaat alles vast en zeker precies zoals ze het heeft uigedacht. Het is een ingewikkeld plan. Gelukkig is Rifka het slimste meisje van de wereld. Met een klein beetje hulp van Duveke wordt dit de stunt van de eeuw. Rifka heeft aan alles gedacht. Dus wat kan er nog misgaan? Niks toch?",,,,November 2012,[],Hardcover,,9789025861308,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353925468l/16172191.jpg,3.47,"['Zilveren Griffel (2013)', 'Gouden Lijst Nominee (2013)']",81.0,1.0,,,,83.0,324.0,211,Leopold,"['53', '113', '102', '44', '12']",,[],,['Gideon Samson']
Zoobreak,,"['Mystery', 'Adventure', 'Realistic Fiction', 'Fiction', 'Animals', 'Humor', 'Childrens', 'Middle Grade', 'Dogs', 'Young Adult']","The sequel to Gordon Korman's SWINDLE - the Man With A Plan is back!When Griffin Bing's class goes to a floating zoo, they don't expect to see animals being treated so badly. They don't expect to find Cleo, Dog Whisperer Savannah's pet monkey who's been missing for weeks. And they really don't expect to have to hide the animals once they've rescued them! Hilarity ensues as Griffin's team once more pulls off a heist...trying to break the animals back into a (better) zoo!",Swindle #2,,01/01/09,September 1st 2009,[],Hardcover,,9780545124997,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328839293l/6620483.jpg,3.95,"['CLA Book of the Year for Children Award Nominee (2010)', ""Charlie May Simon Children's Book Award (2012)"", ""Children's Choice Book Award Nominee for Fifth Grade to Sixth Grade Book of the Year (2010)"", ""Iowa Children's Choice Award Nominee (2013)""]",96.0,1.0,,,,92.0,5009.0,256,Scholastic Press,"['1770', '1688', '1158', '313', '80']",,[],,['Gordon Korman']
Zimzum,,['Fiction'],"Call it zimzum: how we manage the scandal of our progress from desire to the void, through contraction and distractedness. In this perilously original work, composed of six rigorously crafted parts—and informed by a desperately libidinous, grotesquely comic rage—one of the most controversial figures in contemporary American letters brilliantly captures our humanity and Zeitgeist. Central to the novel is the ravishing shriek of a man who seeks to preserve what little there is left to him. It is as if his head were in an ever-tightening vise as he frantically seeks connection with others, knowing all the while the futility of the enterprise. He yearns for some carnal knowledge. He is obsessed with the successful operation of a sexual device. His lover is insensitive, self-absorbed. What is he—a former insane asylum inmate, whose motto used to be ""share and share alike,"" but is now ""fair is fair""—supposed to do? Exuberant in the music of its ordinary utterances, anguished and poignant in its declaration of the facts of life, Zimzum is Lish's most compelling novel.",,,11/06/93,November 11th 2005,[],Paperback,,9781560257998,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175543533l/526548.jpg,3.53,[],58.0,1.0,,,,83.0,59.0,128,Thunder's Mouth Press,"['14', '14', '21', '9', '1']",,[],,['Gordon Lish']
Zargana,,"['Turkish Literature', 'Turkish', 'Novels']","Kimsenin birbirine bakmadığı, yalan, ihanet, şiddet, tecavüz ve acımasızlıkla yoğrulan, yalnızca hayallerin göz göze geldiği bir hayattan intikam almanın en iyi yolu yaşamaktır. Anlam aramak boşunadır ve her şeyin ""hiç""e dönüşmesi gerekir. Henüz on ikisinde, Berlin’de dört kişinin tecavüzüne uğrayan Zargana, böylece kendisini insan sınıfından sıyırır. Ne var ki, insan olmaktan uzaklaşıp ""hiç""e yaklaştıkça da kendisine döner; âşık olur. Parçalanmış benliğini yenilemek için, başkalarının oynadığı bir ""hayat oyunu""nu sahnelemeye koyulur.",,,11/05/02,October 2007,[],,,9789759914899,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1221569784l/4679892.jpg,3.75,[],94.0,1.0,,,,92.0,1575.0,192,Doğan Kitap,"['373', '586', '484', '110', '22']",,[],,['Hakan Günday']
Zdążyć przed Panem Bogiem,,"['Polish Literature', 'Nonfiction', 'History', 'School', 'War', 'Classics', 'Poland', 'World War II', 'Holocaust', 'Read For School']","Zdążyć przed Panem Bogiem to słowa Marka Edelmana, bohatera książki Hanny Krall, którego życiorys stał się literackim dokumentem z tragicznych dziejów polskich Żydów. Edelman był zastępcą komendanta Żydowskiej Organizacji Bojowej, potem pracował jako kardiochirurg, zdobywając międzynarodowy rozgłos. Rozmowa, jaką przeprowadziła z nim autorka, stanowi kanwę książki będącej relacją z okresu likwidacji getta warszawskiego i powstania w 1943 roku. Krall powiedziała, że Marek Edelman zawsze miał ambicję zdążyć – jako żołnierz podczas wojny i jako lekarz w czasach powojennych. Chciał być punktualnie na miejscu wtedy, gdy zjawiała się śmierć, żeby ją, jeśli to tylko możliwe, uprzedzić. Edelman „ma swoje sprawy z Panem Bogiem, mam wrażenie, że i Pan Bóg ma z nim swoje sprawy”, stwierdziła po latach pisarka wjednym zwywiadów. Od 1997 roku książka cieszy się niesłabnącym zainteresowaniem, doczekała się tłumaczeń na wiele języków, a w Polsce sprzedała się już w nakładach ponad 170 tysięcy egzemplarzy.",,,1977,2001,[],Paperback,,9788385568308,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304774114l/1876642.jpg,3.86,[],39.0,1.0,,,,91.0,4714.0,109,a5,"['1365', '1816', '1132', '328', '73']",,[],,['Hanna Krall']
Zora neale Hurston,Critical Perspectives Past And Present,Literary Criticism,"Zora Neale Hurston(1891 -- 1960) Of the various signs that the study of literature in America has been transformed, none is more salient than is the resurrection and canonization of Zora Neale Hurston. Twenty years ago, Hurston's work was largely out-of-print, her literary legacy alive only to a tiny, devoted band of readers who were often forced to photocopy her works if they were to be taught ... Today her works are central to the canon of African-American, American, and Women's literatures ... The author of four novels, Jonah's Gourd Vine (1934), Their Eyes Were Watching God (1937),Moses, Man of the Mountain (1939), and Seraph on the Suwanee (1948); two books of folklore -- Mules and Men (1935) and Tell My Horse (1938); an autobiography, Dust Tracks On a Road (1942); and over 50 short stories, essays, and plays, Hurston was one of the most widely acclaimed Black authors for the two decades between 1925 and 1945. -- from the Preface by Henry Louis Gates, Jr.",,,,2000.0,,,1567430287,9781567430288,,http://books.google.com/books/content?id=BfhnQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,,,,,,,,,238.0,,,24.0,,,['Henry L. Gates']
Zombies Vs. Unicorns,,"['Fantasy', 'Short Stories', 'Young Adult', 'Zombies', 'Anthologies', 'Horror', 'Fiction', 'Paranormal', 'Unicorns', 'Humor']","It's a question as old as time itself: which is better, the zombie or the unicorn? In this anthology, edited by Holly Black and Justine Larbalestier (unicorn and zombie, respectively), strong arguments are made for both sides in the form of short stories. Half of the stories portray the strengths--for good and evil--of unicorns and half show the good (and really, really bad-ass) side of zombies. Contributors include many bestselling teen authors, including Cassandra Clare, Libba Bray, Maureen Johnson, Meg Cabot, Scott Westerfeld, and Margo Lanagan. This anthology will have everyone asking: Team Zombie or Team Unicorn?",,,09/01/10,September 21st 2010,[],Hardcover,,9781416989530,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287515911l/7171748.jpg,3.72,['Locus Award Nominee for Best Anthology (2011)'],294.0,3.0,,,,88.0,12831.0,415,Margaret K. McElderry Books,"['3289', '4552', '3488', '1058', '444']",,[],,"['Holly Black', 'Justine Larbalestier', 'Alaya Dawn Johnson', 'Ellen Grafton', 'Maureen Johnson', 'Nick Podehl', 'Carrie Ryan', 'Kate Rudd']"
Zero,,"['Brazil', 'Literature', 'Latin American', 'Novels', '20th Century', 'Banned Books']","Against a backdrop of political corruption Jose lives an ordinary life, working a dead-end job catching mice in a dingy movie theater. Everything changes when he meets his wife Rosa thanks to the help of the Happy Heart Marriage Agency. They seem to have an understanding: Jose isn't bothered by Rosa's dishonesty, extra weight, and fantastically promiscuous past; Rosa isn't too put off by Jose's clubbed foot, periodic blackouts, or lack of direction--she just wants a house. Pragmatic, Jose sets out to get the money necessary to make that possible. And in doing so, he manages to become a robber, sniper, and political subversive wanted by the government. Deploying fast-paced, short chapters in a number of styles, Brandao deftly presents an array of engaging characters and conflicts, vividly depicting the absurdity of a repressive political regime with exceptional daring and humor.",,,11/06/74,December 1st 2003,[],Paperback,,9781564783318,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347953326l/608787.jpg,3.91,[],80.0,1.0,,,,89.0,188.0,305,Dalkey Archive Press,"['70', '57', '41', '15', '5']",,[],,"['Ignácio de Loyola Brandão', 'Ellen Watson']"
Zorro,,"['Historical Fiction', 'Fiction', 'Adventure', 'Historical', 'Romance', 'Spanish Literature', 'Novels', 'Classics', 'Adult', 'Magical Realism']","A swashbuckling adventure story that reveals for the first time how Diego de la Vega became the masked man we all know so well Born in southern California late in the eighteenth century, Diego de la Vega is a child of two worlds. His father is an aristocratic Spanish military man turned landowner; his mother, a Shoshone warrior. At the age of sixteen, Diego is sent to Spain, a country chafing under the corruption of Napoleonic rule. He soon joins La Justicia, a secret underground resistance movement devoted to helping the powerless and the poor. Between the New World and the Old, the persona of Zorro is formed, a great hero is born, and the legend begins. After many adventures -- duels at dawn, fierce battles with pirates at sea, and impossible rescues -- Diego de la Vega, a.k.a. Zorro, returns to America to reclaim the hacienda on which he was raised and to seek justice for all who cannot fight for it themselves.",,Large Print,,May 3rd 2005,"['Bernardo', 'Zorro', 'Alejandro de la Vega', 'Lolita Pulido', 'Lechuza Blanca', 'Toypurnia', 'Jean Lafitte']",Paperback,,9780060787219,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388630835l/24796.jpg,3.76,[],499.0,6.0,,,,91.0,20244.0,677,HarperLargePrint,"['4808', '7925', '5788', '1348', '375']",,"['California (United States)', 'Barcelona, Catalonia (Spain)']",,"['Isabel Allende', 'Margaret Sayers Peden']"
Zeno's Conscience,,"['Fiction', 'Classics', 'Italian Literature', 'Italy', 'Literature', 'Novels', '20th Century', 'Literary Fiction', 'Psychology', 'School']","Long hailed as a seminal work of modernism in the tradition of Joyce and Kafka, and now available in a supple new English translation, Italo Svevo’s charming and splendidly idiosyncratic novel conducts readers deep into one hilariously hyperactive and endlessly self-deluding mind. The mind in question belongs to one Zeno Cosini, a neurotic Italian businessman who is writing his confessions at the behest of his psychiatrist. Here are Zeno’s interminable attempts to quit smoking, his courtship of the beautiful yet unresponsive Ada, his unexpected–and unexpectedly happy–marriage to Ada’s homely sister Augusta, and his affair with a shrill-voiced aspiring singer. Relating these misadventures with wry wit and irony, and a perspicacity at once unblinking and compassionate, Zeno’s Conscience is a miracle of psychological realism.",,,10/28/23,February 4th 2003,['Zeno Cosini'],Paperback,,9780375727764,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348736270l/84737.jpg,3.82,[],1195.0,16.0,,,,90.0,16019.0,437,Vintage,"['4757', '5756', '3873', '1181', '452']",,['Trieste (Italy)'],,"['Italo Svevo', 'William Weaver']"
Ziarah: Sebuah Novel,,"['Novels', 'Fiction', 'Indonesian Literature', 'Classics', 'Literature', 'Magical Realism', 'Slice Of Life', 'Collections']",dahsyat. wajib baca. novel yang sarat hikmah kehidupan.,,,11/06/69,2007,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1211984471l/1506342.jpg,4.04,[],86.0,1.0,,,,94.0,536.0,,Djambatan,"['210', '177', '118', '21', '10']",,[],,['Iwan Simatupang']
Zenzele: A Letter for My Daughter,,"['Africa', 'Fiction', 'Zimbabwe', 'Historical Fiction', 'Literature', 'African Literature', 'Literary Fiction', 'School', 'Novels', 'Race']","Written as a letter from a Zimbabwean mother to her daughter, a student at Harvard, J. Nozipo Maraire evokes the moving story of a mother reaching out to her daughter to share the lessons life has taught her and bring the two closer than ever before. Interweaving history and memories, disappointments and dreams, Zenzele tells the tales of Zimbabwe's struggle for independence and the men and women who shaped it: Zenzele's father, an outspoken activist lawyer; her aunt, a schoolteacher by day and secret guerrilla fighter by night; and her cousin, a maid and a spy.Rich with insight, history, and philosophy, Zenzele is a powerful and compelling story that is both revolutionary and revelatory--the story of one life that poignantly speaks of all lives.",,,01/01/95,April 7th 1997,[],Paperback,,9780385318228,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320501095l/666276.jpg,4.13,[],95.0,1.0,,,,94.0,1147.0,208,Delta,"['471', '430', '177', '57', '12']",,[],,['J. Nozipo Maraire']
"Zoe, Undead",,"['Horror', 'Zombies', 'Suspense', 'Action']","A new disease has struck worldwide, one that attacks and reprograms the brain, kills and controls the body, and reduces the less than living victim to a killing/eating machine.With more than seventy-five percent of the world's population either dead or infected, only a few pockets of resistance remain. The remnants of militaries have banded together with a few volunteers to form Zombie Response Teams to fight back and prevent the extinction of mankind, but they are losing the war.One family will fight to protect their autistic daughter from the horror of the wandering zombie mobs.They fail.Now, Zoe unwittingly holds the key to mankind's survival, to winning the war, and only she can walk in the two worlds of the living and the undead.","Zoe, Undead #1",,,August 19th 2012,[],Kindle Edition,,B008ZJJZPY,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355086941l/16009410.jpg,4.12,[],91.0,1.0,,,,96.0,50.0,228,,"['21', '17', '10', '1', '1']",,[],,['J. R Knoll']
